"Freq [GHz]","re(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'","im(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'"
3.607,-0.769183664740239,0.562914057675653
3.608,-0.768737546678036,0.563571452812057
3.609,-0.768290759764575,0.564227975984929
3.61,-0.767843303668194,0.5648836311071
3.611,-0.767395178040901,0.565538422067324
3.612,-0.766946382518465,0.566192352730414
3.613,-0.766496916720504,0.56684542693738
3.614,-0.766046780250581,0.567497648505557
3.615,-0.765595972696294,0.568149021228732
3.616,-0.765144493629362,0.568799548877284
3.617,-0.764692342605715,0.569449235198302
3.618,-0.764239519165577,0.570098083915719
3.619,-0.763786022833554,0.570746098730432
3.62,-0.763331853118714,0.571393283320436
3.621,-0.762877009514673,0.57203964134094
3.622,-0.762421491499674,0.57268517642449
3.623,-0.761965298536666,0.573329892181097
3.624,-0.761508430073384,0.573973792198351
3.625,-0.761050885542425,0.574616880041543
3.626,-0.760592664361328,0.575259159253783
3.627,-0.760133765932642,0.575900633356119
3.628,-0.759674189644008,0.576541305847648
3.629,-0.759213934868225,0.577181180205636
3.63,-0.758753000963326,0.577820259885633
3.631,-0.758291387272647,0.578458548321579
3.632,-0.757829093124896,0.579096048925921
3.633,-0.75736611783422,0.579732765089726
3.634,-0.756902460700278,0.580368700182783
3.635,-0.756438121008297,0.58100385755372
3.636,-0.755973098029149,0.581638240530106
3.637,-0.755507391019406,0.58227185241856
3.638,-0.755040999221404,0.582904696504856
3.639,-0.754573921863314,0.583536776054028
3.64,-0.754106158159188,0.584168094310474
3.641,-0.75363770730903,0.584798654498057
3.642,-0.753168568498854,0.585428459820207
3.643,-0.752698740900736,0.586057513460025
3.644,-0.752228223672875,0.586685818580377
3.645,-0.75175701595965,0.587313378323997
3.646,-0.751285116891674,0.587940195813581
3.647,-0.750812525585845,0.58856627415189
3.648,-0.750339241145405,0.589191616421837
3.649,-0.749865262659984,0.589816225686591
3.65,-0.749390589205659,0.590440104989661
3.651,-0.748915219845002,0.591063257355
3.652,-0.748439153627129,0.591685685787085
3.653,-0.747962389587745,0.59230739327102
3.654,-0.747484926749198,0.592928382772616
3.655,-0.74700676412052,0.593548657238487
3.656,-0.746527900697479,0.594168219596134
3.657,-0.746048335462616,0.594787072754035
3.658,-0.745568067385297,0.59540521960173
3.659,-0.745087095421752,0.596022663009908
3.66,-0.744605418515119,0.596639405830488
3.661,-0.744123035595482,0.59725545089671
3.662,-0.743639945579917,0.597870801023209
3.663,-0.743156147372529,0.598485459006104
3.664,-0.742671639864494,0.599099427623073
3.665,-0.74218642193409,0.59971270963344
3.666,-0.741700492446746,0.600325307778251
3.667,-0.741213850255067,0.60093722478035
3.668,-0.740726494198881,0.601548463344458
3.669,-0.740238423105262,0.602159026157256
3.67,-0.739749635788574,0.60276891588745
3.671,-0.739260131050505,0.603378135185857
3.672,-0.738769907680091,0.603986686685468
3.673,-0.73827896445376,0.604594573001533
3.674,-0.737787300135349,0.605201796731624
3.675,-0.73729491347615,0.605808360455713
3.676,-0.73680180321493,0.60641426673624
3.677,-0.736307968077965,0.607019518118183
3.678,-0.735813406779062,0.607624117129128
3.679,-0.735318118019596,0.608228066279338
3.68,-0.734822100488532,0.608831368061817
3.681,-0.734325352862447,0.609434024952386
3.682,-0.733827873805566,0.610036039409735
3.683,-0.73332966196978,0.610637413875503
3.684,-0.732830715994673,0.611238150774328
3.685,-0.73233103450754,0.611838252513925
3.686,-0.731830616123419,0.612437721485138
3.687,-0.731329459445107,0.613036560062006
3.688,-0.730827563063185,0.613634770601825
3.689,-0.730324925556035,0.614232355445209
3.69,-0.729821545489866,0.614829316916142
3.691,-0.729317421418726,0.615425657322052
3.692,-0.728812551884531,0.616021378953852
3.693,-0.728306935417073,0.616616484086014
3.694,-0.727800570534047,0.617210974976609
3.695,-0.727293455741062,0.617804853867378
3.696,-0.726785589531658,0.618398122983775
3.697,-0.726276970387327,0.618990784535029
3.698,-0.725767596777523,0.619582840714198
3.699,-0.725257467159679,0.620174293698215
3.7,-0.724746579979218,0.620765145647945
3.701,-0.724234933669573,0.621355398708237
3.702,-0.723722526652197,0.621945055007971
3.703,-0.723209357336568,0.622534116660113
3.704,-0.722695424120214,0.623122585761759
3.705,-0.722180725388713,0.623710464394186
3.706,-0.721665259515714,0.624297754622899
3.707,-0.721149024862933,0.624884458497679
3.708,-0.720632019780174,0.625470578052627
3.709,-0.720114242605338,0.626056115306214
3.71,-0.719595691664423,0.626641072261318
3.711,-0.719076365271538,0.627225450905277
3.712,-0.718556261728911,0.627809253209926
3.713,-0.71803537932689,0.628392481131643
3.714,-0.717513716343955,0.628975136611386
3.715,-0.71699127104672,0.629557221574742
3.716,-0.716468041689941,0.630138737931962
3.717,-0.715944026516517,0.630719687578002
3.718,-0.715419223757497,0.631300072392561
3.719,-0.714893631632083,0.631879894240122
3.72,-0.71436724834763,0.632459154969987
3.721,-0.713840072099652,0.633037856416316
3.722,-0.713312101071826,0.633616000398162
3.723,-0.712783333435983,0.634193588719508
3.724,-0.712253767352123,0.634770623169298
3.725,-0.711723400968405,0.635347105521478
3.726,-0.711192232421149,0.635923037535023
3.727,-0.710660259834841,0.636498420953973
3.728,-0.710127481322124,0.637073257507464
3.729,-0.709593894983801,0.637647548909761
3.73,-0.709059498908832,0.638221296860287
3.731,-0.708524291174332,0.638794503043652
3.732,-0.707988269845567,0.639367169129688
3.733,-0.70745143297595,0.639939296773469
3.734,-0.706913778607038,0.640510887615348
3.735,-0.706375304768528,0.64108194328098
3.736,-0.70583600947825,0.641652465381345
3.737,-0.705295890742164,0.64222245551278
3.738,-0.704754946554353,0.642791915257004
3.739,-0.704213174897015,0.643360846181136
3.74,-0.703670573740459,0.643929249837728
3.741,-0.703127141043095,0.644497127764783
3.742,-0.702582874751433,0.645064481485776
3.743,-0.702037772800061,0.645631312509682
3.744,-0.701491833111651,0.646197622330991
3.745,-0.70094505359694,0.646763412429733
3.746,-0.700397432154728,0.647328684271494
3.747,-0.699848966671858,0.647893439307442
3.748,-0.699299655023218,0.648457678974335
3.749,-0.698749495071723,0.64902140469455
3.75,-0.698198484668301,0.649584617876092
3.751,-0.697646621651884,0.650147319912616
3.752,-0.6970939038494,0.650709512183439
3.753,-0.696540329075756,0.651271196053557
3.754,-0.695985895133824,0.651832372873663
3.755,-0.69543059981443,0.652393043980154
3.756,-0.694874440896341,0.652953210695145
3.757,-0.694317416146246,0.653512874326492
3.758,-0.693759523318746,0.65407203616779
3.759,-0.693200760156335,0.654630697498392
3.76,-0.692641124389389,0.655188859583419
3.761,-0.692080613736145,0.655746523673768
3.762,-0.691519225902691,0.656303691006122
3.763,-0.690956958582937,0.656860362802961
3.764,-0.690393809458614,0.657416540272564
3.765,-0.689829776199242,0.657972224609022
3.766,-0.689264856462122,0.658527416992244
3.767,-0.688699047892312,0.659082118587959
3.768,-0.688132348122608,0.659636330547724
3.769,-0.687564754773529,0.66019005400893
3.77,-0.686996265453293,0.660743290094804
3.771,-0.686426877757797,0.66129603991441
3.772,-0.685856589270602,0.661848304562657
3.773,-0.685285397562902,0.662400085120296
3.774,-0.684713300193517,0.662951382653925
3.775,-0.684140294708854,0.663502198215985
3.776,-0.6835663786429,0.664052532844768
3.777,-0.682991549517191,0.664602387564404
3.778,-0.682415804840793,0.665151763384872
3.779,-0.681839142110277,0.66570066130199
3.78,-0.681261558809693,0.666249082297416
3.781,-0.680683052410555,0.666797027338642
3.782,-0.680103620371803,0.667344497378989
3.783,-0.679523260139792,0.667891493357609
3.784,-0.678941969148255,0.668438016199473
3.785,-0.678359744818287,0.668984066815364
3.786,-0.677776584558311,0.669529646101874
3.787,-0.677192485764061,0.670074754941397
3.788,-0.676607445818545,0.670619394202118
3.789,-0.676021462092025,0.671163564738003
3.79,-0.675434531941987,0.671707267388794
3.791,-0.674846652713115,0.672250502979996
3.792,-0.674257821737258,0.672793272322866
3.793,-0.673668036333412,0.673335576214398
3.794,-0.673077293807676,0.673877415437321
3.795,-0.672485591453236,0.674418790760073
3.796,-0.671892926550327,0.674959702936799
3.797,-0.671299296366212,0.675500152707326
3.798,-0.670704698155137,0.676040140797155
3.799,-0.670109129158319,0.676579667917446
3.8,-0.669512586603897,0.677118734764994
3.801,-0.668915067706914,0.677657342022217
3.802,-0.668316569669275,0.678195490357142
3.803,-0.667717089679724,0.678733180423377
3.804,-0.667116624913807,0.679270412860099
3.805,-0.666515172533836,0.67980718829203
3.806,-0.665912729688862,0.680343507329418
3.807,-0.665309293514636,0.680879370568016
3.808,-0.664704861133581,0.681414778589061
3.809,-0.664099429654751,0.681949731959242
3.81,-0.663492996173802,0.682484231230693
3.811,-0.662885557772953,0.683018276940952
3.812,-0.662277111520952,0.683551869612946
3.813,-0.661667654473044,0.68408500975496
3.814,-0.661057183670925,0.684617697860618
3.815,-0.660445696142722,0.685149934408844
3.816,-0.659833188902937,0.685681719863843
3.817,-0.659219658952424,0.68621305467507
3.818,-0.658605103278348,0.686743939277202
3.819,-0.657989518854143,0.687274374090102
3.82,-0.657372902639479,0.687804359518793
3.821,-0.656755251580221,0.688333895953428
3.822,-0.656136562608393,0.688862983769251
3.823,-0.655516832642133,0.68939162332657
3.824,-0.654896058585661,0.689919814970718
3.825,-0.654274237329235,0.690447559032026
3.826,-0.653651365749109,0.690974855825774
3.827,-0.653027440707497,0.691501705652169
3.828,-0.65240245905253,0.692028108796302
3.829,-0.651776417618214,0.692554065528105
3.83,-0.651149313224392,0.693079576102322
3.831,-0.650521142676696,0.693604640758464
3.832,-0.649891902766512,0.694129259720768
3.833,-0.649261590270931,0.69465343319816
3.834,-0.648630201952712,0.695177161384209
3.835,-0.647997734560236,0.695700444457088
3.836,-0.647364184827461,0.696223282579529
3.837,-0.646729549473883,0.696745675898778
3.838,-0.646093825204482,0.697267624546551
3.839,-0.645457008709693,0.697789128638991
3.84,-0.644819096665348,0.698310188276614
3.841,-0.644180085732637,0.69883080354427
3.842,-0.643539972558059,0.699350974511088
3.843,-0.64289875377338,0.699870701230435
3.844,-0.642256425995586,0.700389983739857
3.845,-0.641612985826833,0.700908822061029
3.846,-0.640968429854409,0.701427216199714
3.847,-0.640322754650674,0.701945166145701
3.848,-0.639675956773025,0.702462671872753
3.849,-0.639028032763841,0.702979733338552
3.85,-0.638378979150437,0.703496350484652
3.851,-0.637728792445019,0.704012523236411
3.852,-0.637077469144628,0.704528251502945
3.853,-0.636425005731098,0.705043535177065
3.854,-0.635771398671003,0.705558374135218
3.855,-0.635116644415609,0.70607276823743
3.856,-0.634460739400824,0.706586717327248
3.857,-0.633803680047148,0.707100221231671
3.858,-0.633145462759621,0.707613279761097
3.859,-0.632486083927773,0.708125892709255
3.86,-0.631825539925574,0.708638059853143
3.861,-0.631163827111381,0.709149780952962
3.862,-0.630500941827887,0.709661055752052
3.863,-0.629836880402071,0.710171883976822
3.864,-0.62917163914514,0.71068226533669
3.865,-0.628505214352483,0.711192199524005
3.866,-0.627837602303615,0.711701686213987
3.867,-0.62716879926212,0.712210725064649
3.868,-0.626498801475606,0.71271931571673
3.869,-0.625827605175642,0.713227457793622
3.87,-0.625155206577713,0.713735150901298
3.871,-0.624481601881156,0.714242394628235
3.872,-0.623806787269114,0.714749188545341
3.873,-0.623130758908473,0.715255532205879
3.874,-0.622453512949813,0.715761425145392
3.875,-0.621775045527352,0.716266866881619
3.876,-0.621095352758883,0.716771856914419
3.877,-0.620414430745727,0.717276394725698
3.878,-0.61973227557267,0.717780479779317
3.879,-0.619048883307911,0.718284111521012
3.88,-0.618364250002998,0.71878728937832
3.881,-0.61767837169278,0.719290012760485
3.882,-0.616991244395341,0.719792281058376
3.883,-0.616302864111947,0.720294093644404
3.884,-0.615613226826984,0.72079544987243
3.885,-0.614922328507906,0.72129634907768
3.886,-0.614230165105167,0.721796790576652
3.887,-0.61353673255217,0.722296773667035
3.888,-0.6128420267652,0.722796297627601
3.889,-0.612146043643377,0.723295361718131
3.89,-0.611448779068579,0.723793965179308
3.891,-0.610750228905395,0.724292107232629
3.892,-0.610050389001059,0.724789787080304
3.893,-0.609349255185391,0.725287003905167
3.894,-0.608646823270735,0.725783756870569
3.895,-0.607943089051899,0.726280045120284
3.896,-0.607238048306092,0.72677586777841
3.897,-0.60653169679286,0.727271223949262
3.898,-0.605824030254032,0.727766112717272
3.899,-0.605115044413647,0.72826053314689
3.9,-0.6044047349779,0.72875448428247
3.901,-0.603693097635075,0.729247965148173
3.902,-0.602980128055482,0.729740974747851
3.903,-0.602265821891396,0.730233512064945
3.904,-0.601550174776988,0.730725576062375
3.905,-0.600833182328268,0.731217165682423
3.906,-0.600114840143017,0.731708279846629
3.907,-0.599395143800725,0.732198917455671
3.908,-0.598674088862519,0.732689077389254
3.909,-0.597951670871109,0.733178758505994
3.91,-0.597227885350715,0.733667959643297
3.911,-0.596502727807005,0.73415667961725
3.912,-0.595776193727029,0.734644917222489
3.913,-0.595048278579152,0.735132671232087
3.914,-0.594318977812988,0.735619940397428
3.915,-0.593588286859335,0.736106723448085
3.916,-0.59285620113011,0.736593019091695
3.917,-0.592122716018274,0.737078826013833
3.918,-0.591387826897778,0.73756414287788
3.919,-0.590651529123484,0.738048968324904
3.92,-0.589913818031102,0.738533300973518
3.921,-0.589174688937126,0.739017139419762
3.922,-0.588434137138762,0.739500482236955
3.923,-0.587692157913857,0.739983327975571
3.924,-0.586948746520839,0.740465675163103
3.925,-0.58620389819864,0.740947522303919
3.926,-0.585457608166634,0.741428867879131
3.927,-0.584709871624562,0.74190971034645
3.928,-0.583960683752468,0.74239004814005
3.929,-0.583210039710628,0.742869879670419
3.93,-0.582457934639479,0.743349203324217
3.931,-0.581704363659551,0.743828017464132
3.932,-0.580949321871395,0.744306320428733
3.933,-0.580192804355515,0.744784110532316
3.934,-0.5794348061723,0.745261386064762
3.935,-0.578675322361947,0.745738145291379
3.936,-0.577914347944394,0.746214386452749
3.937,-0.57715187791925,0.746690107764575
3.938,-0.576387907265726,0.747165307417529
3.939,-0.575622430942558,0.747639983577085
3.94,-0.574855443887938,0.748114134383364
3.941,-0.574086941019444,0.748587757950976
3.942,-0.573316917233969,0.749060852368852
3.943,-0.572545367407648,0.749533415700081
3.944,-0.571772286395784,0.75000544598175
3.945,-0.570997669032779,0.750476941224763
3.946,-0.57022151013206,0.750947899413689
3.947,-0.569443804486009,0.751418318506579
3.948,-0.568664546865889,0.751888196434793
3.949,-0.567883732021769,0.752357531102834
3.95,-0.567101354682453,0.752826320388166
3.951,-0.566317409555412,0.75329456214104
3.952,-0.565531891326704,0.75376225418431
3.953,-0.564744794660902,0.754229394313253
3.954,-0.563956114201027,0.754695980295391
3.955,-0.563165844568468,0.7551620098703
3.956,-0.562373980362909,0.755627480749427
3.957,-0.56158051616226,0.756092390615899
3.958,-0.560785446522578,0.756556737124339
3.959,-0.559988765978003,0.757020517900665
3.96,-0.559190469040672,0.757483730541904
3.961,-0.55839055020065,0.757946372615989
3.962,-0.557589003925861,0.758408441661572
3.963,-0.556785824662008,0.758869935187813
3.964,-0.555981006832501,0.759330850674186
3.965,-0.555174544838384,0.759791185570273
3.966,-0.554366433058261,0.760250937295559
3.967,-0.55355666584822,0.760710103239224
3.968,-0.55274523754176,0.761168680759938
3.969,-0.551932142449719,0.761626667185643
3.97,-0.551117374860193,0.762084059813347
3.971,-0.550300929038473,0.762540855908903
3.972,-0.549482799226961,0.762997052706793
3.973,-0.548662979645101,0.763452647409913
3.974,-0.547841464489299,0.763907637189345
3.975,-0.547018247932862,0.764362019184141
3.976,-0.546193324125906,0.764815790501088
3.977,-0.545366687195295,0.765268948214491
3.978,-0.544538331244566,0.765721489365934
3.979,-0.543708250353847,0.766173410964053
3.98,-0.542876438579789,0.7666247099843
3.981,-0.542042889955497,0.767075383368706
3.982,-0.541207598490443,0.767525428025648
3.983,-0.540370558170403,0.767974840829598
3.984,-0.539531762957383,0.76842361862089
3.985,-0.538691206789537,0.768871758205465
3.986,-0.537848883581106,0.769319256354635
3.987,-0.537004787222331,0.769766109804821
3.988,-0.536158911579393,0.770212315257306
3.989,-0.535311250494329,0.770657869377986
3.99,-0.534461797784969,0.771102768797101
3.991,-0.53361054724485,0.771547010108984
3.992,-0.532757492643159,0.771990589871798
3.993,-0.531902627724652,0.772433504607272
3.994,-0.531045946209578,0.772875750800428
3.995,-0.530187441793614,0.77331732489932
3.996,-0.529327108147793,0.77375822331476
3.997,-0.528464938918429,0.77419844242004
3.998,-0.527600927727045,0.77463797855066
3.999,-0.526735068170302,0.775076828004045
4,-0.525867353819933,0.775514987039267
4.001,-0.524997778222668,0.775952451876756
4.002,-0.52412633490016,0.776389218698015
4.003,-0.523253017348923,0.776825283645332
4.004,-0.522377819040259,0.777260642821483
4.005,-0.521500733420181,0.777695292289445
4.006,-0.520621753909356,0.778129228072086
4.007,-0.519740873903026,0.778562446151873
4.008,-0.518858086770948,0.778994942470572
4.009,-0.517973385857315,0.77942671292893
4.01,-0.517086764480697,0.779857753386374
4.011,-0.516198215933973,0.7802880596607
4.012,-0.515307733484254,0.780717627527756
4.013,-0.514415310372832,0.781146452721122
4.014,-0.513520939815097,0.781574530931794
4.015,-0.512624615000484,0.78200185780786
4.016,-0.511726329092402,0.782428428954168
4.017,-0.510826075228167,0.782854239932006
4.018,-0.509923846518941,0.783279286258764
4.019,-0.50901963604967,0.783703563407594
4.02,-0.508113436879011,0.784127066807085
4.021,-0.507205242039277,0.784549791840909
4.022,-0.506295044536376,0.78497173384748
4.023,-0.505382837349745,0.785392888119608
4.024,-0.504468613432282,0.785813249904152
4.025,-0.5035523657103,0.786232814401653
4.026,-0.502634087083456,0.786651576765989
4.027,-0.501713770424695,0.787069532104011
4.028,-0.500791408580189,0.787486675475178
4.029,-0.499866994369283,0.787903001891187
4.03,-0.498940520584428,0.78831850631561
4.031,-0.498011979991141,0.788733183663512
4.032,-0.497081365327929,0.789147028801083
4.033,-0.496148669306246,0.789560036545244
4.034,-0.495213884610432,0.789972201663281
4.035,-0.49427700389767,0.790383518872438
4.036,-0.493338019797915,0.790793982839539
4.037,-0.492396924913858,0.791203588180591
4.038,-0.491453711820864,0.791612329460384
4.039,-0.490508373066928,0.792020201192086
4.04,-0.489560901172619,0.79242719783685
4.041,-0.488611288631038,0.792833313803385
4.042,-0.487659527907764,0.793238543447562
4.043,-0.486705611440811,0.79364288107199
4.044,-0.485749531640575,0.794046320925593
4.045,-0.484791280889802,0.794448857203189
4.046,-0.48383085154353,0.794850484045066
4.047,-0.482868235929057,0.795251195536541
4.048,-0.481903426345889,0.795650985707535
4.049,-0.480936415065708,0.796049848532125
4.05,-0.479967194332322,0.796447777928105
4.051,-0.478995756361642,0.796844767756538
4.052,-0.47802209334163,0.797240811821304
4.053,-0.477046197432267,0.797635903868647
4.054,-0.476068060765521,0.798030037586711
4.055,-0.475087675445313,0.798423206605077
4.056,-0.474105033547477,0.798815404494302
4.057,-0.473120127119742,0.799206624765438
4.058,-0.472132948181687,0.799596860869561
4.059,-0.471143488724728,0.799986106197292
4.06,-0.470151740712075,0.800374354078304
4.061,-0.469157696078722,0.800761597780842
4.062,-0.468161346731408,0.801147830511227
4.063,-0.467162684548608,0.801533045413356
4.064,-0.466161701380504,0.801917235568198
4.065,-0.465158389048963,0.802300393993297
4.066,-0.464152739347522,0.802682513642249
4.067,-0.463144744041385,0.80306358740419
4.068,-0.462134394867378,0.803443608103281
4.069,-0.461121683533967,0.803822568498177
4.07,-0.460106601721225,0.804200461281494
4.071,-0.459089141080838,0.804577279079287
4.072,-0.458069293236081,0.804953014450501
4.073,-0.457047049781832,0.805327659886427
4.074,-0.45602240228455,0.805701207810156
4.075,-0.454995342282283,0.806073650576025
4.076,-0.453965861284661,0.806444980469062
4.077,-0.45293395077291,0.806815189704413
4.078,-0.451899602199839,0.807184270426784
4.079,-0.450862806989862,0.807552214709861
4.08,-0.449823556538997,0.807919014555733
4.081,-0.448781842214876,0.808284661894306
4.082,-0.447737655356762,0.808649148582723
4.083,-0.446690987275564,0.809012466404757
4.084,-0.445641829253848,0.809374607070223
4.085,-0.444590172545862,0.809735562214365
4.086,-0.443536008377558,0.810095323397251
4.087,-0.442479327946613,0.810453882103158
4.088,-0.441420122422454,0.810811229739948
4.089,-0.440358382946297,0.811167357638444
4.09,-0.439294100631171,0.811522257051797
4.091,-0.43822726656195,0.811875919154852
4.092,-0.437157871795395,0.812228335043503
4.093,-0.436085907360201,0.812579495734038
4.094,-0.435011364257022,0.812929392162501
4.095,-0.433934233458531,0.813278015184017
4.096,-0.432854505909469,0.81362535557213
4.097,-0.431772172526683,0.813971404018139
4.098,-0.430687224199193,0.814316151130411
4.099,-0.42959965178825,0.814659587433701
4.1,-0.428509446127389,0.81500170336847
4.101,-0.427416598022491,0.815342489290175
4.102,-0.426321098251866,0.815681935468582
4.103,-0.425222937566308,0.816020032087051
4.104,-0.424122106689172,0.816356769241826
4.105,-0.423018596316459,0.816692136941308
4.106,-0.421912397116885,0.817026125105342
4.107,-0.420803499731974,0.817358723564473
4.108,-0.419691894776144,0.81768992205921
4.109,-0.4185775728368,0.818019710239289
4.11,-0.417460524474419,0.81834807766291
4.111,-0.416340740222668,0.818675013795984
4.112,-0.415218210588493,0.819000508011373
4.113,-0.414092926052229,0.819324549588109
4.114,-0.412964877067712,0.819647127710626
4.115,-0.411834054062397,0.819968231467971
4.116,-0.410700447437476,0.820287849853012
4.117,-0.409564047567995,0.820605971761641
4.118,-0.408424844802997,0.820922585991968
4.119,-0.407282829465641,0.821237681243513
4.12,-0.406137991853342,0.821551246116383
4.121,-0.404990322237919,0.821863269110449
4.122,-0.403839810865736,0.822173738624511
4.123,-0.402686447957852,0.82248264295546
4.124,-0.401530223710183,0.822789970297429
4.125,-0.400371128293656,0.823095708740938
4.126,-0.399209151854379,0.82339984627204
4.127,-0.39804428451381,0.82370237077144
4.128,-0.396876516368938,0.824003270013628
4.129,-0.395705837492458,0.82430253166599
4.13,-0.39453223793296,0.82460014328792
4.131,-0.393355707715127,0.82489609232992
4.132,-0.392176236839921,0.825190366132692
4.133,-0.390993815284799,0.825482951926226
4.134,-0.389808433003915,0.825773836828881
4.135,-0.388620079928341,0.826063007846447
4.136,-0.38742874596628,0.826350451871214
4.137,-0.386234421003298,0.826636155681029
4.138,-0.385037094902562,0.826920105938336
4.139,-0.383836757505071,0.827202289189218
4.14,-0.382633398629908,0.82748269186243
4.141,-0.381427008074492,0.827761300268419
4.142,-0.380217575614834,0.82803810059834
4.143,-0.379005091005805,0.828313078923061
4.144,-0.377789543981416,0.828586221192159
4.145,-0.376570924255081,0.82885751323292
4.146,-0.375349221519922,0.829126940749305
4.147,-0.37412442544905,0.829394489320938
4.148,-0.372896525695876,0.829660144402057
4.149,-0.37166551189441,0.829923891320481
4.15,-0.37043137365959,0.830185715276555
4.151,-0.369194100587594,0.830445601342078
4.152,-0.367953682256177,0.830703534459251
4.153,-0.366710108225013,0.830959499439584
4.154,-0.365463368036042,0.831213480962816
4.155,-0.364213451213823,0.831465463575814
4.156,-0.362960347265906,0.83171543169147
4.157,-0.361704045683195,0.831963369587588
4.158,-0.360444535940337,0.832209261405759
4.159,-0.359181807496111,0.832453091150226
4.16,-0.35791584979383,0.832694842686749
4.161,-0.356646652261748,0.832934499741447
4.162,-0.355374204313471,0.833172045899644
4.163,-0.354098495348399,0.833407464604695
4.164,-0.35281951475215,0.833640739156812
4.165,-0.351537251897012,0.83387185271187
4.166,-0.350251696142402,0.834100788280215
4.167,-0.348962836835326,0.834327528725455
4.168,-0.347670663310862,0.83455205676324
4.169,-0.346375164892645,0.834774354960045
4.17,-0.345076330893363,0.83499440573192
4.171,-0.343774150615266,0.83521219134326
4.172,-0.342468613350693,0.835427693905535
4.173,-0.341159708382586,0.835640895376039
4.174,-0.339847424985051,0.8358517775566
4.175,-0.338531752423893,0.836060322092309
4.176,-0.3372126799572,0.836266510470215
4.177,-0.335890196835899,0.836470324018024
4.178,-0.334564292304361,0.836671743902787
4.179,-0.333234955600991,0.836870751129563
4.18,-0.331902175958854,0.837067326540103
4.181,-0.330565942606282,0.837261450811486
4.182,-0.329226244767528,0.837453104454773
4.183,-0.327883071663418,0.837642267813636
4.184,-0.326536412512002,0.83782892106299
4.185,-0.325186256529244,0.838013044207596
4.186,-0.323832592929715,0.83819461708067
4.187,-0.32247541092729,0.83837361934247
4.188,-0.321114699735874,0.838550030478888
4.189,-0.319750448570135,0.838723829800008
4.19,-0.318382646646251,0.838894996438678
4.191,-0.317011283182674,0.839063509349054
4.192,-0.315636347400918,0.83922934730514
4.193,-0.314257828526335,0.839392488899317
4.194,-0.312875715788934,0.839552912540866
4.195,-0.311489998424208,0.839710596454466
4.196,-0.310100665673977,0.8398655186787
4.197,-0.308707706787231,0.840017657064532
4.198,-0.30731111102102,0.840166989273789
4.199,-0.305910867641336,0.840313492777623
4.2,-0.304506965924022,0.840457144854959
4.201,-0.303099395155695,0.840597922590946
4.202,-0.301688144634692,0.840735802875382
4.203,-0.300273203672032,0.840870762401133
4.204,-0.298854561592378,0.841002777662552
4.205,-0.297432207735061,0.841131824953865
4.206,-0.296006131455071,0.841257880367564
4.207,-0.294576322124101,0.841380919792789
4.208,-0.293142769131603,0.84150091891368
4.209,-0.291705461885856,0.841617853207741
4.21,-0.290264389815056,0.841731697944185
4.211,-0.28881954236844,0.841842428182256
4.212,-0.287370909017414,0.841950018769561
4.213,-0.285918479256698,0.842054444340368
4.214,-0.284462242605516,0.842155679313918
4.215,-0.283002188608783,0.842253697892703
4.216,-0.281538306838331,0.842348474060749
4.217,-0.28007058689414,0.842439981581874
4.218,-0.278599018405612,0.842528193997949
4.219,-0.277123591032846,0.842613084627147
4.22,-0.275644294467954,0.842694626562154
4.221,-0.274161118436394,0.842772792668421
4.222,-0.272674052698322,0.842847555582345
4.223,-0.271183087049968,0.842918887709493
4.224,-0.26968821132506,0.842986761222774
4.225,-0.26818941539623,0.843051148060622
4.226,-0.266686689176482,0.843112019925167
4.227,-0.265180022620674,0.843169348280389
4.228,-0.263669405727022,0.843223104350256
4.229,-0.262154828538624,0.843273259116872
4.23,-0.260636281145039,0.843319783318588
4.231,-0.259113753683859,0.843362647448124
4.232,-0.257587236342332,0.843401821750668
4.233,-0.256056719358998,0.843437276221967
4.234,-0.25452219302537,0.843468980606414
4.235,-0.252983647687626,0.843496904395112
4.236,-0.251441073748338,0.843521016823939
4.237,-0.249894461668244,0.843541286871599
4.238,-0.248343801968025,0.843557683257663
4.239,-0.246789085230126,0.843570174440595
4.24,-0.245230302100614,0.843578728615777
4.241,-0.243667443291057,0.843583313713516
4.242,-0.242100499580436,0.843583897397051
4.243,-0.240529461817102,0.843580447060536
4.244,-0.238954320920746,0.843572929827024
4.245,-0.237375067884416,0.843561312546444
4.246,-0.235791693776566,0.843545561793553
4.247,-0.234204189743138,0.843525643865902
4.248,-0.232612547009677,0.843501524781768
4.249,-0.231016756883482,0.843473170278099
4.25,-0.229416810755799,0.843440545808436
4.251,-0.227812700104045,0.843403616540829
4.252,-0.226204416494058,0.843362347355748
4.253,-0.224591951582414,0.843316702843986
4.254,-0.222975297118751,0.84326664730455
4.255,-0.221354444948146,0.843212144742542
4.256,-0.219729387013533,0.843153158867043
4.257,-0.218100115358157,0.843089653088975
4.258,-0.21646662212806,0.843021590518971
4.259,-0.214828899574628,0.842948933965218
4.26,-0.213186940057163,0.842871645931317
4.261,-0.21154073604549,0.842789688614113
4.262,-0.209890280122634,0.842703023901539
4.263,-0.208235564987513,0.842611613370434
4.264,-0.20657658345769,0.842515418284373
4.265,-0.204913328472159,0.842414399591479
4.266,-0.20324579309419,0.84230851792223
4.267,-0.2015739705142,0.842197733587275
4.268,-0.199897854052687,0.84208200657522
