Freq [GHz],"Simul_cang_deg(S(2,1)) [deg]",Measure_S21 Phase(°)
4.879,-0.674469718,-0.29390994
4.88,-0.674385364,-0.29368731
4.881,-0.674298428,-0.27861571
4.882,-0.67420889,-0.12182563
4.883,-0.67411673,-0.13251662
4.884,-0.67402193,-0.15371487
4.885,-0.673924469,-0.37370741
4.886,-0.673824328,-0.21864724
4.887,-0.673721487,-0.29512009
4.888,-0.673615926,-0.31510407
4.889,-0.673507625,-0.21532059
4.89,-0.673396565,-0.33035463
4.891,-0.673282726,-0.25752816
4.892,-0.673166087,-0.25566891
4.893,-0.673046628,-0.15231343
4.894,-0.67292433,-0.3277567
4.895,-0.672799173,-0.30420253
4.896,-0.672671135,-0.18758789
4.897,-0.672540197,-0.30672762
4.898,-0.672406338,-0.12501679
4.899,-0.672269539,-0.17677473
4.9,-0.672129778,-0.16818246
4.901,-0.671987036,-0.1539064
4.902,-0.671841291,-0.30685908
4.903,-0.671692524,-0.3765786
4.904,-0.671540713,-0.31930882
4.905,-0.671385838,-0.24665454
4.906,-0.671227878,-0.23911986
4.907,-0.671066813,-0.25528196
4.908,-0.670902621,-0.21618772
4.909,-0.670735282,-0.2571643
4.91,-0.670564774,-0.34178951
4.911,-0.670391078,-0.33490828
4.912,-0.670214172,-0.35252643
4.913,-0.670034034,-0.19192575
4.914,-0.669850644,-0.21927272
4.915,-0.669663981,-0.22987394
4.916,-0.669474023,-0.16183351
4.917,-0.669280749,-0.2017539
4.918,-0.669084138,-0.36065584
4.919,-0.668884169,-0.28135973
4.92,-0.66868082,-0.26111916
4.921,-0.66847407,-0.26717848
4.922,-0.668263897,-0.22153953
4.923,-0.668050279,-0.2051131
4.924,-0.667833196,-0.20903951
4.925,-0.667612626,-0.099677451
4.926,-0.667388547,-0.17635868
4.927,-0.667160936,-0.31648883
4.928,-0.666929774,-0.38834175
4.929,-0.666695037,-0.18269074
4.93,-0.666456704,-0.090701275
4.931,-0.666214753,-0.35198519
4.932,-0.665969162,-0.17375404
4.933,-0.66571991,-0.27911079
4.934,-0.665466974,-0.23634727
4.935,-0.665210332,-0.21574759
4.936,-0.664949962,-0.26585379
4.937,-0.664685842,-0.24810947
4.938,-0.66441795,-0.19387238
4.939,-0.664146264,-0.22563167
4.94,-0.663870761,-0.27608782
4.941,-0.663591419,-0.29046753
4.942,-0.663308216,-0.15350041
4.943,-0.663021129,-0.31072256
4.944,-0.662730137,-0.21838343
4.945,-0.662435216,-0.30177245
4.946,-0.662136344,-0.27614492
4.947,-0.661833499,-0.32596904
4.948,-0.661526658,-0.13798356
4.949,-0.661215798,-0.32584295
4.95,-0.660900898,-0.21779168
4.951,-0.660581933,-0.05755493
4.952,-0.660258882,-0.14898205
4.953,-0.659931721,-0.17033057
4.954,-0.659600429,0.008250982
4.955,-0.659264982,-0.22970171
4.956,-0.658925357,-0.23355682
4.957,-0.658581531,-0.10792489
4.958,-0.658233482,-0.23159793
4.959,-0.657881186,-0.26227927
4.96,-0.657524621,-0.34486142
4.961,-0.657163764,-0.33469263
4.962,-0.65679859,-0.40754893
4.963,-0.656429079,-0.17536044
4.964,-0.656055205,-0.2265204
4.965,-0.655676947,-0.14473042
4.966,-0.65529428,-0.23836298
4.967,-0.654907182,-0.25064239
4.968,-0.654515629,-0.29789376
4.969,-0.654119599,-0.15121174
4.97,-0.653719067,-0.27048978
4.971,-0.65331401,-0.2474854
4.972,-0.652904406,-0.34905961
4.973,-0.65249023,-0.12214897
4.974,-0.652071459,-0.2680454
4.975,-0.65164807,-0.13581173
4.976,-0.651220039,-0.19882043
4.977,-0.650787343,-0.31467375
4.978,-0.650349958,-0.10237551
4.979,-0.64990786,-0.11172047
4.98,-0.649461026,-0.017557038
4.981,-0.649009432,-0.089615665
4.982,-0.648553055,-0.17089859
4.983,-0.648091871,-0.10957915
4.984,-0.647625855,-0.25609535
4.985,-0.647154985,-0.2990368
4.986,-0.646679236,-0.32687017
4.987,-0.646198585,-0.23135401
4.988,-0.645713008,-0.26068217
4.989,-0.64522248,-0.2186542
4.99,-0.644726979,-0.10168548
4.991,-0.64422648,-0.1579425
4.992,-0.643720959,-0.23871112
4.993,-0.643210392,-0.1172172
4.994,-0.642694755,-0.063764133
4.995,-0.642174025,-0.045266312
4.996,-0.641648177,-0.24290706
4.997,-0.641117186,-0.29619277
4.998,-0.64058103,-0.27944422
4.999,-0.640039683,-0.28298524
5,-0.639493123,-0.051030438
