Freq,SM1,SM4,SH1,SH4
1.52,44.551721,99.849872,43.76680735,-254.1635851
1.521,44.299145,100.250426,43.44917186,-253.8134699
1.522,43.835058,100.382626,43.13078943,-253.4630523
1.523,43.630148,100.993283,42.81170258,-253.1123705
1.524,43.598795,101.096615,42.49195401,-252.7614625
1.525,43.257375,101.562964,42.17158653,-252.4103667
1.526,42.77426,101.923294,41.85064312,-252.0591215
1.527,42.412301,102.152757,41.52916682,-251.7077655
1.528,42.337542,102.611172,41.20720075,-251.356337
1.529,41.978149,102.88277,40.88478809,-251.0048749
1.53,41.527972,103.176908,40.56197205,-250.6534177
1.531,41.704968,103.493489,40.23879584,-250.3020041
1.532,40.981649,103.814003,39.91530263,-249.9506727
1.533,40.845647,104.109796,39.59153558,-249.5994621
1.534,40.411998,104.687573,39.26753776,-249.2484108
1.535,40.223271,104.961334,38.94335215,-248.8975572
1.536,39.9675,105.275951,38.61902163,-248.5469397
1.537,39.559383,105.526875,38.2945889,-248.1965963
1.538,39.417671,105.743116,37.97009655,-247.8465652
1.539,39.188427,106.377522,37.64558695,-247.496884
1.54,38.872833,106.47694,37.32110227,-247.1475905
1.541,38.398867,107.008898,36.99668446,-246.7987221
1.542,38.094685,107.193133,36.67237519,-246.4503158
1.543,37.956589,107.992025,36.34821588,-246.1024085
1.544,37.614918,107.935075,36.02424763,-245.7550369
1.545,37.363884,108.243222,35.70051126,-245.4082372
1.546,36.988474,108.623701,35.3770472,-245.0620453
1.547,36.838836,109.068811,35.05389556,-244.7164969
1.548,36.502483,109.449689,34.73109605,-244.3716272
1.549,36.13639,109.785041,34.40868798,-244.027471
1.55,35.881363,110.090534,34.08671026,-243.6840628
1.551,35.531841,110.373783,33.76520134,-243.3414366
1.552,35.378555,110.51383,33.44419924,-242.9996259
1.553,34.899845,111.18658,33.12374149,-242.6586639
1.554,34.891231,111.446394,32.80386513,-242.3185832
1.555,34.410534,111.681981,32.48460672,-241.9794161
1.556,34.096394,112.170105,32.16600229,-241.6411941
1.557,33.787606,112.322426,31.84808731,-241.3039485
1.558,33.557274,112.63951,31.53089675,-240.9677098
1.559,33.360333,113.293807,31.21446498,-240.6325082
1.56,32.879078,113.320956,30.89882581,-240.2983733
1.561,32.604137,113.702857,30.58401247,-239.9653339
1.562,32.204933,114.017012,30.2700576,-239.6334185
1.563,32.217846,114.468104,29.95699321,-239.302655
1.564,31.72908,114.677168,29.6448507,-238.9730706
1.565,31.606167,115.037121,29.33366087,-238.644692
1.566,31.09074,115.573319,29.02345386,-238.3175451
1.567,30.813012,115.639106,28.71425916,-237.9916554
1.568,30.407734,116.007932,28.40610564,-237.6670478
1.569,30.009922,116.49689,28.0990215,-237.3437464
1.57,29.95797,116.870113,27.79303427,-237.0217748
1.571,29.518104,116.930546,27.48817084,-236.7011559
1.572,29.379746,117.145848,27.18445741,-236.381912
1.573,29.049263,117.580009,26.88191951,-236.0640648
1.574,29.030167,118.036538,26.580582,-235.7476352
1.575,28.409759,118.257565,26.28046905,-235.4326437
1.576,28.080063,118.755481,25.98160418,-235.11911
1.577,27.864841,119.068098,25.68401019,-234.8070531
1.578,27.511585,119.356944,25.38770923,-234.4964915
1.579,27.263389,119.640637,25.09272275,-234.187443
1.58,27.02763,119.907181,24.79907154,-233.8799247
1.581,26.644913,120.19902,24.50677569,-233.5739532
1.582,26.593125,120.355223,24.21585463,-233.2695443
1.583,26.311508,120.933008,23.92632712,-232.9667133
1.584,25.813843,121.169082,23.63821122,-232.6654747
1.585,25.686329,121.740503,23.35152436,-232.3658425
1.586,25.192676,121.815032,23.06628329,-232.0678302
1.587,25.084011,121.888257,22.7825041,-231.7714504
1.588,25.085282,122.486032,22.50020223,-231.4767152
1.589,24.581535,122.774956,22.21939248,-231.1836361
1.59,24.339066,122.859229,21.940089,-230.8922242
1.591,23.972035,123.335457,21.66230529,-230.6024896
1.592,23.796219,123.601422,21.38605425,-230.314442
1.593,23.491368,123.916072,21.11134814,-230.0280907
1.594,23.215397,124.139449,20.8381986,-229.7434442
1.595,22.735569,124.642216,20.56661669,-229.4605104
1.596,22.622741,124.874746,20.29661283,-229.1792969
1.597,22.374848,125.179038,20.02819688,-228.8998104
1.598,22.150749,125.779435,19.76137811,-228.6220573
1.599,21.903511,125.68543,19.4961652,-228.3460434
1.6,21.619786,126.096718,19.23256628,-228.0717739
1.601,21.484314,126.104938,18.97058893,-227.7992537
1.602,21.051586,126.603925,18.71024017,-227.5284868
1.603,20.722424,127.118297,18.45152647,-227.2594772
1.604,20.571358,127.172964,18.1944538,-226.992228
1.605,20.259926,127.504337,17.9390276,-226.7267419
1.606,20.017983,127.685338,17.68525278,-226.4630213
1.607,19.757099,127.964596,17.43313379,-226.201068
1.608,19.379692,128.390752,17.18267457,-225.9408833
1.609,19.353839,128.454838,16.93387857,-225.6824681
1.61,18.947158,128.99973,16.68674878,-225.4258231
1.611,18.91769,129.140252,16.44128776,-225.1709482
1.612,18.482162,129.317989,16.19749757,-224.917843
1.613,18.265179,129.625623,15.95537988,-224.6665069
1.614,18.069405,129.93743,15.7149359,-224.4169386
1.615,17.869712,130.083393,15.47616644,-224.1691367
1.616,17.666901,130.579433,15.23907189,-223.9230993
1.617,17.268517,130.698235,15.00365226,-223.678824
1.618,17.022297,130.968032,14.76990716,-223.4363082
1.619,16.999359,131.265295,14.53783582,-223.1955489
1.62,16.539658,131.584378,14.30743711,-222.956543
1.621,16.560867,131.874274,14.07870956,-222.7192866
1.622,16.168301,131.951561,13.85165133,-222.4837758
1.623,16.039097,132.218867,13.62626025,-222.2500065
1.624,15.742562,132.472169,13.40253382,-222.0179739
1.625,15.573178,132.915868,13.18046924,-221.7876734
1.626,15.167874,133.203739,12.96006338,-221.5590996
1.627,15.295662,133.316002,12.74131283,-221.3322473
1.628,14.955845,133.661473,12.52421389,-221.1071108
1.629,14.760098,133.701287,12.30876256,-220.8836842
1.63,14.472397,133.930252,12.0949546,-220.6619612
1.631,14.255638,134.229107,11.88278548,-220.4419355
1.632,14.000885,134.418343,11.67225046,-220.2236005
1.633,14.002597,134.861959,11.4633445,-220.0069494
1.634,13.568539,134.947161,11.25606238,-219.791975
1.635,13.364311,135.164206,11.05039862,-219.5786702
1.636,13.152073,135.523675,10.84634752,-219.3670274
1.637,12.908795,135.797578,10.64390321,-219.1570391
1.638,12.760617,135.908941,10.44305958,-218.9486974
1.639,12.331905,136.257813,10.24381033,-218.7419944
1.64,12.184918,136.496573,10.046149,-218.5369218
1.641,12.212696,136.565157,9.850068924,-218.3334715
1.642,11.906551,136.904446,9.655563284,-218.1316349
1.643,11.716968,136.964849,9.462625093,-217.9314034
1.644,11.423103,137.174718,9.271247207,-217.7327684
1.645,11.249214,137.536262,9.081422336,-217.5357209
1.646,11.080978,137.731583,8.893143047,-217.3402519
1.647,10.931118,138.055174,8.706401773,-217.1463524
1.648,10.813194,138.153054,8.521190817,-216.9540132
1.649,10.592396,138.394617,8.337502361,-216.7632249
1.65,10.445637,138.579041,8.155328472,-216.5739781
1.651,10.22963,138.794811,7.974661107,-216.3862633
1.652,9.936272,138.885792,7.795492119,-216.200071
1.653,9.687335,139.218288,7.617813263,-216.0153915
1.654,9.833035,139.463451,7.441616204,-215.8322149
1.655,9.452709,139.55425,7.266892519,-215.6505316
1.656,9.291565,139.781796,7.093633703,-215.4703316
1.657,9.225598,140.113284,6.921831178,-215.2916049
1.658,8.985054,140.342295,6.751476292,-215.1143417
1.659,8.656372,140.364465,6.582560331,-214.9385318
1.66,8.45158,140.720627,6.415074516,-214.7641651
1.661,8.317249,140.567427,6.249010015,-214.5912315
1.662,8.180118,141.024628,6.084357942,-214.4197209
1.663,8.136189,141.235827,5.921109367,-214.2496231
1.664,7.926193,141.612864,5.759255315,-214.0809277
1.665,7.692165,141.536527,5.598786771,-213.9136246
1.666,7.534557,141.57381,5.439694687,-213.7477035
1.667,7.407444,141.954726,5.281969985,-213.5831541
1.668,7.170402,142.322615,5.125603559,-213.419966
1.669,7.050541,142.166295,4.970586279,-213.258129
1.67,6.664695,142.612713,4.816908997,-213.0976327
1.671,6.62162,142.679178,4.664562547,-212.9384667
1.672,6.593864,142.785476,4.513537752,-212.7806209
1.673,6.302925,143.245226,4.363825423,-212.6240848
1.674,6.283985,143.122719,4.215416366,-212.4688481
1.675,6.012806,143.576523,4.068301383,-212.3149004
1.676,5.891563,143.460926,3.922471276,-212.1622316
1.677,5.86562,143.693105,3.777916847,-212.0108313
1.678,5.562652,143.927434,3.634628905,-211.8606892
1.679,5.506542,143.980851,3.492598265,-211.711795
1.68,5.281963,144.300046,3.351815753,-211.5641386
1.681,5.218044,144.579019,3.212272207,-211.4177097
1.682,5.077568,144.777283,3.073958478,-211.2724982
1.683,4.701988,144.737737,2.936865437,-211.1284938
1.684,4.717876,145.082889,2.800983972,-210.9856864
1.685,4.5676,145.048588,2.666304991,-210.844066
1.686,4.668724,145.084438,2.532819428,-210.7036225
1.687,4.535476,145.52549,2.400518239,-210.5643458
1.688,4.114499,145.396255,2.26939241,-210.4262259
1.689,3.968899,145.810147,2.139432951,-210.289253
1.69,3.779648,145.896132,2.010630907,-210.153417
1.691,3.852333,145.934007,1.882977353,-210.0187081
1.692,3.589222,146.421212,1.756463395,-209.8851165
1.693,3.467885,146.618801,1.631080176,-209.7526324
1.694,3.31395,146.597243,1.506818876,-209.621246
1.695,3.500039,146.505751,1.383670711,-209.4909476
1.696,2.944324,146.961891,1.261626936,-209.3617276
1.697,3.048397,146.962582,1.140678846,-209.2335764
1.698,2.771161,147.007459,1.020817777,-209.1064844
1.699,2.710766,147.330133,0.902035108,-208.9804422
1.7,2.787201,147.506601,0.78432226,-208.8554403
1.701,2.416279,147.705066,0.667670698,-208.7314692
1.702,2.394486,147.685372,0.552071935,-208.6085197
1.703,2.235981,147.915954,0.437517527,-208.4865825
1.704,2.28685,148.166426,0.323999077,-208.3656483
1.705,2.122043,148.163816,0.211508238,-208.2457079
1.706,1.94915,148.189266,0.100036708,-208.1267523
1.707,1.687469,148.299122,-0.010423764,-208.0087723
1.708,1.626518,148.441795,-0.119881378,-207.891759
1.709,1.531014,148.550021,-0.228344287,-207.7757034
1.71,1.552426,148.598566,-0.335820591,-207.6605966
1.711,1.214787,148.870738,-0.442318339,-207.5464298
1.712,1.157338,149.288262,-0.547845529,-207.4331943
1.713,1.129315,149.376896,-0.652410104,-207.3208812
1.714,0.913174,149.279453,-0.756019959,-207.209482
1.715,0.698268,149.240945,-0.858682932,-207.0989881
1.716,0.74136,149.350229,-0.960406809,-206.9893909
1.717,0.648353,149.633884,-1.061199321,-206.880682
1.718,0.643212,149.92529,-1.161068148,-206.7728529
1.719,0.301827,149.86256,-1.260020913,-206.6658954
1.72,0.356193,150.081838,-1.358065185,-206.559801
1.721,0.302067,150.422002,-1.45520848,-206.4545617
1.722,0.110855,150.222008,-1.551458257,-206.3501693
1.723,0.005555,150.628721,-1.64682192,-206.2466155
1.724,-0.049465,150.421106,-1.74130682,-206.1438925
1.725,0.010998,150.606168,-1.834920252,-206.0419923
1.726,-0.175804,150.932988,-1.927669454,-205.9409068
1.727,-0.348034,151.052504,-2.01956161,-205.8406284
1.728,-0.293873,150.940775,-2.11060385,-205.7411491
1.729,-0.657032,151.336013,-2.200803247,-205.6424613
1.73,-0.672253,151.269429,-2.290166817,-205.5445572
1.731,-0.635605,151.135024,-2.378701525,-205.4474294
1.732,-0.69307,151.478424,-2.466414277,-205.3510702
1.733,-0.616967,151.690732,-2.553311926,-205.2554722
1.734,-0.953148,151.900642,-2.639401268,-205.160628
1.735,-0.918911,151.934528,-2.724689045,-205.0665301
1.736,-1.139095,152.002272,-2.809181945,-204.9731714
1.737,-1.146278,151.84276,-2.892886599,-204.8805445
1.738,-1.352806,152.162898,-2.975809586,-204.7886423
1.739,-1.504131,152.420418,-3.057957429,-204.6974577
1.74,-1.65945,152.342654,-3.139336596,-204.6069837
1.741,-1.729946,152.512458,-3.219953501,-204.5172132
1.742,-1.721859,152.493934,-3.299814507,-204.4281393
1.743,-1.725712,152.626078,-3.378925918,-204.3397552
1.744,-1.86398,152.889601,-3.45729399,-204.252054
1.745,-1.859253,152.783074,-3.534924922,-204.165029
1.746,-2.15281,152.688138,-3.61182486,-204.0786735
1.747,-2.18396,152.991323,-3.687999899,-203.9929808
1.748,-1.977123,153.148348,-3.763456081,-203.9079444
1.749,-2.089725,153.184765,-3.838199394,-203.8235578
1.75,-2.279156,153.218936,-3.912235776,-203.7398145
1.751,-2.26976,153.630528,-3.985571112,-203.6567081
1.752,-2.26429,153.500182,-4.058211235,-203.5742323
1.753,-2.679104,153.778381,-4.130161928,-203.4923807
1.754,-2.646053,153.654436,-4.201428922,-203.4111472
1.755,-2.67912,153.962352,-4.272017898,-203.3305256
1.756,-2.729153,153.869458,-4.341934487,-203.2505097
1.757,-3.019584,154.050684,-4.411184269,-203.1710935
1.758,-2.745174,154.24392,-4.479772774,-203.092271
1.759,-2.855293,154.282792,-4.547705484,-203.0140362
1.76,-3.032681,154.450188,-4.614987831,-202.9363833
1.761,-3.040622,154.458661,-4.681625198,-202.8593064
1.762,-3.392738,154.589502,-4.747622919,-202.7827997
1.763,-3.14967,154.42059,-4.812986282,-202.7068574
1.764,-3.360932,154.791539,-4.877720526,-202.6314739
1.765,-3.523659,154.759115,-4.941830841,-202.5566436
1.766,-3.520249,155.151575,-5.005322372,-202.4823609
1.767,-3.364723,154.995527,-5.068200217,-202.4086203
1.768,-3.539402,154.999349,-5.130469427,-202.3354162
1.769,-3.592071,155.168173,-5.192135007,-202.2627433
1.77,-3.651493,155.171911,-5.253201916,-202.1905962
1.771,-3.812523,155.24427,-5.313675067,-202.1189696
1.772,-3.694885,155.422968,-5.37355933,-202.0478582
1.773,-3.924847,155.392223,-5.432859529,-201.9772568
1.774,-3.879879,155.397341,-5.491580444,-201.9071602
1.775,-3.951263,155.79813,-5.54972681,-201.8375633
1.776,-4.052414,155.817209,-5.60730332,-201.768461
1.777,-4.166897,155.741642,-5.664314621,-201.6998483
1.778,-4.222374,155.912933,-5.720765322,-201.6317203
1.779,-4.297077,155.932591,-5.776659983,-201.5640719
1.78,-4.360489,155.995607,-5.832003128,-201.4968984
1.781,-4.399975,156.093029,-5.886799234,-201.4301949
1.782,-4.593815,156.049284,-5.941052741,-201.3639565
1.783,-4.567208,156.288521,-5.994768043,-201.2981786
1.784,-4.512913,156.28216,-6.047949498,-201.2328565
1.785,-4.601353,156.461565,-6.10060142,-201.1679854
1.786,-4.80019,156.545681,-6.152728084,-201.1035609
1.787,-4.901908,156.558528,-6.204333727,-201.0395783
1.788,-4.739758,156.682695,-6.255422543,-200.9760331
1.789,-4.889496,156.756304,-6.305998691,-200.9129209
1.79,-4.97099,156.76546,-6.356066287,-200.8502372
1.791,-4.827015,156.964901,-6.405629413,-200.7879776
1.792,-5.067742,157.014075,-6.454692109,-200.7261378
1.793,-5.114959,157.218636,-6.50325838,-200.6647135
1.794,-5.045574,157.170662,-6.551332193,-200.6037004
1.795,-5.165062,157.006324,-6.598917478,-200.5430944
1.796,-4.987744,157.134426,-6.646018128,-200.4828911
1.797,-5.45633,157.496561,-6.692637999,-200.4230865
1.798,-5.379676,157.286823,-6.738780913,-200.3636766
1.799,-5.310196,157.491642,353.2155493,-200.3046571
1.8,-5.293369,157.558807,353.170349,-200.2460242
1.801,-5.324475,157.719618,353.1256144,-200.1877738
1.802,-5.517093,157.598813,353.0813418,-200.1299021
1.803,-5.506172,157.768265,353.0375276,-200.072405
1.804,-5.613224,157.800718,352.9941682,-200.0152788
1.805,-5.719356,157.996741,352.95126,-199.9585196
1.806,-5.622738,157.805865,352.9087994,-199.9021236
1.807,-5.846592,158.130906,352.8667829,-199.8460871
1.808,-5.727558,157.987349,352.8252071,-199.7904064
1.809,-5.704208,158.244714,352.7840685,-199.7350778
1.81,-6.0121,158.184012,352.7433637,-199.6800976
1.811,-5.903763,158.469762,352.7030893,-199.6254623
1.812,-5.957966,158.363105,352.663242,-199.5711683
1.813,-6.144348,158.372433,352.6238184,-199.5172121
1.814,-5.968784,158.548703,352.5848152,-199.4635901
1.815,-6.05838,158.44424,352.5462293,-199.4102989
1.816,-6.162937,158.558064,352.5080573,-199.357335
1.817,-6.221813,158.642213,352.4702961,-199.3046952
1.818,-6.260418,158.730582,352.4329425,-199.2523759
1.819,-6.184776,158.917922,352.3959933,-199.200374
1.82,-6.109764,159.04084,352.3594455,-199.148686
1.821,-6.296203,158.884057,352.323296,-199.0973087
1.822,-6.254421,158.82265,352.2875416,-199.046239
1.823,-6.478081,158.811329,352.2521795,-198.9954735
1.824,-6.484783,159.373446,352.2172066,-198.9450092
1.825,-6.588291,159.137174,352.1826198,-198.8948429
1.826,-6.715378,159.148006,352.1484164,-198.8449715
1.827,-6.520344,159.420745,352.1145933,-198.7953919
1.828,-6.507363,159.388145,352.0811477,-198.7461011
1.829,-6.751354,159.347585,352.0480767,-198.697096
1.83,-6.610244,159.343028,352.0153775,-198.6483737
1.831,-6.61079,159.668458,351.9830473,-198.5999313
1.832,-6.738739,159.493367,351.9510833,-198.5517658
1.833,-6.630459,159.637899,351.9194827,-198.5038743
1.834,-7.129642,159.500661,351.8882428,-198.4562539
1.835,-6.82338,159.81173,351.8573609,-198.4089018
1.836,-6.956825,159.928926,351.8268344,-198.3618153
1.837,-6.906078,159.767982,351.7966605,-198.3149915
1.838,-7.004211,159.86487,351.7668366,-198.2684276
1.839,-7.014488,159.976689,351.7373601,-198.222121
1.84,-7.068806,159.874281,351.7082285,-198.176069
1.841,-6.961552,160.207939,351.6794391,-198.1302688
1.842,-7.051216,160.371121,351.6509894,161.9152822
1.843,-6.894184,160.281006,-8.377122983,161.9605865
1.844,-7.04078,160.005381,-8.404900689,162.0056468
1.845,-7.171013,160.243498,-8.432346143,162.0504657
1.846,-7.007233,160.426515,-8.459461793,162.0950456
1.847,-7.273926,160.286231,-8.486250064,162.1393892
1.848,-7.370315,160.369375,-8.51271336,162.1834988
1.849,-7.111038,160.47481,-8.538854062,162.2273771
1.85,-7.529167,160.564529,-8.56467453,162.2710263
1.851,-7.281822,160.642963,-8.590177105,162.3144489
1.852,-7.360588,160.578015,-8.615364103,162.3576474
1.853,-7.436729,160.499973,-8.640237822,162.400624
1.854,-7.530357,160.692802,-8.664800538,162.4433812
1.855,-7.465553,160.846285,-8.689054508,162.4859212
1.856,-7.404701,160.91459,-8.713001967,162.5282463
1.857,-7.416115,160.733384,-8.736645131,162.5703589
1.858,-7.431061,160.849303,-8.759986197,162.6122612
1.859,-7.639435,160.940548,-8.78302734,162.6539553
1.86,-7.495674,161.009439,-8.805770719,162.6954436
1.861,-7.5551,161.259127,-8.82821847,162.7367282
1.862,-7.594437,160.887107,-8.850372713,162.7778113
1.863,-7.534386,161.131982,-8.872235547,162.8186949
1.864,-7.560555,161.318366,-8.893809055,162.8593813
1.865,-7.657807,161.222967,-8.915095299,162.8998725
1.866,-7.724045,161.276654,-8.936096324,162.9401707
1.867,-7.583511,161.489756,-8.956814157,162.9802778
1.868,-7.600487,161.521681,-8.977250807,163.0201959
1.869,-7.865158,161.408487,-8.997408264,163.0599271
1.87,-7.860466,161.688931,-9.017288503,163.0994733
1.871,-7.809121,161.765309,-9.036893479,163.1388365
1.872,-7.821014,161.557743,-9.056225133,163.1780186
1.873,-8.132324,161.88449,-9.075285386,163.2170217
1.874,-7.887978,161.800424,-9.094076143,163.2558476
1.875,-7.978043,161.736101,-9.112599294,163.2944982
1.876,-7.909905,161.725153,-9.130856711,163.3329754
1.877,-7.936035,161.881674,-9.148850249,163.371281
1.878,-8.115723,161.969528,-9.166581748,163.409417
1.879,-8.044304,162.13374,-9.184053033,163.4473851
1.88,-7.961647,162.041398,-9.201265912,163.4851872
1.881,-7.907349,162.008271,-9.218222176,163.5228249
1.882,-8.031998,162.113019,-9.234923603,163.5603002
1.883,-8.018852,162.106244,-9.251371954,163.5976148
1.884,-8.044113,162.154286,-9.267568976,163.6347703
1.885,-8.066628,162.159512,-9.2835164,163.6717686
1.886,-8.348663,162.289591,-9.299215943,163.7086112
