Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
1.318,-3.6575391,-20.71233,-3.5997839,-20.376623,-3.383235531,-18.85490069,-3.376705343,-18.78406605
1.319,-3.6721458,-20.712034,-3.6159706,-20.383753,-3.38268695,-18.8927392,-3.376175228,-18.82179681
1.32,-3.6436098,-20.817146,-3.5687189,-20.486303,-3.382167808,-18.93046708,-3.375674777,-18.85943458
1.321,-3.6668148,-20.920809,-3.6007872,-20.573446,-3.381678314,-18.96807714,-3.375204202,-18.89697275
1.322,-3.6662588,-20.934464,-3.6118989,-20.632586,-3.381218679,-19.00556207,-3.374763714,-18.93440458
1.323,-3.6672518,-21.028557,-3.6188552,-20.703695,-3.380789116,-19.04291439,-3.374353524,-18.97172315
1.324,-3.6569242,-21.082533,-3.6130228,-20.770937,-3.380389836,-19.08012646,-3.373973846,-19.00892145
1.325,-3.6331713,-21.169157,-3.6028934,-20.864552,-3.380021055,-19.11719052,-3.373624893,-19.04599228
1.326,-3.6235137,-21.219404,-3.5959964,-20.910667,-3.379682985,-19.15409864,-3.37330688,-19.08292833
1.327,-3.6557648,-21.29562,-3.6207752,-20.978769,-3.379375841,-19.19084275,-3.373020021,-19.11972214
1.328,-3.6597259,-21.324833,-3.6050944,-20.985538,-3.37909984,-19.22741463,-3.372764533,-19.15636611
1.329,-3.6627607,-21.459431,-3.6098568,-21.12599,-3.378855198,-19.26380593,-3.372540632,-19.19285249
1.33,-3.6615431,-21.435225,-3.6176763,-21.139727,-3.378642131,-19.30000814,-3.372348535,-19.22917342
1.331,-3.6667833,-21.534023,-3.600054,-21.190153,-3.378460858,-19.33601261,-3.372188461,-19.26532085
1.332,-3.6609542,-21.585371,-3.6102057,-21.283062,-3.378311598,-19.37181055,-3.372060628,-19.30128666
1.333,-3.6665111,-21.639921,-3.618536,-21.333483,-3.378194569,-19.40739304,-3.371965256,-19.33706253
1.334,-3.6620541,-21.726717,-3.6217997,-21.409849,-3.378109992,-19.442751,-3.371902565,-19.37264006
1.335,-3.6472759,-21.784113,-3.5893261,-21.502125,-3.378058088,-19.47787526,-3.371872776,-19.40801068
1.336,-3.6246262,-21.910629,-3.5947409,-21.615929,-3.378039077,-19.51275648,-3.37187611,-19.44316571
1.337,-3.6388786,-21.981472,-3.6072044,-21.700779,-3.378053183,-19.5473852,-3.37191279,-19.47809634
1.338,-3.6632421,-22.0261,-3.6088016,-21.707693,-3.378100628,-19.58175187,-3.371983039,-19.51279363
1.339,-3.6601756,-22.072611,-3.6192713,-21.765713,-3.378181634,-19.61584677,-3.37208708,-19.54724853
1.34,-3.6599526,-22.116028,-3.5853677,-21.850349,-3.378296428,-19.6496601,-3.372225138,-19.58145187
1.341,-3.6694279,-22.205385,-3.6128774,-21.955997,-3.378445233,-19.68318195,-3.372397438,-19.61539436
1.342,-3.6506855,-22.237411,-3.5833211,-22.007896,-3.378628275,-19.71640229,-3.372604205,-19.64906659
1.343,-3.6853952,-22.322208,-3.6393211,-22.100855,-3.378845779,-19.749311,-3.372845666,-19.68245908
1.344,-3.6637812,-22.526218,-3.6220655,-22.201708,-3.379097974,-19.78189785,-3.373122048,-19.71556222
1.345,-3.6482701,-22.489025,-3.6152174,-22.286133,-3.379385086,-19.81415255,-3.373433578,-19.7483663
1.346,-3.66363,-22.612688,-3.6091094,-22.386887,-3.379707343,-19.84606471,-3.373780484,-19.78086154
1.347,-3.6491578,-22.720034,-3.6305132,-22.510767,-3.380064975,-19.87762388,-3.374162996,-19.81303807
1.348,-3.6460922,-22.727083,-3.6057518,-22.519457,-3.380458209,-19.90881951,-3.374581343,-19.84488593
1.349,-3.6769958,-22.846153,-3.6061609,-22.604496,-3.380887277,-19.93964103,-3.375035755,-19.87639509
1.35,-3.6398468,-22.967678,-3.6082289,-22.737278,-3.381352409,-19.9700778,-3.375526463,-19.90755547
1.351,-3.6701119,-22.976955,-3.6194971,-22.766665,-3.381853835,-20.00011913,-3.376053697,-19.93835691
1.352,-3.641084,-23.059504,-3.6006172,-22.862232,-3.382391788,-20.02975432,-3.37661769,-19.96878921
1.353,-3.6410923,-23.18115,-3.6180353,-23.002617,-3.3829665,-20.05897261,-3.377218674,-19.99884212
1.354,-3.6515324,-23.257257,-3.6102767,-23.134289,-3.383578204,-20.08776326,-3.377856882,-20.02850536
1.355,-3.6896045,-23.276482,-3.6286504,-23.12336,-3.384227132,-20.1161155,-3.378532548,-20.05776863
1.356,-3.6646574,-23.348831,-3.6101906,-23.24888,-3.384913519,-20.14401858,-3.379245906,-20.08662159
1.357,-3.6769304,-23.519405,-3.631515,-23.40493,-3.385637599,-20.17146174,-3.37999719,-20.11505391
1.358,-3.6748681,-23.517687,-3.6178582,-23.382761,-3.386399608,-20.19843427,-3.380786636,-20.14305524
1.359,-3.6562655,-23.661623,-3.615443,-23.563293,-3.38719978,-20.2249255,-3.381614478,-20.17061526
1.36,-3.6446099,-23.716825,-3.6080163,-23.622282,-3.388038352,-20.25092478,-3.382480955,-20.19772367
1.361,-3.6524353,-23.795485,-3.6181002,-23.725576,-3.388915561,-20.27642155,-3.383386301,-20.22437018
1.362,-3.6496873,-23.876486,-3.6015165,-23.828171,-3.389831643,-20.3014053,-3.384330754,-20.25054455
1.363,-3.6469498,-23.917189,-3.5967574,-23.894436,-3.390786835,-20.32586563,-3.385314552,-20.27623659
1.364,-3.6498904,-23.986734,-3.6129184,-23.946253,-3.391781377,-20.3497922,-3.386337933,-20.30143619
1.365,-3.670428,-24.059328,-3.6325402,-24.032265,-3.392815505,-20.37317482,-3.387401136,-20.3261333
1.366,-3.6785703,-24.271334,-3.6127374,-24.226503,-3.393889459,-20.3960034,-3.3885044,-20.35031794
1.367,-3.643579,-24.329529,-3.6098285,-24.302273,-3.395003479,-20.41826798,-3.389647963,-20.37398025
1.368,-3.6808958,-24.425592,-3.6255345,-24.394745,-3.396157803,-20.43995877,-3.390832066,-20.39711049
1.369,-3.6549311,-24.453419,-3.6185625,-24.454,-3.397352673,-20.46106612,-3.39205695,-20.41969899
1.37,-3.6768909,-24.55637,-3.6286402,-24.592262,-3.398588328,-20.48158057,-3.393322855,-20.44173628
1.371,-3.6808627,-24.681988,-3.6395912,-24.704184,-3.39986501,-20.50149285,-3.394630021,-20.46321299
1.372,-3.6617534,-24.664534,-3.6262205,-24.749182,-3.40118296,-20.52079389,-3.395978692,-20.48411993
1.373,-3.650722,-24.770298,-3.619185,-24.84082,-3.40254242,-20.53947482,-3.397369108,-20.50444807
1.374,-3.6757557,-24.854435,-3.6236682,-24.954477,-3.403943631,-20.55752701,-3.398801511,-20.52418857
1.375,-3.7197449,-24.978476,-3.6421869,-25.089445,-3.405386837,-20.5749421,-3.400276145,-20.54333279
1.376,-3.6762269,-25.080236,-3.6216226,-25.183897,-3.406872279,-20.59171193,-3.401793252,-20.56187228
1.377,-3.6614466,-25.231382,-3.6378963,-25.341314,-3.408400201,-20.60782865,-3.403353076,-20.57979884
1.378,-3.6573462,-25.148081,-3.6510119,-25.263931,-3.409970846,-20.62328467,-3.404955859,-20.59710449
1.379,-3.6923342,-25.263313,-3.656743,-25.451139,-3.411584458,-20.63807271,-3.406601847,-20.61378149
1.38,-3.6966219,-25.413347,-3.6409752,-25.599922,-3.413241282,-20.65218579,-3.408291283,-20.62982235
1.381,-3.7213838,-25.467026,-3.6501217,-25.630764,-3.41494156,-20.66561722,-3.410024411,-20.64521989
1.382,-3.6782961,-25.571651,-3.6398563,-25.767942,-3.416685538,-20.67836067,-3.411801476,-20.65996716
1.383,-3.701721,-25.611774,-3.6435297,-25.863077,-3.418473461,-20.69041015,-3.413622723,-20.67405753
1.384,-3.7117634,-25.755175,-3.6635709,-26.0324,-3.420305573,-20.70175999,-3.415488398,-20.68748467
1.385,-3.7075698,-25.862926,-3.6556687,-26.102242,-3.42218212,-20.71240491,-3.417398745,-20.70024256
1.386,-3.6980202,-25.963451,-3.6485174,-26.224812,-3.424103347,-20.72233998,-3.419354011,-20.71232551
1.387,-3.723763,-26.12122,-3.657594,-26.416842,-3.426069499,-20.73156065,-3.42135444,-20.72372816
1.388,-3.7314115,-26.151781,-3.6543622,-26.454517,-3.428080823,-20.74006276,-3.42340028,-20.73444548
1.389,-3.7192452,-26.253677,-3.695277,-26.574535,-3.430137565,-20.74784255,-3.425491776,-20.74447282
1.39,-3.7114761,-26.275478,-3.6791291,-26.644489,-3.43223997,-20.75489665,-3.427629175,-20.75380586
1.391,-3.7063696,-26.465433,-3.6507409,-26.912571,-3.434388285,-20.76122211,-3.429812723,-20.76244066
1.392,-3.702219,-26.425508,-3.6834579,-26.850954,-3.436582756,-20.76681637,-3.432042666,-20.77037366
1.393,-3.6810563,-26.511206,-3.6669869,-26.974302,-3.438823631,-20.77167731,-3.434319252,-20.77760167
1.394,-3.7192411,-26.54652,-3.6724725,-27.018335,-3.441111155,-20.77580322,-3.436642726,-20.78412191
1.395,-3.7234814,-26.709524,-3.661592,-27.163847,-3.443445575,-20.77919282,-3.439013337,-20.78993195
1.396,-3.7252679,-26.870735,-3.6987095,-27.389313,-3.445827138,-20.78184527,-3.441431331,-20.79502981
1.397,-3.7053983,-27.018906,-3.659091,-27.534792,-3.44825609,-20.78376013,-3.443896955,-20.79941386
1.398,-3.7106361,-26.972008,-3.6786308,-27.553024,-3.45073268,-20.78493742,-3.446410456,-20.80308291
1.399,-3.7378619,-27.135208,-3.6708028,-27.681158,-3.453257153,-20.78537759,-3.448972081,-20.80603616
1.4,-3.7372236,-27.180939,-3.6791358,-27.758528,-3.455829756,-20.78508151,-3.451582078,-20.80827323
1.401,-3.7224743,-27.206116,-3.6833684,-27.773529,-3.458450737,-20.78405047,-3.454240693,-20.80979414
1.402,-3.7251892,-27.395731,-3.6584206,-28.044907,-3.461120342,-20.78228622,-3.456948173,-20.81059932
1.403,-3.7442429,-27.465075,-3.6924872,-28.211014,-3.463838818,-20.77979092,-3.459704765,-20.81068961
1.404,-3.7532353,-27.60721,-3.7367413,-28.317892,-3.466606411,-20.77656714,-3.462510718,-20.81006627
1.405,-3.7296491,-27.679842,-3.6848764,-28.342926,-3.46942337,-20.77261789,-3.465366276,-20.80873096
1.406,-3.7426293,-27.653509,-3.7048087,-28.440376,-3.47228994,-20.76794657,-3.468271687,-20.80668573
1.407,-3.7804585,-27.860994,-3.7124004,-28.65477,-3.475206367,-20.76255702,-3.471227199,-20.80393305
1.408,-3.7077274,-27.926081,-3.6830254,-28.713871,-3.478172899,-20.75645344,-3.474233057,-20.80047578
1.409,-3.7319667,-28.014908,-3.7002494,-28.850618,-3.481189781,-20.74964047,-3.477289508,-20.79631718
1.41,-3.7517991,-28.139765,-3.7148571,-28.997223,-3.48425726,-20.74212309,-3.480396798,-20.79146089
1.411,-3.7912126,-28.130251,-3.7089431,-29.046637,-3.487375581,-20.73390669,-3.483555174,-20.78591093
1.412,-3.7607222,-28.224926,-3.7233634,-29.128893,-3.490544991,-20.72499702,-3.486764881,-20.7796717
1.413,-3.7665346,-28.350636,-3.7126505,-29.296621,-3.493765735,-20.71540019,-3.490026166,-20.77274796
1.414,-3.7783935,-28.39114,-3.7400663,-29.302483,-3.497038058,-20.70512266,-3.493339273,-20.76514484
1.415,-3.7787991,-28.368324,-3.7257671,-29.317839,-3.500362206,-20.69417122,-3.496704449,-20.75686782
1.416,-3.7608042,-28.658514,-3.7291577,-29.619234,-3.503738424,-20.682553,-3.500121937,-20.74792271
1.417,-3.7606459,-28.531378,-3.7227197,-29.5567,-3.507166955,-20.67027546,-3.503591984,-20.73831568
1.418,-3.7837155,-28.620831,-3.7270167,-29.759735,-3.510648045,-20.65734633,-3.507114834,-20.72805321
1.419,-3.7659225,-28.643827,-3.7100055,-29.695469,-3.514181937,-20.64377366,-3.51069073,-20.71714208
1.42,-3.7931399,-28.818178,-3.7581816,-29.9067,-3.517768876,-20.62956578,-3.514319918,-20.70558939
1.421,-3.7872977,-28.757711,-3.7365756,-29.890869,-3.521409104,-20.61473127,-3.518002639,-20.69340254
1.422,-3.7774844,-28.891798,-3.7541349,-29.984173,-3.525102865,-20.59927899,-3.521739139,-20.68058918
1.423,-3.7822351,-28.950607,-3.7555645,-30.063,-3.528850402,-20.58321803,-3.525529659,-20.66715728
1.424,-3.7766623,-28.978767,-3.7610562,-30.159422,-3.532651956,-20.5665577,-3.529374441,-20.65311501
1.425,-3.7814403,-29.020809,-3.7421999,-30.235733,-3.53650777,-20.54930754,-3.533273729,-20.63847084
1.426,-3.8152118,-28.943411,-3.7515879,-30.05938,-3.540418084,-20.5314773,-3.537227764,-20.62323343
1.427,-3.809221,-29.165709,-3.7998729,-30.325573,-3.544383141,-20.51307689,-3.541236786,-20.60741168
1.428,-3.82745,-29.104935,-3.7667761,-30.252556,-3.548403181,-20.49411643,-3.545301037,-20.59101472
1.429,-3.8111498,-29.147909,-3.7705865,-30.405912,-3.552478443,-20.47460617,-3.549420757,-20.57405185
1.43,-3.8253758,-29.200155,-3.7846282,-30.273518,-3.556609167,-20.45455654,-3.553596186,-20.55653255
1.431,-3.7983396,-29.265549,-3.7859492,-30.43906,-3.560795593,-20.43397808,-3.557827563,-20.53846649
1.432,-3.805861,-29.254229,-3.7678533,-30.348,-3.565037958,-20.41288148,-3.562115126,-20.51986349
1.433,-3.8294349,-29.296383,-3.8261697,-30.497021,-3.569336502,-20.39127751,-3.566459114,-20.50073352
1.434,-3.8277223,-29.303511,-3.8186452,-30.407393,-3.57369146,-20.36917706,-3.570859765,-20.48108669
1.435,-3.8244731,-29.334171,-3.789983,-30.50099,-3.578103071,-20.34659109,-3.575317314,-20.46093321
1.436,-3.8579443,-29.287457,-3.8043118,-30.454102,-3.58257157,-20.32353064,-3.579832,-20.44028343
1.437,-3.8466747,-29.3029,-3.8131857,-30.394011,-3.587097193,-20.30000682,-3.584404057,-20.41914777
1.438,-3.8539927,-29.23387,-3.8076656,-30.388889,-3.591680175,-20.27603076,-3.589033721,-20.39753676
1.439,-3.8449602,-29.231535,-3.8164206,-30.313284,-3.59632075,-20.25161365,-3.593721226,-20.37546098
1.44,-3.8680079,-29.240511,-3.8286588,-30.253294,-3.601019152,-20.22676669,-3.598466807,-20.35293109
1.441,-3.8668723,-29.298523,-3.8297055,-30.399094,-3.605775614,-20.20150112,-3.603270695,-20.3299578
1.442,-3.8989732,-29.377037,-3.828804,-30.356009,-3.610590367,-20.17582816,-3.608133123,-20.30655184
1.443,-3.864763,-29.288355,-3.8224316,-30.277445,-3.615463644,-20.14975903,-3.613054324,-20.282724
1.444,-3.8806996,-29.222897,-3.8288951,-30.195654,-3.620395674,-20.12330494,-3.618034527,-20.25848508
1.445,-3.8913622,-29.204588,-3.8364856,-30.196512,-3.625386689,-20.09647706,-3.623073963,-20.23384587
