"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]","ang_deg(S(3,1)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(3,3)) [deg]"
4.015,157.523858052722,130.463570841581,-68.4008300627794,130.417860989765,-151.117423202771,-72.0738547322577
4.016,157.372007163899,130.312595943615,-68.4932331631902,130.26689401164,-151.712523451499,-72.1667263416819
4.017,157.220076901516,130.161616154193,-68.5855462745194,130.115921983303,-152.301257162834,-72.2594960584867
4.018,157.068066900673,130.010631473184,-68.677769428783,129.964944904445,-152.883726411778,-72.3521638829412
4.019,156.915976794512,129.859641900445,-68.7699026598971,129.813962774755,-153.460032723535,-72.4447298172757
4.02,156.763806214202,129.708647435828,-68.8619460036903,129.662975593911,-154.030276977602,-72.5371938656947
4.021,156.61155478893,129.557648079175,-68.9538994979121,129.511983361588,-154.594559320245,-72.6295560343884
4.022,156.459222145886,129.406643830321,-69.0457631822431,129.360986077456,-155.152979084917,-72.7218163315449
4.023,156.306807910253,129.255634689093,-69.1375370983063,129.209983741179,-155.705634720135,-72.8139747673619
4.024,156.15431170519,129.10462065531,-69.2292212896765,129.058976352412,-156.252623724409,-72.9060313540592
4.025,156.001733151822,128.953601728782,-69.32081580189,128.907963910808,-156.794042587777,-72.9979861058896
4.026,155.849071869227,128.802577909312,-69.4123206824554,128.756946416013,-157.329986739553,-73.089839039152
4.027,155.696327474422,128.651549196694,-69.5037359808628,128.605923867665,-157.860550501892,-73.1815901722021
4.028,155.54349958235,128.500515590714,-69.5950617485946,128.454896265399,-158.385827048804,-73.2732395254648
4.029,155.390587805867,128.349477091151,-69.686298039134,128.303863608843,-158.905908370242,-73.3647871214459
4.03,155.237591755727,128.198433697774,-69.7774449079766,128.152825897619,-159.420885240958,-73.4562329847437
4.031,155.084511040574,128.047385410344,-69.8685024126385,128.001783131342,-159.930847193754,-73.5475771420604
4.032,154.931345266919,127.896332228616,-69.9594706126672,127.850735309623,-160.435882496865,-73.6388196222141
4.033,154.778094039135,127.745274152334,-70.0503495696502,127.699682432066,-160.936078135152,-73.7299604561505
4.034,154.62475695944,127.594211181235,-70.1411393472261,127.548624498269,-161.431519794836,-73.820999676954
4.035,154.471333627881,127.443143315049,-70.2318400110922,127.397561507824,-161.922291851507,-73.911937319859
4.036,154.317823642323,127.292070553495,-70.3224516290158,127.246493460317,-162.408477361173,-74.0027734222623
4.037,154.164226598436,127.140992896285,-70.4129742708423,127.095420355328,-162.890158054091,-74.0935080237336
4.038,154.010542089675,126.989910343124,-70.5034080085057,126.944342192431,-163.367414331178,-74.184141166027
4.039,153.856769707272,126.838822893706,-70.5937529160366,126.793258971194,-163.840325262789,-74.2746728930924
4.04,153.70290904022,126.687730547719,-70.6840090695732,126.642170691179,-164.30896858966,-74.3651032510873
4.041,153.548959675254,126.536633304842,-70.7741765473686,126.491077351942,-164.773420725841,-74.4554322883867
4.042,153.394921196845,126.385531164745,-70.8642554298008,126.339978953033,-165.233756763443,-74.5456600555949
4.043,153.240793187175,126.234424127091,-70.9542457993826,126.188875493995,-165.690050479038,-74.6357866055573
4.044,153.086575226132,126.083312191532,-71.044147740769,126.037766974365,-166.142374341559,-74.7258119933701
4.045,152.932266891289,125.932195357714,-71.1339613407671,125.886653393676,-166.590799521564,-74.8157362763918
4.046,152.77786775789,125.781073625274,-71.2236866883446,125.735534751452,-167.035395901723,-74.9055595142546
4.047,152.623377398836,125.62994699384,-71.3133238746392,125.584411047213,-167.476232088421,-74.9952817688741
4.048,152.468795384671,125.478815463033,-71.4028729929659,125.433282280473,-167.913375424342,-75.0849031044611
4.049,152.314121283562,125.327679032464,-71.4923341388275,125.282148450737,-168.346892001946,-75.1744235875318
4.05,152.159354661288,125.176537701736,-71.581707409922,125.131009557506,-168.776846677726,-75.2638432869186
4.051,152.004495081225,125.025391470443,-71.6709929061509,124.979865600277,-169.203303087163,-75.35316227378
4.052,151.849542104326,124.874240338173,-71.7601907296282,124.828716578536,-169.626323660288,-75.4423806216122
4.053,151.694495289107,124.723084304502,-71.849300984689,124.677562491766,-170.045969637772,-75.531498406259
4.054,151.539354191634,124.571923369,-71.9383237778966,124.526403339444,-170.462301087474,-75.6205157059215
4.055,151.384118365504,124.420757531228,-72.0272592180519,124.375239121039,-170.875376921377,-75.7094326011691
4.056,151.228787361828,124.269586790738,-72.1161074162009,124.224069836016,-171.285254912848,-75.7982491749501
4.057,151.073360729219,124.118411147073,-72.2048684856426,124.072895483832,-171.69199171417,-75.8869655126004
4.058,150.917838013772,123.96723059977,-72.2935425419372,123.921716063938,-172.095642874286,-75.9755817018549
4.059,150.762218759048,123.816045148354,-72.382129702914,123.77053157578,-172.496262856708,-76.0640978328566
4.06,150.606502506059,123.664854792343,-72.4706300886788,123.619342018798,-172.893905057554,-76.1525139981671
4.061,150.450688793252,123.513659531248,-72.5590438216216,123.468147392423,-173.28862182366,-76.2408302927756
4.062,150.294777156486,123.36245936457,-72.647371026425,123.316947696083,-173.680464470734,-76.3290468141095
4.063,150.138767129026,123.211254291801,-72.7356118300702,123.165742929198,-174.069483301524,-76.4171636620434
4.064,149.982658241515,123.060044312425,-72.8237663618458,123.014533091183,-174.455727623958,-76.5051809389086
4.065,149.826450021964,122.908829425918,-72.9118347533541,122.863318181446,-174.839245769236,-76.5930987495031
4.066,149.67014199573,122.757609631747,-72.9998171385191,122.712098199388,-175.220085109844,-76.6809172011007
4.067,149.513733685507,122.60638492937,-73.0877136535927,122.560873144407,-175.598292077465,-76.7686364034592
4.068,149.357224611294,122.455155318237,-73.1755244371626,122.409643015891,-175.973912180774,-76.8562564688315
4.069,149.200614290394,122.303920797789,-73.2632496301591,122.258407813223,-176.346990023086,-76.9437775119736
4.07,149.043902237383,122.152681367459,-73.3508893758607,122.107167535781,-176.717569319851,-77.0311996501528
4.071,148.8870879641,122.001437026671,-73.4384438199024,121.955922182937,-177.08569291597,-77.1185230031581
4.072,148.730170979624,121.850187774841,-73.5259131102819,121.804671754055,-177.451402802936,-77.2057476933085
4.073,148.573150790263,121.698933611376,-73.6132973973652,121.653416248493,-177.814740135759,-77.2928738454607
4.074,148.416026899526,121.547674535674,-73.7005968338941,121.502155665605,-178.175745249699,-77.379901587019
4.075,148.258798808113,121.396410547126,-73.7878115749919,121.350890004736,-178.534457676769,-77.4668310479429
4.076,148.101466013893,121.245141645112,-73.8749417781696,121.199619265227,-178.890916162016,-77.5536623607559
4.077,147.944028011884,121.093867829006,-73.9619876033323,121.048343446413,-179.245158679565,-77.6403956605534
4.078,147.786484294239,120.942589098172,-74.0489492127849,120.89706254762,-179.597222448431,-77.7270310850113
4.079,147.628834350222,120.791305451965,-74.1358267712381,120.74577656817,-179.947143948079,-77.8135687743937
4.08,147.471077666192,120.640016889732,-74.2226204458137,120.59448550738,179.705041066264,-77.9000088715609
4.081,147.313213725583,120.488723410813,-74.3093304060511,120.443189364558,179.359297548542,-77.9863515219769
4.082,147.155242008886,120.337425014537,-74.395956823912,120.291888139008,179.015591147063,-78.072596873718
4.083,146.997161993629,120.186121700225,-74.4824998737863,120.140581830028,178.673888189948,-78.1587450774793
4.084,146.838973154355,120.034813467192,-74.5689597324968,119.989270436908,178.334155670833,-78.2447962865827
4.085,146.680674962607,119.88350031474,-74.6553365793054,119.837953958933,177.996361234832,-78.3307506569845
4.086,146.522266886904,119.732182242166,-74.7416305959167,119.686632395382,177.660473164757,-78.4166083472822
4.087,146.363748392725,119.580859248757,-74.8278419664841,119.535305745528,177.326460367597,-78.5023695187212
4.088,146.205118942486,119.429531333793,-74.9139708776145,119.383974008638,176.994292361248,-78.5880343352034
4.089,146.04637799552,119.278198496542,-75.000017518372,119.232637183972,176.663939261509,-78.673602963292
4.09,145.887525008062,119.126860736268,-75.0859820802836,119.081295270785,176.335371769321,-78.7590755722192
4.091,145.728559433219,118.975518052224,-75.1718647573432,118.929948268326,176.008561158265,-78.8444523338935
4.092,145.569480720958,118.824170443653,-75.2576657460155,118.778596175836,175.683479262308,-78.9297334229048
4.093,145.410288318081,118.672817909793,-75.3433852452408,118.627238992553,175.360098463799,-79.0149190165318
4.094,145.250981668207,118.521460449871,-75.4290234564384,118.475876717707,175.038391681706,-79.1000092947475
4.095,145.091560211748,118.370098063106,-75.5145805835116,118.324509350522,174.718332360099,-79.1850044402259
4.096,144.93202338589,118.21873074871,-75.6000568328497,118.173136890218,174.399894456873,-79.2699046383473
4.097,144.772370624571,118.067358505885,-75.6854524133336,118.021759336005,174.083052432702,-79.3547100772047
4.098,144.612601358462,117.915981333824,-75.770767536338,117.870376687091,173.767781240235,-79.4394209476091
4.099,144.452715014941,117.764599231714,-75.8560024157349,117.718988942677,173.454056313514,-79.5240374430951
4.1,144.292711018075,117.613212198731,-75.9411572678977,117.567596101957,173.141853557624,-79.6085597599263
4.101,144.132588788598,117.461820234043,-76.0262323117035,117.416198164119,172.831149338559,-79.6929880971009
4.102,143.972347743887,117.310423336811,-76.1112277685358,117.264795128347,172.521920473318,-79.777322656356
4.103,143.811987297943,117.159021506187,-76.1961438622884,117.113386993818,172.214144220206,-79.8615636421732
4.104,143.651506861365,117.007614741315,-76.2809808193673,116.961973759702,171.907798269352,-79.9457112617835
4.105,143.490905841333,116.856203041328,-76.3657388686932,116.810555425165,171.602860733437,-80.0297657251714
4.106,143.330183641581,116.704786405354,-76.4504182417044,116.659131989367,171.299310138623,-80.1137272450798
4.107,143.169339662375,116.553364832511,-76.5350191723586,116.507703451459,170.997125415682,-80.1975960370144
4.108,143.008373300494,116.40193832191,-76.6195418971353,116.356269810592,170.696285891329,-80.2813723192479
4.109,142.847283949201,116.25050687265,-76.7039866550374,116.204831065905,170.39677127974,-80.3650563128237
4.11,142.686070998227,116.099070483827,-76.7883536875936,116.053387216536,170.09856167426,-80.4486482415604
4.111,142.524733833742,115.947629154525,-76.8726432388595,115.901938261615,169.801637539305,-80.5321483320551
4.112,142.363271838336,115.79618288382,-76.9568555554193,115.750484200266,169.50597970244,-80.6155568136871
4.113,142.201684390991,115.644731670781,-77.0409908863873,115.599025031609,169.211569346631,-80.6988739186214
4.114,142.039970867064,115.493275514468,-77.1250494834092,115.447560754757,168.918388002679,-80.7820998818123
4.115,141.878130638255,115.341814413934,-77.2090316006626,115.296091368818,168.626417541827,-80.8652349410056
4.116,141.716163072593,115.19034836822,-77.2929374948587,115.144616872892,168.335640168521,-80.9482793367427
4.117,141.554067534401,115.038877376364,-77.3767674252424,114.993137266078,168.046038413351,-81.0312333123626
4.118,141.391843384282,114.887401437392,-77.4605216535933,114.841652547465,167.757595126142,-81.1140971140049
4.119,141.229489979089,114.735920550324,-77.5442004442258,114.690162716139,167.470293469205,-81.1968709906119
4.12,141.067006671899,114.58443471417,-77.6278040639903,114.538667771179,167.184116910741,-81.2795551939315
4.121,140.904392811997,114.432943927933,-77.7113327822718,114.387167711659,166.899049218398,-81.3621499785189
4.122,140.74164774484,114.281448190607,-77.7947868709909,114.235662536648,166.615074452969,-81.4446556017385
4.123,140.578770812041,114.12994750118,-77.8781666046039,114.084152245209,166.332176962238,-81.5270723237658
4.124,140.415761351339,113.978441858629,-77.9614722601018,113.9326368364,166.050341374963,-81.6094004075896
4.125,140.252618696579,113.826931261924,-78.0447041170094,113.781116309272,165.769552595003,-81.691640119012
4.126,140.089342177678,113.675415710029,-78.1278624573861,113.629590662872,165.489795795567,-81.7737917266515
4.127,139.92593112061,113.523895201897,-78.2109475658239,113.478059896242,165.211056413605,-81.8558555019429
4.128,139.762384847371,113.372369736474,-78.2939597294463,113.326524008418,164.933320144326,-81.9378317191383
4.129,139.598702675961,113.220839312699,-78.3768992379081,113.17498299843,164.65657293583,-82.0197206553083
4.13,139.434883920353,113.069303929502,-78.4597663833933,113.023436865303,164.380800983874,-82.1015225903425
4.131,139.270927890469,112.917763585805,-78.5425614606138,112.871885608058,164.105990726755,-82.1832378069492
4.132,139.106833892153,112.766218280522,-78.6252847668078,112.72032922571,163.832128840305,-82.2648665906569
4.133,138.942601227146,112.614668012559,-78.7079366017381,112.568767717267,163.559202233003,-82.3464092298133
4.134,138.778229193058,112.463112780816,-78.7905172676898,112.417201081734,163.287198041198,-82.4278660155852
4.135,138.613717083342,112.311552584182,-78.8730270694684,112.265629318111,163.01610362444,-82.5092372419585
4.136,138.449064187268,112.159987421542,-78.9554663143974,112.114052425392,162.745906560919,-82.590523205738
4.137,138.284269789895,112.008417291768,-79.037835312316,111.962470402564,162.476594643001,-82.6717242065459
4.138,138.119333172044,111.856842193729,-79.1201343755759,111.810883248613,162.208155872876,-82.7528405468213
4.139,137.95425361027,111.705262126284,-79.2023638190391,111.659290962516,161.940578458291,-82.8338725318194
4.14,137.789030376838,111.553677088285,-79.2845239600745,111.507693543249,161.673850808394,-82.9148204696101
4.141,137.623662739692,111.402087078574,-79.3666151185546,111.356090989778,161.407961529659,-82.995684671076
4.142,137.458149962429,111.25049209599,-79.4486376168527,111.204483301069,161.142899421914,-83.0764654499115
4.143,137.292491304269,111.098892139359,-79.5305917798391,111.052870476079,160.878653474447,-83.1571631226208
4.144,137.126686020031,110.947287207502,-79.6124779348769,110.901252513764,160.61521286221,-83.2377780085151
4.145,136.960733360101,110.795677299234,-79.6942964118189,110.749629413072,160.352566942102,-83.3183104297119
4.146,136.794632570405,110.644062413359,-79.7760475430034,110.598001172947,160.090705249339,-83.3987607111312
4.147,136.628382892383,110.492442548675,-79.8577316632494,110.446367792329,159.829617493902,-83.4791291804938
4.148,136.461983562957,110.340817703972,-79.9393491098528,110.294729270152,159.569293557068,-83.5594161683179
4.149,136.295433814502,110.189187878034,-80.0209002225817,110.143085605347,159.309723488016,-83.6396220079164
4.15,136.128732874823,110.037553069636,-80.1023853436717,109.991436796838,159.050897500509,-83.7197470353939
4.151,135.961879967117,109.885913277546,-80.1838048178202,109.839782843547,158.792805969652,-83.7997915896428
4.152,135.794874309952,109.734268500524,-80.2651589921831,109.688123744389,158.535439428716,-83.8797560123404
4.153,135.627715117232,109.582618737323,-80.3464482163674,109.536459498275,158.278788566044,-83.9596406479448
4.154,135.460401598172,109.430963986688,-80.4276728424272,109.384790104113,158.022844222014,-84.0394458436905
4.155,135.292932957265,109.279304247359,-80.5088332248573,109.233115560805,157.767597386072,-84.1191719495852
4.156,135.125308394253,109.127639518065,-80.5899297205881,109.081435867249,157.513039193839,-84.1988193184045
4.157,134.957527104099,108.97596979753,-80.6709626889787,108.929751022337,157.259160924268,-84.2783883056877
4.158,134.789588276954,108.824295084472,-80.7519324918117,108.778061024959,157.005953996872,-84.3578792697336
4.159,134.621491098129,108.672615377598,-80.8328394932862,108.626365874,156.753409969016,-84.4372925715946
4.16,134.453234748065,108.52093067561,-80.913684060011,108.47466556834,156.501520533259,-84.5166285750719
4.161,134.2848184023,108.369240977204,-80.9944665609989,108.322960106855,156.25027751476,-84.5958876467102
4.162,134.11624123144,108.217546281066,-81.0751873676594,108.171249488416,155.999672868741,-84.6750701557924
4.163,133.94750240113,108.065846585878,-81.1558468537908,108.019533711891,155.749698678,-84.7541764743334
4.164,133.778601072019,107.914141890312,-81.2364453955741,107.867812776143,155.500347150489,-84.833206977074
4.165,133.609536399733,107.762432193034,-81.3169833715653,107.716086680032,155.251610616929,-84.9121620414756
4.166,133.440307534841,107.610717492703,-81.3974611626873,107.564355422413,155.003481528491,-84.9910420477128
4.167,133.270913622824,107.458997787973,-81.4778791522223,107.412619002136,154.75595245452,-85.0698473786671
4.168,133.101353804045,107.307273077488,-81.5582377258044,107.26087741805,154.509016080308,-85.1485784199209
4.169,132.931627213717,107.155543359885,-81.6385372714109,107.109130668996,154.262665204915,-85.2272355597493
4.17,132.761732981871,107.003808633798,-81.7187781793539,106.957378753814,154.016892739044,-85.3058191891137
4.171,132.591670233322,106.852068897849,-81.7989608422726,106.805621671339,153.771691702946,-85.3843297016543
4.172,132.42143808764,106.700324150657,-81.8790856551233,106.653859420402,153.52705522439,-85.4627674936823
4.173,132.251035659118,106.548574390833,-81.9591530151718,106.502091999832,153.282976536657,-85.5411329641722
4.174,132.080462056736,106.39681961698,-82.0391633219838,106.350319408452,153.03944897659,-85.6194265147537
4.175,131.909716384133,106.245059827696,-82.1191169774159,106.198541645082,152.796465982679,-85.697648549704
4.176,131.738797739571,106.093295021572,-82.1990143856054,106.046758708539,152.554021093189,-85.7757994759384
4.177,131.567705215905,105.941525197191,-82.2788559529621,105.894970597635,152.312107944326,-85.8538797030027
4.178,131.396437900547,105.789750353131,-82.3586420881576,105.743177311179,152.070720268445,-85.9318896430637
4.179,131.224994875436,105.637970487962,-82.4383732021155,105.591378847978,151.829851892289,-86.0098297109004
4.18,131.053375217004,105.48618560025,-82.5180497080016,105.439575206834,151.589496735274,-86.0877003238947
4.181,130.881577996142,105.33439568855,-82.5976720212135,105.287766386544,151.349648807803,-86.1655019020224
4.182,130.709602278168,105.182600751416,-82.6772405593698,105.135952385906,151.110302209616,-86.2432348678428
4.183,130.537447122791,105.03080078739,-82.7567557422999,104.98413320371,150.87145112818,-86.3208996464893
4.184,130.365111584081,104.878995795012,-82.8362179920334,104.832308838745,150.633089837102,-86.3984966656592
4.185,130.192594710433,104.727185772814,-82.9156277327882,104.680479289797,150.39521269459,-86.4760263556042
4.186,130.019895544533,104.575370719321,-82.9949853909598,104.528644555648,150.157814141927,-86.5534891491183
4.187,129.847013123324,104.423550633052,-83.0742913951112,104.376804635077,149.920888701997,-86.6308854815289
4.188,129.673946477974,104.27172551252,-83.153546175959,104.22495952686,149.684430977823,-86.7082157906846
4.189,129.50069463384,104.119895356233,-83.2327501663636,104.07310922977,149.448435651146,-86.7854805169451
4.19,129.327256610433,103.968060162691,-83.3119038013167,103.921253742576,149.212897481034,-86.8626801031693
4.191,129.153631421386,103.816219930388,-83.3910075179296,103.769393064046,148.977811302508,-86.9398149947045
4.192,128.979818074418,103.664374657813,-83.47006175542,103.617527192943,148.74317202521,-87.0168856393736
4.193,128.805815571297,103.512524343447,-83.5490669551011,103.465656128028,148.508974632091,-87.0938924874645
4.194,128.631622907811,103.360668985768,-83.6280235603681,103.313779868061,148.275214178123,-87.1708359917172
4.195,128.457239073729,103.208808583245,-83.7069320166855,103.161898411795,148.041885789046,-87.247716607312
4.196,128.282663052765,103.056943134343,-83.7857927715749,103.010011757984,147.80898466013,-87.3245347918566
4.197,128.107893822547,102.90507263752,-83.8646062746011,102.858119905378,147.576506054969,-87.4012910053737
4.198,127.932930354579,102.753197091228,-83.9433729773596,102.706222852724,147.3444453043,-87.4779857102883
4.199,127.757771614206,102.601316493916,-84.0220933334628,102.554320598768,147.112797804837,-87.5546193714143
4.2,127.582416560582,102.449430844022,-84.1007677985267,102.402413142251,146.881559018141,-87.6311924559414
4.201,127.406864146627,102.297540139982,-84.1793968301573,102.250500481913,146.650724469498,-87.7077054334218
4.202,127.231113319,102.145644380227,-84.2579808879358,102.098582616492,146.420289746835,-87.784158775756
4.203,127.055163018058,101.993743563179,-84.3365204334062,101.946659544723,146.190250499645,-87.8605529571796
4.204,126.879012177823,101.841837687256,-84.4150159300597,101.794731265338,145.960602437939,-87.9368884542493
4.205,126.702659725946,101.689926750872,-84.4934678433209,101.642797777069,145.731341331219,-88.0131657458278
4.206,126.526104583667,101.538010752434,-84.5718766405335,101.490859078643,145.502463007467,-88.0893853130703
4.207,126.349345665787,101.386089690342,-84.650242790945,101.338915168786,145.27396335216,-88.1655476394097
4.208,126.172381880625,101.234163562993,-84.7285667656924,101.186966046223,145.0458383073,-88.2416532105413
4.209,125.995212129984,101.082232368777,-84.8068490377872,101.035011709676,144.818083870464,-88.3177025144082
4.21,125.817835309118,100.930296106081,-84.8850900821002,100.883052157865,144.590696093873,-88.3936960411867
4.211,125.640250306692,100.778354773283,-84.9632903753456,100.731087389507,144.363671083479,-88.4696342832694
4.212,125.462456004747,100.626408368758,-85.0414503960664,100.579117403319,144.137004998068,-88.5455177352513
4.213,125.284451278664,100.474456890877,-85.1195706246184,100.427142198015,143.910694048386,-88.6213468939129
4.214,125.106234997128,100.322500338002,-85.1976515431548,100.275161772308,143.684734496272,-88.6971222582049
4.215,124.927806022091,100.170538708494,-85.2756936356095,100.123176124909,143.45912265382,-88.7728443292321
4.216,124.749163208736,100.018572000705,-85.3536973876819,99.9711852545272,143.233854882546,-88.8485136102366
4.217,124.570305405441,99.8666002129856,-85.4316632868202,99.8191891598696,143.008927592576,-88.9241306065819
4.218,124.391231453742,99.7146233436792,-85.5095918222049,99.667187839643,142.784337241854,-88.999695825736
4.219,124.211940188295,99.5626413911244,-85.5874834847333,99.5151812925515,142.560080335354,-89.0752097772543
4.22,124.032430436843,99.4106543536552,-85.6653387670015,99.3631695172984,142.336153424317,-89.1506729727636
4.221,123.852701020176,99.258662229601,-85.7431581632886,99.2111525125856,142.112553105499,-89.2260859259436
4.222,123.672750752098,99.1066650172858,-85.8209421695395,99.0591302771136,141.889276020432,-89.3014491525104
4.223,123.492578439387,98.954662715029,-85.8986912833476,98.9071028095813,141.6663188547,-89.3767631701988
4.224,123.31218288176,98.8026553211454,-85.9764060039378,98.755070108687,141.443678337228,-89.4520284987447
4.225,123.131562871838,98.650642833945,-86.0540868321496,98.6030321731275,141.22135123959,-89.5272456598671
4.226,122.950717195104,98.498625251733,-86.1317342704184,98.4509890015985,140.999334375316,-89.6024151772497
4.227,122.769644629876,98.3466025728103,-86.2093488227593,98.2989405927947,140.77762459923,-89.6775375765237
4.228,122.58834394726,98.1945747954732,-86.2869309947486,98.1468869454104,140.556218806788,-89.7526133852482
4.229,122.406813911121,98.0425419180129,-86.3644812935062,97.9948280581377,140.335113933428,-89.8276431328931
4.23,122.225053278044,97.8905039387167,-86.4420002276771,97.8427639296691,140.114306953944,-89.9026273508189
4.231,122.043060797296,97.7384608558676,-86.5194883074141,97.6906945586958,139.893794881854,-89.9775665722591
4.232,121.860835210791,97.5864126677438,-86.5969460443589,97.5386199439082,139.673574768798,-90.0524613323002
4.233,121.678375253057,97.4343593726193,-86.6743739516238,97.3865400839962,139.45364370393,-90.1273121678635
4.234,121.495679651192,97.282300968764,-86.7517725437736,97.2344549776492,139.233998813336,-90.2021196176849
4.235,121.312747124837,97.1302374544434,-86.8291423368066,97.0823646235558,139.014637259452,-90.276884222296
4.236,121.129576386131,96.9781688279184,-86.9064838481361,96.9302690204037,138.795556240498,-90.3516065240046
4.237,120.946166139682,96.8260950874467,-86.9837975965708,96.7781681668814,138.576752989922,-90.4262870668737
4.238,120.762515082526,96.6740162312813,-87.0610841022975,96.6260620616761,138.358224775852,-90.5009263967035
4.239,120.578621904096,96.521932257671,-87.1383438868602,96.4739507034746,138.139968900556,-90.5755250610098
4.24,120.39448528618,96.3698431648611,-87.2155774731416,96.321834090964,137.921982699921,-90.6500836090044
4.241,120.210103902891,96.2177489510927,-87.2927853853442,96.1697122228311,137.704263542933,-90.7246025915746
4.242,120.025476420628,96.0656496146027,-87.3699681489708,96.0175850977621,137.486808831165,-90.7990825612628
4.243,119.840601498042,95.9135451536247,-87.4471262908039,95.8654527144438,137.269615998282,-90.8735240722458
4.244,119.655477786001,95.7614355663884,-87.5242603388873,95.7133150715626,137.052682509549,-90.947927680314
4.245,119.470103927553,95.6093208511193,-87.6013708225058,95.561172167805,136.836005861351,-91.0222939428503
4.246,119.284478557892,95.4572010060397,-87.678458272166,95.4090240018579,136.619583580718,-91.0966234188097
4.247,119.098600304322,95.305076029368,-87.755523219575,95.2568705724081,136.403413224861,-91.1709166686971
4.248,118.912467786226,95.152945919319,-87.8325661976217,95.1047118781427,136.187492380716,-91.2451742545471
4.249,118.726079615026,95.0008106741039,-87.9095877403563,94.9525479177491,135.971818664498,-91.3193967399018
4.25,118.539434394152,94.8486702919307,-87.9865883829698,94.8003786899153,135.756389721257,-91.3935846897893
4.251,118.352530719007,94.6965247710036,-88.0635686617736,94.6482041933297,135.541203224448,-91.4677386707023
4.252,118.165367176933,94.5443741095232,-88.1405291141798,94.4960244266806,135.326256875504,-91.5418592505764
4.253,117.977942347178,94.3922183056876,-88.2174702786795,94.3438393886581,135.111548403423,-91.6159469987674
4.254,117.790254800859,94.2400573576908,-88.2943926948239,94.1916490779517,134.897075564351,-91.6900024860303
4.255,117.602303100932,94.0878912637237,-88.371296903202,94.0394534932522,134.682836141185,-91.7640262844966
4.256,117.41408580216,93.9357200219741,-88.4481834454208,93.8872526332511,134.468827943174,-91.8380189676516
4.257,117.225601451075,93.7835436306268,-88.525052864084,93.735046496641,134.255048805533,-91.9119811103129
4.258,117.03684858595,93.631362087863,-88.6019057027714,93.5828350821145,134.041496589055,-91.9859132886075
4.259,116.847825736764,93.4791753918614,-88.6787425060181,93.4306183883661,133.82816917974,-92.0598160799489
4.26,116.658531425172,93.3269835407976,-88.7555638192925,93.2783964140913,133.615064488425,-92.1336900630147
4.261,116.468964164472,93.1747865328438,-88.8323701889766,93.1261691579859,133.40218045042,-92.2075358177241
4.262,116.279122459572,93.0225843661696,-88.9091621623434,92.9739366187475,133.189515025152,-92.2813539252147
4.263,116.089004806961,92.8703770389421,-88.9859402875366,92.8216987950747,132.977066195813,-92.3551449678189
4.264,115.89860969468,92.7181645493248,-89.0627051135487,92.6694556856675,132.764831969018,-92.4289095290422
4.265,115.707935602284,92.5659468954791,-89.1394571901999,92.517207289227,132.552810374463,-92.5026481935387
4.266,115.516981000823,92.4137240755636,-89.2161970681169,92.3649536044562,132.340999464596,-92.5763615470884
4.267,115.325744352801,92.2614960877341,-89.2929252987105,92.212694630059,132.129397314285,-92.6500501765738
4.268,115.134224112155,92.1092629301435,-89.3696424341552,92.0604303647411,131.9180020205,-92.7237146699565
4.269,114.94241872422,91.9570246009429,-89.4463490273664,91.90816080721,131.706811701995,-92.7973556162537
4.27,114.750326625706,91.8047810982806,-89.5230456319796,91.7558859561747,131.495824498998,-92.8709736055141
4.271,114.557946244665,91.6525324203018,-89.5997328023284,91.6036058103457,131.285038572901,-92.9445692287953
4.272,114.365276000466,91.5002785651503,-89.6764110934225,91.4513203684357,131.074452105967,-93.0181430781386
4.273,114.172314303767,91.3480195309672,-89.7530810609259,91.2990296291594,130.864063301026,-93.0916957465462
4.274,113.979059556488,91.1957553158908,-89.8297432611358,91.1467335912326,130.65387038119,-93.1652278279572
4.275,113.785510151786,91.043485918058,-89.9063982509595,90.9944322533742,130.443871589565,-93.2387399172234
4.276,113.591664474026,90.8912113356031,-89.9830465878931,90.8421256143045,130.234065188969,-93.3122326100849
4.277,113.397520898761,90.7389315666581,-90.0596888299999,90.689813672746,130.024449461657,-93.3857065031469
4.278,113.203077792702,90.5866466093531,-90.1363255358875,90.5374964274235,129.815022709047,-93.4591621938549
4.279,113.008333513696,90.4343564618164,-90.2129572646862,90.3851738770642,129.605783251457,-93.5326002804703
4.28,112.813286410702,90.2820611221737,-90.2895845760272,90.2328460203974,129.396729427834,-93.6060213620471
4.281,112.617934823771,90.1297605885496,-90.36620803002,90.080512856155,129.187859595503,-93.6794260384064
4.282,112.422277084017,89.9774548590663,-90.4428281872303,89.9281743830715,128.979172129909,-93.7528149101126
4.283,112.226311513604,89.8251439318441,-90.5194456086584,89.7758305998835,128.770665424365,-93.8261885784492
4.284,112.030036425715,89.6728278050016,-90.5960608557164,89.6234815053301,128.562337889809,-93.899547645394
4.285,111.83345012454,89.5205064766562,-90.6726744902063,89.4711270981543,128.35418795456,-93.9728927135947
4.286,111.636550905251,89.3681799449229,-90.7492870742975,89.3187673771003,128.146214064079,-94.0462243863439
4.287,111.439337053986,89.2158482079153,-90.8258991705053,89.1664023409159,127.938414680734,-94.1195432675556
4.288,111.241806847828,89.0635112637459,-90.9025113416677,89.0140319883519,127.730788283572,-94.1928499617395
