Freq,S11_HFSS,S22_HFSS,S33_HFSS,S44_HFSS,S11_Milled,S22_Milled,S33_Milled,S44_Milled
1.232,-3.821363583,-3.837528409,-3.808943123,-3.800008516,-4.5780578,-4.7039304,-4.432744,-4.6063914
1.233,-3.819982953,-3.836159714,-3.807548828,-3.798631828,-4.5610552,-4.6336832,-4.3927627,-4.6128492
1.234,-3.818605372,-3.834794041,-3.806157615,-3.797258249,-4.5562305,-4.6734891,-4.4329066,-4.6025376
1.235,-3.817230845,-3.833431393,-3.804769489,-3.795887783,-4.5523968,-4.6398807,-4.3928905,-4.593955
1.236,-3.815859375,-3.832071774,-3.803384452,-3.794520433,-4.5662355,-4.6269774,-4.3744717,-4.6459699
1.237,-3.814490966,-3.830715188,-3.80200251,-3.793156204,-4.577569,-4.634223,-4.4058585,-4.6201415
1.238,-3.813125622,-3.82936164,-3.800623664,-3.791795098,-4.5715728,-4.6415691,-4.3998322,-4.6301799
1.239,-3.811763347,-3.828011134,-3.79924792,-3.79043712,-4.5583162,-4.6563215,-4.4099445,-4.629169
1.24,-3.810404146,-3.826663673,-3.797875282,-3.789082274,-4.5648398,-4.6433511,-4.3888717,-4.6217418
1.241,-3.809048021,-3.825319262,-3.796505751,-3.787730561,-4.5490737,-4.6570983,-4.4003119,-4.6286592
1.242,-3.807694977,-3.823977904,-3.795139334,-3.786381988,-4.5307412,-4.6199355,-4.373199,-4.620831
1.243,-3.806345017,-3.822639604,-3.793776033,-3.785036556,-4.5391326,-4.6231661,-4.4146771,-4.6327429
1.244,-3.804998146,-3.821304365,-3.792415852,-3.78369427,-4.5396876,-4.627892,-4.4086943,-4.6295891
1.245,-3.803654367,-3.819972192,-3.791058795,-3.782355132,-4.5517168,-4.6367159,-4.4187031,-4.6148324
1.246,-3.802313684,-3.818643088,-3.789704865,-3.781019148,-4.5777164,-4.6584325,-4.3977561,-4.575213
1.247,-3.800976101,-3.817317058,-3.788354066,-3.77968632,-4.5551138,-4.6369624,-4.4023132,-4.6347833
1.248,-3.799641622,-3.815994105,-3.787006403,-3.778356651,-4.5666714,-4.6546259,-4.3992572,-4.6058378
1.249,-3.79831025,-3.814674233,-3.785661878,-3.777030146,-4.5768905,-4.6512933,-4.3979683,-4.5902576
1.25,-3.796981989,-3.813357447,-3.784320495,-3.775706807,-4.572762,-4.6470585,-4.4283438,-4.6240315
1.251,-3.795656843,-3.812043749,-3.782982257,-3.774386639,-4.5644269,-4.6548266,-4.4083943,-4.6032491
1.252,-3.794334816,-3.810733144,-3.78164717,-3.773069645,-4.5489001,-4.6144099,-4.3817482,-4.596252
1.253,-3.793015911,-3.809425637,-3.780315235,-3.771755827,-4.5683298,-4.6835852,-4.4188666,-4.6061683
1.254,-3.791700133,-3.808121229,-3.778986457,-3.770445191,-4.5577531,-4.6668887,-4.408215,-4.637012
1.255,-3.790387484,-3.806819927,-3.777660839,-3.769137738,-4.5651765,-4.6455388,-4.40241,-4.5845189
1.256,-3.789077969,-3.805521732,-3.776338385,-3.767833473,-4.5504646,-4.6471548,-4.3969979,-4.6007438
1.257,-3.787771591,-3.80422665,-3.775019099,-3.766532399,-4.5493217,-4.6439691,-4.389843,-4.6016378
1.258,-3.786468354,-3.802934684,-3.773702983,-3.76523452,-4.5765934,-4.6422486,-4.3991766,-4.5815701
1.259,-3.785168261,-3.801645837,-3.772390042,-3.763939838,-4.5830269,-4.6741085,-4.4115381,-4.5455713
1.26,-3.783871317,-3.800360114,-3.771080279,-3.762648357,-4.5902152,-4.6417618,-4.4235234,-4.5708036
1.261,-3.782577525,-3.799077518,-3.769773698,-3.761360081,-4.5689526,-4.642571,-4.39855,-4.5749021
1.262,-3.781286888,-3.797798053,-3.768470301,-3.760075013,-4.5657759,-4.6650696,-4.4141054,-4.5796146
1.263,-3.779999411,-3.796521723,-3.767170093,-3.758793156,-4.5652065,-4.6442533,-4.4125147,-4.6155186
1.264,-3.778715096,-3.795248531,-3.765873078,-3.757514513,-4.5547614,-4.6672802,-4.4108524,-4.5815668
1.265,-3.777433947,-3.793978482,-3.764579257,-3.756239089,-4.53368,-4.6423745,-4.3925362,-4.6197791
1.266,-3.776155968,-3.792711578,-3.763288636,-3.754966885,-4.573113,-4.6682506,-4.4542742,-4.567513
1.267,-3.774881163,-3.791447824,-3.762001217,-3.753697906,-4.5406208,-4.6337152,-4.3989391,-4.584167
1.268,-3.773609535,-3.790187224,-3.760717004,-3.752432155,-4.5693111,-4.6559758,-4.412333,-4.5660129
1.269,-3.772341087,-3.78892978,-3.759436001,-3.751169635,-4.5812731,-4.6392951,-4.4135637,-4.5997591
1.27,-3.771075823,-3.787675497,-3.75815821,-3.74991035,-4.5694885,-4.6606503,-4.4201007,-4.6064057
1.271,-3.769813747,-3.786424378,-3.756883635,-3.748654302,-4.5794039,-4.6591268,-4.4311767,-4.5998778
1.272,-3.768554862,-3.785176427,-3.75561228,-3.747401494,-4.5687766,-4.6692915,-4.3985162,-4.5911217
1.273,-3.767299172,-3.783931648,-3.754344147,-3.746151931,-4.5612597,-4.6425757,-4.4306078,-4.5840702
1.274,-3.76604668,-3.782690043,-3.753079241,-3.744905615,-4.599225,-4.6545601,-4.4217529,-4.5702219
1.275,-3.76479739,-3.781451618,-3.751817564,-3.74366255,-4.5393119,-4.6479111,-4.3779178,-4.5983
1.276,-3.763551304,-3.780216374,-3.750559121,-3.742422738,-4.5738211,-4.6392741,-4.4133067,-4.6029892
1.277,-3.762308427,-3.778984317,-3.749303913,-3.741186184,-4.5553231,-4.6192722,-4.3894482,-4.5934658
1.278,-3.761068762,-3.777755448,-3.748051945,-3.739952889,-4.5921679,-4.6479597,-4.4232817,-4.5980005
1.279,-3.759832312,-3.776529773,-3.746803221,-3.738722857,-4.5713744,-4.6817379,-4.4121614,-4.5827651
1.28,-3.758599082,-3.775307294,-3.745557742,-3.737496092,-4.5905137,-4.6923966,-4.4216728,-4.6011767
1.281,-3.757369073,-3.774088016,-3.744315513,-3.736272596,-4.5777974,-4.6702166,-4.4292026,-4.5917516
1.282,-3.75614229,-3.772871941,-3.743076536,-3.735052373,-4.5802312,-4.6661606,-4.4440398,-4.5963683
1.283,-3.754918736,-3.771659073,-3.741840816,-3.733835426,-4.5616283,-4.6573653,-4.395895,-4.6039782
1.284,-3.753698414,-3.770449415,-3.740608355,-3.732621757,-4.5601187,-4.6416793,-4.3961444,-4.5848074
1.285,-3.752481328,-3.769242971,-3.739379156,-3.73141137,-4.5462308,-4.6427331,-4.4011927,-4.6046877
1.286,-3.751267481,-3.768039745,-3.738153224,-3.730204269,-4.5334511,-4.6455765,-4.4265442,-4.6165228
1.287,-3.750056877,-3.76683974,-3.73693056,-3.729000455,-4.5653815,-4.6556973,-4.4461718,-4.5914907
1.288,-3.748849518,-3.765642959,-3.735711168,-3.727799932,-4.5450368,-4.6378717,-4.3962407,-4.6069026
1.289,-3.747645409,-3.764449406,-3.734495052,-3.726602704,-4.5859451,-4.6849413,-4.4413071,-4.6004
1.29,-3.746444552,-3.763259084,-3.733282214,-3.725408773,-4.5742526,-4.6508737,-4.4181142,-4.6083236
1.291,-3.74524695,-3.762071996,-3.732072658,-3.724218142,-4.5923824,-4.6903291,-4.4077926,-4.6117105
1.292,-3.744052607,-3.760888147,-3.730866387,-3.723030814,-4.5751772,-4.6568489,-4.4171348,-4.6174216
1.293,-3.742861527,-3.759707539,-3.729663404,-3.721846793,-4.5592332,-4.6447029,-4.4099636,-4.6045189
1.294,-3.741673712,-3.758530176,-3.728463713,-3.72066608,-4.5653667,-4.6466298,-4.4014506,-4.6009989
1.295,-3.740489166,-3.757356061,-3.727267315,-3.71948868,-4.5485997,-4.6491818,-4.4136896,-4.6400981
1.296,-3.739307892,-3.756185197,-3.726074215,-3.718314596,-4.5596595,-4.6646247,-4.3954206,-4.6049414
1.297,-3.738129893,-3.755017588,-3.724884416,-3.717143829,-4.5848613,-4.6762147,-4.4338908,-4.6013908
1.298,-3.736955173,-3.753853237,-3.72369792,-3.715976383,-4.5658207,-4.6578531,-4.4208112,-4.6151619
1.299,-3.735783734,-3.752692148,-3.722514731,-3.714812262,-4.5651236,-4.660224,-4.4516439,-4.6063256
1.3,-3.73461558,-3.751534323,-3.721334852,-3.713651467,-4.5591359,-4.6521077,-4.4405789,-4.6512771
1.301,-3.733450714,-3.750379766,-3.720158286,-3.712494002,-4.6048002,-4.6841717,-4.4371719,-4.5802584
1.302,-3.73228914,-3.749228481,-3.718985036,-3.71133987,-4.5610805,-4.6552424,-4.4425087,-4.5997849
1.303,-3.731130859,-3.74808047,-3.717815104,-3.710189074,-4.540854,-4.6469054,-4.3866563,-4.6044102
1.304,-3.729975877,-3.746935737,-3.716648495,-3.709041616,-4.5623336,-4.667717,-4.441258,-4.6008463
1.305,-3.728824195,-3.745794285,-3.715485211,-3.707897499,-4.5711422,-4.679656,-4.4430666,-4.621984
1.306,-3.727675817,-3.744656118,-3.714325255,-3.706756727,-4.5486989,-4.6729388,-4.404511,-4.6095328
1.307,-3.726530745,-3.743521237,-3.71316863,-3.705619302,-4.5791774,-4.663455,-4.4449286,-4.6332426
1.308,-3.725388984,-3.742389648,-3.712015339,-3.704485227,-4.5762382,-4.679482,-4.4198112,-4.6069546
1.309,-3.724250536,-3.741261352,-3.710865385,-3.703354505,-4.5881267,-4.6788073,-4.4334164,-4.6228471
1.31,-3.723115405,-3.740136354,-3.709718771,-3.702227138,-4.5590172,-4.6579103,-4.422296,-4.6385031
1.311,-3.721983592,-3.739014656,-3.7085755,-3.70110313,-4.5484767,-4.6470909,-4.4324999,-4.6205173
1.312,-3.720855103,-3.737896261,-3.707435575,-3.699982483,-4.5833511,-4.6660471,-4.4215717,-4.6074104
1.313,-3.719729938,-3.736781173,-3.706298999,-3.6988652,-4.5624061,-4.6756582,-4.4133415,-4.6410532
1.314,-3.718608102,-3.735669395,-3.705165774,-3.697751283,-4.5886254,-4.6975584,-4.4429832,-4.6277447
1.315,-3.717489598,-3.734560929,-3.704035905,-3.696640737,-4.5683489,-4.6611109,-4.4274502,-4.6484385
1.316,-3.716374429,-3.73345578,-3.702909393,-3.695533562,-4.5904894,-4.6842718,-4.4539723,-4.6150994
1.317,-3.715262597,-3.73235395,-3.701786241,-3.694429763,-4.5563512,-4.6407695,-4.399035,-4.6332626
1.318,-3.714154105,-3.731255442,-3.700666453,-3.693329342,-4.5509176,-4.6730437,-4.4214845,-4.6318283
1.319,-3.713048958,-3.730160259,-3.699550031,-3.692232301,-4.5808148,-4.6841664,-4.4479766,-4.5951681
1.32,-3.711947157,-3.729068405,-3.698436979,-3.691138643,-4.5336695,-4.647491,-4.4074502,-4.6306443
1.321,-3.710848705,-3.727979882,-3.697327298,-3.690048371,-4.5796871,-4.6785569,-4.4289632,-4.6307926
1.322,-3.709753607,-3.726894693,-3.696220992,-3.688961488,-4.5992765,-4.6759858,-4.4216261,-4.5984864
1.323,-3.708661863,-3.725812842,-3.695118064,-3.687877996,-4.6049747,-4.7039661,-4.4514737,-4.6211534
1.324,-3.707573479,-3.724734332,-3.694018517,-3.686797899,-4.5579839,-4.6809459,-4.4334245,-4.6360998
1.325,-3.706488456,-3.723659165,-3.692922353,-3.685721198,-4.5510645,-4.6793499,-4.4291997,-4.6483917
1.326,-3.705406797,-3.722587345,-3.691829575,-3.684647896,-4.5466461,-4.6459384,-4.4131169,-4.6387224
1.327,-3.704328506,-3.721518875,-3.690740186,-3.683577996,-4.5811787,-4.6819711,-4.4418221,-4.6500149
1.328,-3.703253584,-3.720453757,-3.689654189,-3.682511501,-4.5838747,-4.6841841,-4.4477568,-4.6410685
1.329,-3.702182036,-3.719391995,-3.688571587,-3.681448413,-4.5852418,-4.700799,-4.4308858,-4.6655421
1.33,-3.701113864,-3.718333592,-3.687492382,-3.680388735,-4.5506368,-4.6584964,-4.4049764,-4.6366153
1.331,-3.700049071,-3.71727855,-3.686416576,-3.67933247,-4.5795188,-4.6934595,-4.4431629,-4.6283569
1.332,-3.69898766,-3.716226872,-3.685344174,-3.67827962,-4.5585446,-4.6532927,-4.4050021,-4.6315184
1.333,-3.697929633,-3.715178562,-3.684275177,-3.677230187,-4.5656343,-4.6723156,-4.4425411,-4.6283932
1.334,-3.696874994,-3.714133623,-3.683209589,-3.676184175,-4.583457,-4.6712408,-4.4320049,-4.6496663
1.335,-3.695823746,-3.713092056,-3.682147412,-3.675141585,-4.5614514,-4.6637926,-4.4455996,-4.6541419
1.336,-3.69477589,-3.712053866,-3.681088648,-3.674102421,-4.5641146,-4.6466475,-4.4161959,-4.6563272
1.337,-3.693731431,-3.711019055,-3.680033301,-3.673066685,-4.5555167,-4.6739492,-4.4239788,-4.6516743
1.338,-3.69269037,-3.709987626,-3.678981373,-3.67203438,-4.5689721,-4.670907,-4.4262791,-4.6008544
1.339,-3.691652712,-3.708959582,-3.677932867,-3.671005507,-4.5639739,-4.6839252,-4.4410963,-4.6337833
1.34,-3.690618457,-3.707934926,-3.676887786,-3.66998007,-4.5815344,-4.6633587,-4.4707594,-4.6156001
1.341,-3.68958761,-3.70691366,-3.675846132,-3.668958072,-4.5405831,-4.684875,-4.4520054,-4.6213255
1.342,-3.688560173,-3.705895788,-3.674807907,-3.667939513,-4.5401087,-4.6861429,-4.4197111,-4.6152864
1.343,-3.687536149,-3.704881312,-3.673773115,-3.666924398,-4.5872545,-4.7074776,-4.492558,-4.6159391
1.344,-3.68651554,-3.703870235,-3.672741759,-3.665912729,-4.584209,-4.6554651,-4.4486895,-4.6335058
1.345,-3.68549835,-3.70286256,-3.67171384,-3.664904508,-4.5567517,-4.6658254,-4.4639659,-4.6553564
1.346,-3.68448458,-3.701858289,-3.670689361,-3.663899737,-4.5778241,-4.6795225,-4.470418,-4.6509542
1.347,-3.683474235,-3.700857427,-3.669668326,-3.662898419,-4.5744371,-4.7218232,-4.4631734,-4.6193128
1.348,-3.682467316,-3.699859975,-3.668650736,-3.661900557,-4.5719438,-4.6867867,-4.4255686,-4.6312566
1.349,-3.681463827,-3.698865935,-3.667636595,-3.660906152,-4.5807486,-4.7154603,-4.4506021,-4.6370401
1.35,-3.680463769,-3.697875312,-3.666625904,-3.659915208,-4.5612526,-4.6788096,-4.4298921,-4.6313119
1.351,-3.679467146,-3.696888108,-3.665618667,-3.658927727,-4.5872302,-4.698472,-4.4236288,-4.6266518
1.352,-3.678473961,-3.695904324,-3.664614885,-3.657943711,-4.5516496,-4.6941738,-4.4296722,-4.6681709
1.353,-3.677484215,-3.694923965,-3.663614563,-3.656963163,-4.5725212,-4.6969666,-4.4385104,-4.6226926
1.354,-3.676497913,-3.693947033,-3.662617701,-3.655986085,-4.5543327,-4.6916704,-4.4392257,-4.6425171
1.355,-3.675515055,-3.692973531,-3.661624303,-3.655012479,-4.6089945,-4.7099361,-4.4769807,-4.6539712
1.356,-3.674535646,-3.69200346,-3.660634372,-3.654042348,-4.5978718,-4.7080283,-4.4333801,-4.6589642
1.357,-3.673559688,-3.691036825,-3.659647909,-3.653075694,-4.6045213,-4.7212462,-4.4621921,-4.6323438
1.358,-3.672587183,-3.690073628,-3.658664917,-3.65211252,-4.5930285,-4.6913629,-4.4579973,-4.6424088
1.359,-3.671618134,-3.689113871,-3.657685399,-3.651152828,-4.572062,-4.7036495,-4.4577127,-4.6508512
1.36,-3.670652543,-3.688157557,-3.656709357,-3.65019662,-4.5439944,-4.6797748,-4.4215751,-4.6517506
1.361,-3.669690414,-3.687204689,-3.655736794,-3.649243899,-4.57833,-4.6934838,-4.4512639,-4.6447606
1.362,-3.668731749,-3.686255269,-3.654767713,-3.648294667,-4.5614314,-4.6910305,-4.4465442,-4.6648669
1.363,-3.66777655,-3.6853093,-3.653802115,-3.647348926,-4.5663486,-4.7026424,-4.4472594,-4.6572814
1.364,-3.66682482,-3.684366785,-3.652840003,-3.646406679,-4.582901,-4.7158957,-4.4596586,-4.6746678
1.365,-3.665876562,-3.683427726,-3.65188138,-3.645467928,-4.5839128,-4.7209172,-4.4602156,-4.6728969
1.366,-3.664931778,-3.682492127,-3.650926249,-3.644532675,-4.5940042,-4.6941242,-4.4696541,-4.6522269
1.367,-3.663990471,-3.681559988,-3.64997461,-3.643600922,-4.5759463,-4.7037206,-4.439899,-4.662065
1.368,-3.663052643,-3.680631314,-3.649026468,-3.642672673,-4.6065459,-4.705791,-4.474112,-4.6578422
1.369,-3.662118297,-3.679706107,-3.648081825,-3.641747929,-4.592731,-4.7076497,-4.4778605,-4.6305304
1.37,-3.661187436,-3.678784369,-3.647140682,-3.640826692,-4.6015573,-4.7329011,-4.4614334,-4.6663542
1.371,-3.660260061,-3.677866103,-3.646203042,-3.639908965,-4.5929699,-4.7121363,-4.4733586,-4.6654692
1.372,-3.659336176,-3.676951312,-3.645268909,-3.63899475,-4.5844183,-4.7183886,-4.47681,-4.6550546
1.373,-3.658415784,-3.676039998,-3.644338283,-3.638084049,-4.5922961,-4.7056551,-4.4434919,-4.6942639
1.374,-3.657498885,-3.675132163,-3.643411168,-3.637176865,-4.6210155,-4.7304592,-4.4595094,-4.657042
1.375,-3.656585484,-3.67422781,-3.642487566,-3.636273199,-4.6160522,-4.7093496,-4.4799852,-4.6637897
1.376,-3.655675582,-3.673326942,-3.641567479,-3.635373054,-4.5962358,-4.718698,-4.4703059,-4.6779189
1.377,-3.654769183,-3.672429561,-3.64065091,-3.634476433,-4.5838184,-4.7147374,-4.4725995,-4.635076
1.378,-3.653866288,-3.67153567,-3.639737861,-3.633583337,-4.585814,-4.7044907,-4.4760847,-4.6726961
1.379,-3.6529669,-3.670645272,-3.638828335,-3.632693769,-4.6224327,-4.7230506,-4.4932332,-4.6714458
1.38,-3.652071021,-3.669758368,-3.637922333,-3.63180773,-4.5832038,-4.7220736,-4.4829874,-4.6750278
1.381,-3.651178655,-3.668874961,-3.637019858,-3.630925224,-4.5903668,-4.7291245,-4.496542,-4.6796441
1.382,-3.650289802,-3.667995054,-3.636120913,-3.630046251,-4.5921941,-4.689539,-4.4969268,-4.6894827
1.383,-3.649404467,-3.667118649,-3.635225499,-3.629170815,-4.5795302,-4.684731,-4.4761591,-4.6677661
1.384,-3.648522651,-3.666245748,-3.63433362,-3.628298918,-4.5910335,-4.7133698,-4.500865,-4.6663527
1.385,-3.647644357,-3.665376355,-3.633445277,-3.627430562,-4.6293483,-4.7374263,-4.5142841,-4.6642718
1.386,-3.646769587,-3.664510472,-3.632560473,-3.626565748,-4.6183453,-4.7297363,-4.4822659,-4.6735458
1.387,-3.645898343,-3.6636481,-3.63167921,-3.62570448,-4.6108556,-4.7530646,-4.5092711,-4.678822
1.388,-3.645030629,-3.662789243,-3.63080149,-3.624846758,-4.6112642,-4.7257695,-4.4915442,-4.6895142
1.389,-3.644166445,-3.661933903,-3.629927316,-3.623992587,-4.6131148,-4.7345414,-4.5113449,-4.7051392
1.39,-3.643305796,-3.661082082,-3.62905669,-3.623141966,-4.6192384,-4.7354131,-4.4831033,-4.6609588
1.391,-3.642448683,-3.660233782,-3.628189614,-3.6222949,-4.610723,-4.7297759,-4.4921761,-4.6740365
1.392,-3.641595108,-3.659389007,-3.62732609,-3.621451389,-4.5848246,-4.7328944,-4.4777794,-4.6966901
1.393,-3.640745075,-3.658547758,-3.626466122,-3.620611436,-4.6024766,-4.7251191,-4.4856906,-4.6808248
1.394,-3.639898585,-3.657710039,-3.62560971,-3.619775043,-4.6021538,-4.7389326,-4.4944553,-4.7218966
1.395,-3.63905564,-3.65687585,-3.624756857,-3.618942212,-4.6003957,-4.7173777,-4.4828033,-4.6842699
1.396,-3.638216244,-3.656045195,-3.623907566,-3.618112946,-4.6030221,-4.7460785,-4.4628005,-4.712708
1.397,-3.637380398,-3.655218076,-3.623061839,-3.617287246,-4.5855637,-4.7240572,-4.4966688,-4.7028046
1.398,-3.636548104,-3.654394496,-3.622219678,-3.616465114,-4.5856466,-4.7207103,-4.482717,-4.6615109
1.399,-3.635719366,-3.653574456,-3.621381085,-3.615646553,-4.6139894,-4.7242608,-4.5014238,-4.6891136
1.4,-3.634894185,-3.652757959,-3.620546062,-3.614831564,-4.6135049,-4.7425838,-4.5104017,-4.6727848
1.401,-3.634072565,-3.651945008,-3.619714612,-3.61402015,-4.6182904,-4.7149549,-4.509552,-4.6676955
1.402,-3.633254506,-3.651135604,-3.618886737,-3.613212313,-4.5940747,-4.7257209,-4.4701867,-4.7172842
1.403,-3.632440011,-3.65032975,-3.618062439,-3.612408054,-4.5842304,-4.7334352,-4.4897947,-4.6986938
1.404,-3.631629084,-3.649527449,-3.61724172,-3.611607377,-4.6331,-4.7697539,-4.5294013,-4.6916304
1.405,-3.630821725,-3.648728702,-3.616424583,-3.610810282,-4.6114106,-4.7376719,-4.507339,-4.7297649
1.406,-3.630017938,-3.647933513,-3.615611029,-3.610016772,-4.6071625,-4.7527871,-4.5021257,-4.6996827
1.407,-3.629217724,-3.647141882,-3.614801061,-3.60922685,-4.6370025,-4.7601094,-4.5230002,-4.717495
1.408,-3.628421086,-3.646353814,-3.613994681,-3.608440516,-4.6258888,-4.7367969,-4.5162215,-4.7509656
1.409,-3.627628026,-3.645569309,-3.613191892,-3.607657773,-4.6266503,-4.7316389,-4.5146723,-4.7221031
1.41,-3.626838547,-3.64478837,-3.612392694,-3.606878623,-4.6173153,-4.7361612,-4.5163426,-4.7228913
1.411,-3.626052651,-3.644010999,-3.611597091,-3.606103069,-4.6369896,-4.7549381,-4.5230737,-4.715528
1.412,-3.625270339,-3.643237199,-3.610805085,-3.605331111,-4.6205249,-4.7418003,-4.5039587,-4.711628
1.413,-3.624491615,-3.642466972,-3.610016678,-3.604562753,-4.6068983,-4.7423096,-4.5027781,-4.6929226
1.414,-3.62371648,-3.64170032,-3.609231871,-3.603797996,-4.6111245,-4.7568927,-4.5019474,-4.7029781
1.415,-3.622944938,-3.640937245,-3.608450668,-3.603036842,-4.6425362,-4.7744355,-4.5314088,-4.6947918
1.416,-3.622176989,-3.64017775,-3.60767307,-3.602279293,-4.6399984,-4.7622895,-4.5166492,-4.7135944
1.417,-3.621412636,-3.639421837,-3.606899079,-3.601525351,-4.6106157,-4.7700953,-4.5125136,-4.704392
1.418,-3.620651882,-3.638669508,-3.606128697,-3.600775018,-4.6485543,-4.7707434,-4.5089769,-4.7440987
1.419,-3.619894728,-3.637920765,-3.605361928,-3.600028296,-4.6051345,-4.7458048,-4.5116606,-4.6985512
1.42,-3.619141178,-3.637175611,-3.604598771,-3.599285187,-4.6404395,-4.7690735,-4.5500402,-4.7324677
1.421,-3.618391232,-3.636434047,-3.603839231,-3.598545694,-4.642736,-4.7544971,-4.5137548,-4.7269626
1.422,-3.617644894,-3.635696076,-3.603083309,-3.597809817,-4.641933,-4.7650013,-4.5224152,-4.7010117
1.423,-3.616902166,-3.6349617,-3.602331006,-3.597077559,-4.6324105,-4.7906566,-4.5189519,-4.6954546
1.424,-3.616163049,-3.634230921,-3.601582326,-3.596348922,-4.6220264,-4.7704883,-4.546422,-4.7156124
1.425,-3.615427546,-3.633503742,-3.60083727,-3.595623908,-4.5964413,-4.7423353,-4.50739,-4.7112622
1.426,-3.61469566,-3.632780164,-3.600095841,-3.594902519,-4.6236186,-4.7628942,-4.4864626,-4.7262034
1.427,-3.613967392,-3.63206019,-3.599358039,-3.594184756,-4.6401234,-4.7927241,-4.5536232,-4.723702
1.428,-3.613242744,-3.631343822,-3.598623868,-3.593470623,-4.6144767,-4.7864466,-4.5544949,-4.6982946
1.429,-3.612521719,-3.630631062,-3.59789333,-3.592760119,-4.6398945,-4.7629261,-4.5318513,-4.6928029
1.43,-3.611804319,-3.629921912,-3.597166426,-3.592053249,-4.667676,-4.8030591,-4.5486259,-4.7236028
1.431,-3.611090546,-3.629216375,-3.596443159,-3.591350012,-4.6251731,-4.7545171,-4.5074067,-4.7244759
1.432,-3.610380402,-3.628514452,-3.595723531,-3.590650413,-4.6661248,-4.7857423,-4.507853,-4.712594
1.433,-3.609673889,-3.627816145,-3.595007543,-3.589954451,-4.666481,-4.7778378,-4.5766068,-4.71911
1.434,-3.60897101,-3.627121458,-3.594295198,-3.58926213,-4.6551576,-4.7960892,-4.5352311,-4.7228646
1.435,-3.608271767,-3.626430391,-3.593586499,-3.588573451,-4.6575398,-4.7778697,-4.5568151,-4.7380514
1.436,-3.607576161,-3.625742947,-3.592881446,-3.587888416,-4.6624846,-4.7802906,-4.5511661,-4.7025108
1.437,-3.606884196,-3.625059128,-3.592180042,-3.587207027,-4.6668081,-4.8034143,-4.5629516,-4.7433209
1.438,-3.606195873,-3.624378937,-3.591482289,-3.586529286,-4.6411743,-4.780375,-4.536912,-4.7503977
1.439,-3.605511194,-3.623702374,-3.590788189,-3.585855195,-4.6463242,-4.7918563,-4.558567,-4.7645202
1.44,-3.604830161,-3.623029443,-3.590097744,-3.585184755,-4.6547112,-4.8012543,-4.5606475,-4.7361135
1.441,-3.604152777,-3.622360146,-3.589410957,-3.584517969,-4.6479726,-4.7943783,-4.564539,-4.7571969
1.442,-3.603479043,-3.621694484,-3.588727828,-3.583854838,-4.6642203,-4.7948241,-4.5802698,-4.769691
1.443,-3.602808963,-3.62103246,-3.588048361,-3.583195365,-4.6610632,-4.7783737,-4.5521154,-4.7513189
1.444,-3.602142537,-3.620374075,-3.587372556,-3.582539551,-4.6684875,-4.8138952,-4.582478,-4.7287879
