Freq,Milled,HFSS,Measured
3.291,-5.7627664,-1.098515052,-5.3140116
3.292,-5.6931133,-1.099614218,-5.2864008
3.293,-5.6061225,-1.100720454,-5.302783
3.294,-5.5403147,-1.101833806,-5.2829914
3.295,-5.4920254,-1.10295432,-5.2789946
3.296,-5.4570031,-1.104082044,-5.2955289
3.297,-5.363554,-1.105217025,-5.2709794
3.298,-5.3307996,-1.106359311,-5.2964835
3.299,-5.2614155,-1.107508951,-5.2844548
3.3,-5.2278943,-1.108665995,-5.298892
3.301,-5.1603999,-1.109830493,-5.2722697
3.302,-5.1071343,-1.111002496,-5.2470837
3.303,-5.071763,-1.112182054,-5.3162632
3.304,-5.0369697,-1.113369221,-5.2826729
3.305,-4.9900255,-1.114564049,-5.298183
3.306,-4.9001436,-1.115766591,-5.2746887
3.307,-4.8768935,-1.116976901,-5.3064575
3.308,-4.86201,-1.118195035,-5.3183365
3.309,-4.8077202,-1.119421047,-5.310843
3.31,-4.7532468,-1.120654994,-5.2965698
3.311,-4.7009387,-1.121896933,-5.2692957
3.312,-4.6885405,-1.123146921,-5.2929139
3.313,-4.6472483,-1.124405017,-5.2947311
3.314,-4.6152248,-1.125671279,-5.3447185
3.315,-4.5633569,-1.126945769,-5.2980342
3.316,-4.5107083,-1.128228545,-5.293694
3.317,-4.4663906,-1.129519671,-5.2744207
3.318,-4.4415259,-1.130819207,-5.3187876
3.319,-4.4117575,-1.132127217,-5.3026733
3.32,-4.3633995,-1.133443765,-5.3197803
3.321,-4.3485084,-1.134768916,-5.2988453
3.322,-4.2934656,-1.136102734,-5.3115792
3.323,-4.2784357,-1.137445286,-5.3135614
3.324,-4.2486424,-1.13879664,-5.3248487
3.325,-4.2189927,-1.140156863,-5.3184943
3.326,-4.2115841,-1.141526024,-5.342689
3.327,-4.2080808,-1.142904193,-5.3801513
3.328,-4.153986,-1.144291441,-5.3489709
3.329,-4.1095538,-1.14568784,-5.3094163
3.33,-4.0929165,-1.147093461,-5.3367691
3.331,-4.0414295,-1.148508379,-5.3269691
3.332,-4.0005507,-1.149932668,-5.3467107
3.333,-3.9890819,-1.151366403,-5.3253574
3.334,-3.9823172,-1.152809661,-5.3618312
3.335,-3.9694631,-1.154262519,-5.3595881
3.336,-3.9325442,-1.155725055,-5.3686619
3.337,-3.9159005,-1.15719735,-5.3882341
3.338,-3.8410468,-1.158679483,-5.3469286
3.339,-3.8470623,-1.160171537,-5.362885
3.34,-3.8066177,-1.161673593,-5.3599043
3.341,-3.7914722,-1.163185736,-5.3670568
3.342,-3.7712774,-1.16470805,-5.3732467
3.343,-3.7840185,-1.166240621,-5.3948183
3.344,-3.762419,-1.167783538,-5.3971057
3.345,-3.7517352,-1.169336887,-5.3746834
3.346,-3.7030542,-1.170900758,-5.3917441
3.347,-3.6777349,-1.172475242,-5.3806405
3.348,-3.6985955,-1.17406043,-5.4038424
3.349,-3.6680768,-1.175656417,-5.408071
3.35,-3.6460443,-1.177263296,-5.4216781
3.351,-3.6572444,-1.178881162,-5.42238
3.352,-3.6348491,-1.180510113,-5.422729
3.353,-3.5698256,-1.182150248,-5.4014478
3.354,-3.6075451,-1.183801664,-5.4394531
3.355,-3.6007857,-1.185464464,-5.4178462
3.356,-3.5798869,-1.187138749,-5.4604487
3.357,-3.5698373,-1.188824624,-5.4515195
3.358,-3.5460825,-1.190522192,-5.4546785
3.359,-3.548291,-1.192231562,-5.4903703
3.36,-3.497637,-1.19395284,-5.4836187
3.361,-3.4822414,-1.195686136,-5.4627647
3.362,-3.4749727,-1.197431562,-5.4554949
3.363,-3.4973149,-1.199189229,-5.4614043
3.364,-3.4600749,-1.200959251,-5.4736385
3.365,-3.4700067,-1.202741744,-5.4903569
3.366,-3.4350963,-1.204536826,-5.5107632
3.367,-3.4260681,-1.206344615,-5.5074892
3.368,-3.4400697,-1.208165231,-5.5305643
3.369,-3.4245696,-1.209998797,-5.5077071
3.37,-3.4180827,-1.211845437,-5.5441837
3.371,-3.4133506,-1.213705276,-5.5875401
3.372,-3.3977897,-1.215578442,-5.5234504
3.373,-3.3680615,-1.217465063,-5.5550127
3.374,-3.3577135,-1.219365271,-5.5618181
3.375,-3.367341,-1.221279198,-5.5688424
3.376,-3.3570225,-1.22320698,-5.5907474
3.377,-3.3257933,-1.225148752,-5.5596795
3.378,-3.327132,-1.227104654,-5.6193762
3.379,-3.3158255,-1.229074826,-5.5602026
3.38,-3.3349428,-1.231059411,-5.6049781
3.381,-3.3158135,-1.233058552,-5.5890994
3.382,-3.3048282,-1.235072398,-5.5734291
3.383,-3.305306,-1.237101096,-5.6101551
3.384,-3.3299329,-1.239144798,-5.6673574
3.385,-3.2706997,-1.241203656,-5.6223655
3.386,-3.2833784,-1.243277827,-5.6507974
3.387,-3.2817008,-1.245367467,-5.6607976
3.388,-3.2799833,-1.247472737,-5.6596541
3.389,-3.2765257,-1.2495938,-5.666224
3.39,-3.2714815,-1.251730818,-5.6811161
3.391,-3.2692404,-1.253883961,-5.710947
3.392,-3.2369397,-1.256053396,-5.7069497
3.393,-3.2886672,-1.258239297,-5.7062311
3.394,-3.2861719,-1.260441838,-5.7553477
3.395,-3.2715099,-1.262661195,-5.7583871
3.396,-3.2286699,-1.26489755,-5.7175045
3.397,-3.2661245,-1.267151084,-5.7626514
3.398,-3.2413194,-1.269421983,-5.7870317
3.399,-3.2341161,-1.271710435,-5.7723155
3.4,-3.2749259,-1.27401663,-5.8005328
3.401,-3.2686064,-1.276340762,-5.8264999
3.402,-3.2401245,-1.278683029,-5.8170352
3.403,-3.2245948,-1.281043629,-5.8107986
3.404,-3.2250342,-1.283422766,-5.8263783
3.405,-3.2360337,-1.285820645,-5.8231535
3.406,-3.2610579,-1.288237476,-5.8507657
3.407,-3.2292428,-1.29067347,-5.8711915
3.408,-3.2485228,-1.293128842,-5.8640928
3.409,-3.2341309,-1.295603813,-5.8750854
3.41,-3.272913,-1.298098603,-5.9307337
3.411,-3.2282987,-1.300613439,-5.8840284
3.412,-3.2901847,-1.30314855,-5.9086485
3.413,-3.2241738,-1.305704167,-5.9333258
3.414,-3.2686663,-1.308280529,-5.96913
3.415,-3.2432113,-1.310877875,-5.9348302
3.416,-3.2411003,-1.313496448,-5.9490199
3.417,-3.213131,-1.316136496,-5.9725175
3.418,-3.2700698,-1.318798272,-5.9879236
3.419,-3.2364821,-1.32148203,-6.0017238
3.42,-3.2271976,-1.324188031,-6.002224
3.421,-3.2509799,-1.326916538,-6.0266066
3.422,-3.2778494,-1.329667819,-6.055337
3.423,-3.2870204,-1.332442148,-6.0282302
3.424,-3.2523794,-1.3352398,-6.0713053
3.425,-3.2831473,-1.338061057,-6.0574894
3.426,-3.2753243,-1.340906205,-6.0814991
3.427,-3.2699516,-1.343775534,-6.1345978
3.428,-3.281347,-1.346669341,-6.1189942
3.429,-3.2577999,-1.349587924,-6.0970669
3.43,-3.265779,-1.352531588,-6.1144133
3.431,-3.3127389,-1.355500645,-6.146421
3.432,-3.2952135,-1.358495409,-6.1723275
3.433,-3.3383806,-1.361516201,-6.1925788
3.434,-3.3214912,-1.364563346,-6.1705508
3.435,-3.3002427,-1.367637176,-6.2179122
3.436,-3.2918582,-1.370738027,-6.2174897
3.437,-3.2859445,-1.373866242,-6.2102656
3.438,-3.3511229,-1.377022169,-6.255372
3.439,-3.3388202,-1.380206162,-6.2652016
3.44,-3.3483419,-1.383418581,-6.2847047
3.441,-3.3621182,-1.386659793,-6.2885928
3.442,-3.3583641,-1.389930169,-6.3096375
3.443,-3.3630493,-1.393230089,-6.2979798
3.444,-3.3669374,-1.396559937,-6.3135414
3.445,-3.3892043,-1.399920107,-6.3502712
3.446,-3.3640351,-1.403310996,-6.344615
3.447,-3.3956325,-1.406733011,-6.3875656
3.448,-3.3668098,-1.410186563,-6.3818302
3.449,-3.4199944,-1.413672074,-6.4482217
3.45,-3.3964493,-1.417189969,-6.3918614
3.451,-3.4084311,-1.420740685,-6.4173284
3.452,-3.4227288,-1.424324663,-6.4627099
3.453,-3.417367,-1.427942354,-6.4461942
3.454,-3.4425023,-1.431594215,-6.4680672
3.455,-3.4222867,-1.435280714,-6.4989529
3.456,-3.4941511,-1.439002324,-6.5540633
3.457,-3.4301717,-1.44275953,-6.5291791
3.458,-3.4447873,-1.446552823,-6.5094051
3.459,-3.4976935,-1.450382704,-6.5752053
3.46,-3.4703541,-1.454249682,-6.5892177
3.461,-3.4971249,-1.458154277,-6.5860891
3.462,-3.5355375,-1.462097018,-6.6167231
3.463,-3.51215,-1.466078441,-6.6392207
3.464,-3.5147841,-1.470099097,-6.658227
3.465,-3.5190473,-1.474159541,-6.67309
3.466,-3.5306399,-1.478260344,-6.6679568
3.467,-3.5663836,-1.482402083,-6.6944652
3.468,-3.5779495,-1.486585349,-6.7269011
3.469,-3.5566723,-1.490810743,-6.7035146
3.47,-3.5840514,-1.495078875,-6.7123504
3.471,-3.5933602,-1.49939037,-6.7988434
3.472,-3.5927224,-1.503745862,-6.7768574
3.473,-3.6291208,-1.508145998,-6.7927995
3.474,-3.6262748,-1.512591439,-6.8386116
3.475,-3.6601212,-1.517082855,-6.8614421
3.476,-3.6546705,-1.521620932,-6.8496728
3.477,-3.6519306,-1.526206367,-6.8645568
3.478,-3.6759534,-1.530839871,-6.8920827
3.479,-3.7216656,-1.535522169,-6.8927083
3.48,-3.7103374,-1.540254,-6.9671402
3.481,-3.7079928,-1.545036118,-6.9082813
3.482,-3.7397022,-1.549869289,-6.9689374
3.483,-3.7318978,-1.554754296,-6.9950175
3.484,-3.7476625,-1.559691939,-6.9932828
3.485,-3.7887814,-1.56468303,-7.0028934
3.486,-3.7962675,-1.569728399,-7.019855
3.487,-3.7724748,-1.574828893,-7.056242
3.488,-3.8264837,-1.579985374,-7.1026821
3.489,-3.8119459,-1.585198723,-7.0886798
3.49,-3.8217742,-1.590469837,-7.1168551
3.491,-3.8302314,-1.595799632,-7.1564016
3.492,-3.8926728,-1.601189042,-7.157937
3.493,-3.8533788,-1.60663902,-7.1863222
3.494,-3.9434767,-1.612150538,-7.2248325
3.495,-3.8933969,-1.617724588,-7.2074656
3.496,-3.9260063,-1.623362182,-7.2193384
3.497,-3.9342923,-1.629064353,-7.2732334
3.498,-3.9362624,-1.634832153,-7.2983861
3.499,-3.9473333,-1.64066666,-7.2694583
3.5,-4.0098753,-1.646568971,-7.3308768
3.501,-3.9677126,-1.652540205,-7.2983131
3.502,-4.0056181,-1.658581506,-7.389884
3.503,-4.071713,-1.664694042,-7.3928275
3.504,-4.0846887,-1.670879005,-7.4097834
3.505,-4.0866508,-1.67713761,-7.4814348
3.506,-4.0992789,-1.6834711,-7.4674244
3.507,-4.0925407,-1.689880743,-7.4872169
3.508,-4.1351438,-1.696367834,-7.4773855
3.509,-4.1212759,-1.702933696,-7.5105643
3.51,-4.1351638,-1.709579678,-7.5262318
3.511,-4.1727648,-1.716307161,-7.5328856
3.512,-4.1702123,-1.723117552,-7.576406
3.513,-4.2227454,-1.730012291,-7.5858798
3.514,-4.2242107,-1.736992847,-7.5890889
3.515,-4.2560525,-1.744060721,-7.6669426
3.516,-4.2672787,-1.751217448,-7.6723552
3.517,-4.2720389,-1.758464594,-7.6752963
3.518,-4.2939038,-1.76580376,-7.7408686
3.519,-4.3641868,-1.773236582,-7.7770653
3.52,-4.3727736,-1.780764731,-7.7628951
3.521,-4.3699765,-1.788389915,-7.8111482
3.522,-4.3910689,-1.79611388,-7.8005939
3.523,-4.3874125,-1.803938409,-7.8347406
3.524,-4.4292698,-1.811865326,-7.8803258
3.525,-4.4569173,-1.819896494,-7.8712926
3.526,-4.4788289,-1.828033816,-7.9047518
3.527,-4.4797354,-1.836279241,-7.9419303
3.528,-4.5000391,-1.844634758,-7.9489126
3.529,-4.5284424,-1.853102402,-7.9957261
3.53,-4.5603137,-1.861684251,-7.9899893
3.531,-4.6006446,-1.870382433,-8.063448
3.532,-4.5951943,-1.879199122,-8.080348
3.533,-4.6286135,-1.888136539,-8.0707731
3.534,-4.6365891,-1.897196958,-8.1364374
3.535,-4.6832199,-1.906382703,-8.1696587
3.536,-4.7404332,-1.915696149,-8.2053976
3.537,-4.7228436,-1.925139727,-8.1894245
3.538,-4.7250142,-1.934715921,-8.2349195
3.539,-4.7992868,-1.944427273,-8.2355576
3.54,-4.8081231,-1.954276381,-8.2686749
3.541,-4.8266821,-1.964265903,-8.285223
3.542,-4.8427486,-1.974398558,-8.3476563
3.543,-4.8908024,-1.984677125,-8.3393087
3.544,-4.8936348,-1.995104448,-8.3770361
3.545,-4.9335213,-2.005683434,-8.4312305
3.546,-4.9675126,-2.016417058,-8.4598818
3.547,-4.9595003,-2.027308363,-8.4409332
3.548,-5.0259247,-2.038360459,-8.4942522
3.549,-5.0598426,-2.049576529,-8.5430794
3.55,-5.0752158,-2.060959828,-8.557168
3.551,-5.134068,-2.072513685,-8.6081781
3.552,-5.0979261,-2.084241506,-8.6160889
3.553,-5.157897,-2.096146772,-8.6470261
3.554,-5.1961927,-2.108233047,-8.6700306
3.555,-5.2156191,-2.120503972,-8.7000179
3.556,-5.2170596,-2.132963274,-8.7567301
3.557,-5.3047729,-2.145614763,-8.8171301
3.558,-5.2982421,-2.158462335,-8.8331766
3.559,-5.3223042,-2.171509974,-8.8253584
3.56,-5.3701873,-2.184761754,-8.8213968
3.561,-5.4182558,-2.198221843,-8.8976622
3.562,-5.4052258,-2.211894498,-8.9565592
3.563,-5.4560642,-2.225784075,-8.960124
3.564,-5.4831133,-2.239895026,-8.9852896
3.565,-5.5290213,-2.254231901,-9.0163183
3.566,-5.5636191,-2.268799352,-9.0151577
3.567,-5.5640664,-2.283602132,-9.0649967
3.568,-5.6397734,-2.2986451,-9.0892811
3.569,-5.6141529,-2.31393322,-9.1433363
3.57,-5.6748071,-2.329471562,-9.1486244
3.571,-5.7152405,-2.345265309,-9.1723833
3.572,-5.7748332,-2.361319752,-9.2590408
3.573,-5.790823,-2.377640296,-9.2579107
3.574,-5.8137984,-2.394232458,-9.295126
3.575,-5.860116,-2.411101873,-9.3257942
3.576,-5.8950863,-2.428254291,-9.3731422
3.577,-5.9294991,-2.445695581,-9.3568516
3.578,-5.9345298,-2.463431729,-9.4417372
3.579,-5.9585028,-2.481468845,-9.4258347
3.58,-6.032958,-2.499813156,-9.4825201
3.581,-6.0761728,-2.518471014,-9.5201483
3.582,-6.1321173,-2.537448891,-9.5678349
3.583,-6.1750274,-2.556753384,-9.6397104
3.584,-6.2005501,-2.57639121,-9.6750326
3.585,-6.2148733,-2.596369212,-9.6698627
3.586,-6.2988834,-2.616694354,-9.7385845
3.587,-6.3011537,-2.637373723,-9.6972275
3.588,-6.3276758,-2.658414528,-9.7978964
3.589,-6.361217,-2.679824097,-9.7760592
3.59,-6.3735938,-2.701609878,-9.8347416
3.591,-6.4550152,-2.723779436,-9.9281511
3.592,-6.4537077,-2.746340452,-9.8515673
3.593,-6.5471721,-2.769300717,-9.957901
3.594,-6.6246367,-2.792668134,-10.021414
3.595,-6.6484981,-2.81645071,-10.043749
3.596,-6.6850948,-2.840656557,-10.032974
3.597,-6.6835847,-2.86529388,-10.079185
3.598,-6.7763505,-2.890370979,-10.198733
3.599,-6.8416982,-2.91589624,-10.239687
3.6,-6.8378477,-2.941878128,-10.194566
3.601,-6.9097462,-2.96832518,-10.257503
3.602,-6.9120169,-2.995245997,-10.314516
3.603,-7.0014572,-3.022649237,-10.355699
3.604,-7.0365586,-3.050543602,-10.355966
3.605,-7.0302796,-3.078937829,-10.398821
3.606,-7.0948839,-3.107840678,-10.454703
3.607,-7.1940355,-3.137260919,-10.483705
3.608,-7.2193351,-3.167207319,-10.51461
3.609,-7.2864852,-3.197688624,-10.569698
3.61,-7.3171306,-3.228713547,-10.613307
3.611,-7.3767586,-3.260290745,-10.656073
3.612,-7.4135695,-3.292428806,-10.651493
3.613,-7.4555507,-3.325136223,-10.720633
3.614,-7.5229688,-3.358421375,-10.804142
3.615,-7.5979195,-3.392292502,-10.847958
3.616,-7.6271057,-3.426757683,-10.848425
3.617,-7.6252537,-3.461824803,-10.870317
3.618,-7.7486629,-3.497501531,-10.961787
3.619,-7.8161626,-3.533795287,-11.03194
3.62,-7.843164,-3.570713206,-11.005971
3.621,-7.9184823,-3.608262113,-11.080027
3.622,-7.9240499,-3.646448476,-11.149832
3.623,-7.9981461,-3.685278377,-11.17771
3.624,-8.0515795,-3.724757468,-11.23739
3.625,-8.1134405,-3.764890931,-11.271168
3.626,-8.1657305,-3.805683431,-11.260509
3.627,-8.2365894,-3.847139076,-11.330435
3.628,-8.2632122,-3.889261364,-11.402955
3.629,-8.3514462,-3.932053135,-11.416255
3.63,-8.3931141,-3.975516523,-11.438591
3.631,-8.4433861,-4.019652901,-11.518358
3.632,-8.5672283,-4.064462824,-11.583084
3.633,-8.5750027,-4.109945979,-11.577613
3.634,-8.6184216,-4.156101123,-11.659087
3.635,-8.7613754,-4.202926028,-11.772313
3.636,-8.7866745,-4.250417422,-11.737674
3.637,-8.8192539,-4.298570928,-11.842044
3.638,-8.9308882,-4.347381007,-11.844521
3.639,-8.9467068,-4.396840895,-11.945272
3.64,-9.0628366,-4.44694255,-11.976338
3.641,-9.1314621,-4.497676589,-11.991287
3.642,-9.1888933,-4.549032233,-12.064666
3.643,-9.2494574,-4.600997254,-12.161851
3.644,-9.3756809,-4.653557922,-12.255831
3.645,-9.3524294,-4.706698956,-12.209821
3.646,-9.4464903,-4.760403478,-12.320148
3.647,-9.5306396,-4.814652973,-12.372191
3.648,-9.5727015,-4.869427255,-12.367914
3.649,-9.6368189,-4.924704433,-12.413329
3.65,-9.7004128,-4.980460891,-12.493557
3.651,-9.7941732,-5.036671271,-12.518878
3.652,-9.8956366,-5.093308464,-12.568711
3.653,-9.9506254,-5.150343613,-12.63567
3.654,-9.999424,-5.207746123,-12.629788
3.655,-10.108787,-5.265483679,-12.726037
3.656,-10.193331,-5.323522287,-12.875666
3.657,-10.205415,-5.381826309,-12.793837
3.658,-10.337677,-5.440358525,-12.91891
3.659,-10.412349,-5.499080203,-12.999564
3.66,-10.46775,-5.557951183,-13.051952
3.661,-10.590213,-5.616929974,-13.108141
3.662,-10.614946,-5.675973865,-13.159855
3.663,-10.742699,-5.735039054,-13.246152
3.664,-10.801587,-5.794080786,-13.25374
3.665,-10.939046,-5.853053513,-13.311749
3.666,-10.993167,-5.911911054,-13.433443
3.667,-11.125257,-5.970606785,-13.478245
3.668,-11.141845,-6.029093829,-13.540723
3.669,-11.25216,-6.087325259,-13.560176
3.67,-11.287202,-6.14525432,-13.638156
3.671,-11.434784,-6.202834645,-13.71202
3.672,-11.548761,-6.260020492,-13.777384
3.673,-11.5577,-6.316766976,-13.835809
3.674,-11.72334,-6.373030312,-13.942775
3.675,-11.808458,-6.428768054,-13.962202
3.676,-11.892689,-6.483939332,-13.997817
3.677,-11.942994,-6.538505093,-14.050581
3.678,-12.066173,-6.592428326,-14.144842
3.679,-12.207644,-6.645674289,-14.287386
3.68,-12.245013,-6.698210714,-14.299052
3.681,-12.40626,-6.750008011,-14.382988
3.682,-12.46347,-6.801039447,-14.440339
3.683,-12.519906,-6.851281312,-14.423912
3.684,-12.653279,-6.900713067,-14.614631
3.685,-12.744416,-6.949317465,-14.608358
3.686,-12.861532,-6.99708066,-14.678624
3.687,-12.910991,-7.043992277,-14.694857
3.688,-13.055493,-7.090045474,-14.790574
3.689,-13.185625,-7.135236969,-14.915555
3.69,-13.239897,-7.179567041,-14.961479
3.691,-13.411301,-7.223039512,-15.153048
3.692,-13.447845,-7.2656617,-15.182246
3.693,-13.566971,-7.307444348,-15.213404
3.694,-13.720814,-7.348401531,-15.301607
3.695,-13.820357,-7.388550543,-15.297837
3.696,-13.892851,-7.427911759,-15.354141
3.697,-13.959317,-7.466508484,-15.517408
3.698,-14.190386,-7.50436678,-15.638033
3.699,-14.280667,-7.541515283,-15.660386
3.7,-14.370571,-7.577985007,-15.731552
3.701,-14.471245,-7.613809132,-15.784638
3.702,-14.574212,-7.649022795,-15.89481
3.703,-14.698889,-7.683662861,-16.006922
3.704,-14.853927,-7.717767704,-16.161024
3.705,-14.928246,-7.751376974,-16.152905
3.706,-15.129964,-7.784531376,-16.225231
3.707,-15.137097,-7.817272435,-16.277071
3.708,-15.281223,-7.849642283,-16.435137
3.709,-15.451135,-7.881683435,-16.456778
3.71,-15.551167,-7.913438576,-16.493534
3.711,-15.696955,-7.944950362,-16.687098
3.712,-15.827147,-7.976261215,-16.753843
3.713,-15.880313,-8.007413141,-16.828602
3.714,-15.998942,-8.038447544,-16.910194
3.715,-16.221796,-8.069405058,-16.957685
3.716,-16.263802,-8.100325386,-17.001892
3.717,-16.456009,-8.131247149,-17.203016
3.718,-16.519638,-8.16220774,-17.270819
3.719,-16.683609,-8.193243196,-17.342129
3.72,-16.749643,-8.22438807,-17.388441
3.721,-16.963551,-8.25567532,-17.594072
3.722,-17.080473,-8.287136198,-17.657581
3.723,-17.214077,-8.318800152,-17.745552
3.724,-17.341806,-8.350694734,-17.863308
3.725,-17.453108,-8.382845516,-17.92387
3.726,-17.627811,-8.415276008,-18.063534
3.727,-17.699505,-8.448007584,-18.125593
3.728,-17.832069,-8.481059417,-18.16851
3.729,-17.945333,-8.514448407,-18.321608
3.73,-18.043989,-8.548189127,-18.382502
3.731,-18.212187,-8.582293759,-18.594156
3.732,-18.314062,-8.616772044,-18.580601
3.733,-18.478214,-8.651631225,-18.718418
3.734,-18.53833,-8.686875999,-18.852459
3.735,-18.677177,-8.722508468,-18.927885
3.736,-18.831198,-8.758528089,-19.05402
3.737,-18.97661,-8.794931628,-19.15127
3.738,-19.086176,-8.831713118,-19.392797
3.739,-19.074905,-8.868863809,-19.332117
3.74,-19.265882,-8.906372129,-19.649858
3.741,-19.38847,-8.944223641,-19.65555
3.742,-19.358742,-8.982401001,-19.763264
3.743,-19.541876,-9.02088392,-19.808916
3.744,-19.666267,-9.059649126,-19.960728
3.745,-19.765268,-9.098670332,-20.068779
3.746,-19.81452,-9.137918202,-20.260902
3.747,-19.910034,-9.177360323,-20.415762
3.748,-19.986975,-9.216961186,-20.620605
3.749,-20.183697,-9.256682162,-20.647163
3.75,-20.137039,-9.296481497,-20.645559
3.751,-20.168779,-9.336314304,-20.817274
3.752,-20.254583,-9.376132565,-21.142635
3.753,-20.312721,-9.415885152,-21.089533
3.754,-20.3367,-9.455517845,-21.294998
3.755,-20.408857,-9.494973373,-21.31727
3.756,-20.38262,-9.534191463,-21.428057
3.757,-20.510263,-9.573108906,-21.652075
3.758,-20.454912,-9.611659639,-21.84635
3.759,-20.417753,-9.649774849,-22.029352
3.76,-20.550562,-9.687383084,-22.186481
3.761,-20.380449,-9.724410401,-22.236443
3.762,-20.533609,-9.760780525,-22.632658
3.763,-20.397337,-9.796415031,-22.68969
3.764,-20.457958,-9.831233558,-22.834143
3.765,-20.472775,-9.865154038,-22.909798
3.766,-20.419022,-9.898092956,-23.122601
3.767,-20.396339,-9.92996563,-23.341963
3.768,-20.324684,-9.960686525,-23.244835
3.769,-20.363083,-9.990169582,-23.508759
3.77,-20.342434,-10.01832858,-23.717831
3.771,-20.156065,-10.04507749,-23.764296
3.772,-20.156546,-10.07033093,-24.107218
3.773,-20.096539,-10.09400452,-24.288826
3.774,-20.039549,-10.11601534,-24.410145
3.775,-19.961382,-10.13628239,-24.566286
3.776,-19.84417,-10.15472703,-24.614105
3.777,-19.837715,-10.17127343,-24.955265
3.778,-19.656977,-10.18584902,-25.155491
3.779,-19.654589,-10.198385,-25.407177
3.78,-19.623598,-10.20881668,-25.541245
3.781,-19.471363,-10.21708402,-25.892714
3.782,-19.343967,-10.22313195,-26.044884
3.783,-19.307369,-10.22691078,-26.181885
3.784,-19.201748,-10.22837657,-26.158632
3.785,-19.201151,-10.22749141,-26.532789
3.786,-19.035387,-10.22422371,-26.795433
3.787,-18.910103,-10.21854843,-27.12018
3.788,-18.83252,-10.21044724,-27.164503
3.789,-18.783121,-10.19990869,-27.320879
3.79,-18.74296,-10.18692826,-27.555672
3.791,-18.609795,-10.17150837,-27.860518
3.792,-18.498846,-10.15365841,-28.200485
3.793,-18.45026,-10.13339458,-28.131607
3.794,-18.357727,-10.11073983,-28.552822
3.795,-18.201786,-10.08572362,-28.59844
3.796,-18.102644,-10.05838173,-28.935753
3.797,-17.994448,-10.02875596,-28.850601
3.798,-17.888678,-9.996893815,-29.533854
3.799,-17.836445,-9.962848192,-29.567286
3.8,-17.786846,-9.926676963,-29.426313
3.801,-17.67944,-9.888442588,-29.531294
3.802,-17.528839,-9.848211698,-30.228617
3.803,-17.360546,-9.806054652,-30.301184
3.804,-17.317007,-9.762045095,-30.197647
3.805,-17.274904,-9.716259511,-31.056154
3.806,-17.154512,-9.668776774,-30.907557
3.807,-17.112761,-9.619677711,-30.553902
3.808,-16.984486,-9.569044663,-30.871704
3.809,-16.893875,-9.516961072,-31.146275
3.81,-16.781654,-9.463511081,-31.499495
3.811,-16.660866,-9.408779143,-31.230349
3.812,-16.66251,-9.35284967,-31.310158
3.813,-16.550951,-9.295806688,-31.66048
3.814,-16.441298,-9.237733528,-31.418791
3.815,-16.367826,-9.178712535,-31.354353
3.816,-16.309633,-9.118824809,-31.325741
3.817,-16.190155,-9.058149967,-31.585768
3.818,-16.080902,-8.996765935,-31.497974
3.819,-16.07091,-8.934748761,-30.962337
3.82,-15.99494,-8.872172457,-31.217062
3.821,-15.910897,-8.809108862,-30.424971
3.822,-15.778813,-8.745627528,-30.41053
3.823,-15.70156,-8.681795628,-30.35416
3.824,-15.630705,-8.617677881,-30.442829
3.825,-15.585394,-8.553336503,-30.512402
3.826,-15.498451,-8.488831165,-30.050467
3.827,-15.416228,-8.424218977,-30.098444
3.828,-15.340391,-8.359554478,-29.721403
3.829,-15.286359,-8.294889641,-29.687099
3.83,-15.293568,-8.230273897,-29.186264
3.831,-15.124904,-8.165754155,-29.444063
3.832,-15.118496,-8.101374848,-28.928822
3.833,-15.010441,-8.037177968,-28.736805
3.834,-14.923596,-7.973203127,-28.543858
3.835,-14.891534,-7.909487609,-28.444529
3.836,-14.833919,-7.846066433,-28.30549
3.837,-14.816208,-7.782972419,-28.085791
3.838,-14.687261,-7.720236259,-28.085779
3.839,-14.670548,-7.657886587,-27.80883
3.84,-14.597257,-7.595950049,-27.527718
3.841,-14.511437,-7.534451385,-27.407425
3.842,-14.439872,-7.473413494,-27.257759
3.843,-14.38632,-7.412857519,-26.96699
3.844,-14.30832,-7.352802913,-26.899685
3.845,-14.280748,-7.293267518,-26.766153
3.846,-14.230381,-7.234267638,-26.37578
3.847,-14.163453,-7.175818109,-26.258154
3.848,-14.063042,-7.117932368,-26.100328
3.849,-14.047258,-7.060622528,-25.997793
3.85,-14.047292,-7.003899439,-25.89747
3.851,-13.918223,-6.947772754,-25.82028
3.852,-13.850716,-6.892250998,-25.462811
3.853,-13.810957,-6.837341621,-25.241713
3.854,-13.79579,-6.783051063,-25.277071
3.855,-13.704435,-6.729384808,-24.889996
3.856,-13.652608,-6.676347441,-24.902784
3.857,-13.645092,-6.623942699,-24.644291
3.858,-13.561226,-6.572173522,-24.553726
3.859,-13.537514,-6.521042103,-24.423895
3.86,-13.508645,-6.470549931,-24.296442
3.861,-13.405461,-6.420697838,-24.087456
3.862,-13.430538,-6.371486042,-24.057199
3.863,-13.333336,-6.322914185,-23.71896
3.864,-13.268171,-6.274981372,-23.806957
3.865,-13.234004,-6.227686209,-23.649773
3.866,-13.186215,-6.181026835,-23.407427
3.867,-13.170316,-6.135000959,-23.301821
3.868,-13.119418,-6.089605889,-23.254841
3.869,-13.073428,-6.04483856,-23.085756
3.87,-13.015164,-6.000695566,-23.029604
3.871,-12.990358,-5.957173184,-22.927492
