Freq [GHz],Phase_Difference,S21 Phase(ç),S31 Phase(Á),S21-S31
1.515,36.85284982,-59.539188,-107.8398,48.300612
1.516,36.90793987,-59.90638,-108.1656,48.25922
1.517,36.96312582,-59.750576,-108.08312,48.332544
1.518,37.01840781,-59.61676,-108.15692,48.54016
1.519,37.07378598,-59.587902,-108.16087,48.572968
1.52,37.12926048,-59.845791,-108.3901,48.544309
1.521,37.18483147,-59.738182,-108.3728,48.634618
1.522,37.24049908,-59.753937,-108.44139,48.687453
1.523,37.29626346,-60.00322,-108.67731,48.67409
1.524,37.35212477,-59.811543,-108.72004,48.908497
1.525,37.40808313,-59.807343,-108.76372,48.956377
1.526,37.46413871,-59.821613,-108.95451,49.132897
1.527,37.52029163,-59.971622,-108.94492,48.973298
1.528,37.57654205,-59.726788,-108.90907,49.182282
1.529,37.63289011,-59.798622,-109.007,49.208378
1.53,37.68933595,-59.769073,-109.15362,49.384547
1.531,37.74587972,-59.871731,-109.22144,49.349709
1.532,37.80252155,-59.715416,-109.13368,49.418264
1.533,37.85926158,-59.9799,-109.35348,49.37358
1.534,37.91609996,-59.695248,-109.43579,49.740542
1.535,37.97303682,-59.850941,-109.53301,49.682069
1.536,38.03007231,-60.097935,-109.68281,49.584875
1.537,38.08720657,-59.893921,-109.626,49.732079
1.538,38.14443972,-59.921764,-109.72717,49.805406
1.539,38.20177191,-59.908955,-109.9156,50.006645
1.54,38.25920328,-59.961349,-109.99806,50.036711
1.541,38.31673396,-59.851864,-110.06328,50.211416
1.542,38.37436408,-59.898163,-110.04717,50.149007
1.543,38.43209379,-60.010876,-110.11406,50.103184
1.544,38.48992321,-59.834343,-110.21844,50.384097
1.545,38.54785247,-59.926037,-110.35258,50.426543
1.546,38.60588172,-60.016018,-110.28304,50.267022
1.547,38.66401108,-59.94825,-110.54734,50.59909
1.548,38.72224068,-59.793007,-110.29578,50.502773
1.549,38.78057066,-59.925156,-110.59286,50.667704
1.55,38.83900114,-59.910378,-110.8467,50.936322
1.551,38.89753225,-59.869648,-110.82871,50.959062
1.552,38.95616412,-60.071754,-110.79928,50.727526
1.553,39.01489687,-60.000946,-110.86354,50.862594
1.554,39.07373064,-59.690456,-110.95246,51.262004
1.555,39.13266555,-59.927372,-111.01316,51.085788
1.556,39.19170172,-59.75351,-110.92519,51.17168
1.557,39.25083927,-59.978111,-111.24957,51.271459
1.558,39.31007834,-59.881744,-111.35635,51.474606
1.559,39.36941903,-59.806522,-111.37757,51.571048
1.56,39.42886147,-59.928059,-111.49403,51.565971
1.561,39.48840579,-59.929329,-111.71387,51.784541
1.562,39.5480521,-59.935879,-111.66582,51.729941
1.563,39.60780051,-59.930069,-111.57165,51.641581
1.564,39.66765115,-60.027752,-111.74052,51.712768
1.565,39.72760413,-59.94545,-111.99447,52.04902
1.566,39.78765957,-59.928314,-111.80709,51.878776
1.567,39.84781758,-59.985249,-112.0794,52.094151
1.568,39.90807827,-59.981506,-111.99262,52.011114
1.569,39.96844176,-59.961678,-112.28602,52.324342
1.57,40.02890815,-60.002087,-112.15085,52.148763
1.571,40.08947756,-60.075184,-112.3383,52.263116
1.572,40.15015009,-59.830223,-112.3577,52.527477
1.573,40.21092585,-60.0411,-112.69002,52.64892
1.574,40.27180496,-59.858459,-112.44833,52.589871
1.575,40.3327875,-60.049221,-112.71943,52.670209
1.576,40.3938736,-60.166145,-112.83949,52.673345
1.577,40.45506334,-60.20454,-112.92387,52.71933
1.578,40.51635684,-59.869984,-112.72498,52.854996
1.579,40.57775419,-60.158497,-113.03091,52.872413
1.58,40.63925549,-60.111061,-113.01778,52.906719
1.581,40.70086084,-60.07502,-113.04503,52.97001
1.582,40.76257033,-60.039433,-113.13914,53.099707
1.583,40.82438407,-60.059082,-113.29141,53.232328
1.584,40.88630214,-60.279583,-113.5014,53.221817
1.585,40.94832464,-59.960518,-113.3369,53.376382
1.586,41.01045166,-60.252365,-113.67468,53.422315
1.587,41.07268328,-60.028828,-113.63082,53.601992
1.588,41.13501961,-60.101429,-113.83247,53.731041
1.589,41.19746072,-60.324764,-113.9442,53.619436
1.59,41.2600067,-60.018574,-113.98506,53.966486
1.591,41.32265763,-60.112217,-113.9661,53.853883
1.592,41.3854136,-60.003815,-113.97533,53.971515
1.593,41.44827469,-60.123936,-114.0162,53.892264
1.594,41.51124098,-59.904255,-113.98751,54.083255
1.595,41.57431255,-60.213104,-114.24898,54.035876
1.596,41.63748947,-60.279385,-114.16436,53.884975
1.597,41.70077181,-60.216656,-114.58087,54.364214
1.598,41.76415966,-60.279057,-114.53976,54.260703
1.599,41.82765309,-60.203892,-114.66717,54.463278
1.6,41.89125216,-60.184952,-114.7413,54.556348
1.601,41.95495694,-60.128197,-114.702,54.573803
1.602,42.01876751,-60.251286,-114.74332,54.492034
1.603,42.08268392,-60.118908,-114.92985,54.810942
1.604,42.14670624,-60.278393,-115.17333,54.894937
1.605,42.21083453,-60.104164,-114.95663,54.852466
1.606,42.27506885,-60.244816,-115.19724,54.952424
1.607,42.33940927,-60.161407,-115.27519,55.113783
1.608,42.40385583,-60.029789,-115.24716,55.217371
1.609,42.46840859,-60.341846,-115.46452,55.122674
1.61,42.53306761,-60.285599,-115.61051,55.324911
1.611,42.59783294,-60.155704,-115.59064,55.434936
1.612,42.66270462,-60.143974,-115.73365,55.589676
1.613,42.72768271,-60.150272,-115.62257,55.472298
1.614,42.79276724,-60.339222,-115.71843,55.379208
1.615,42.85795827,-60.195026,-115.85745,55.662424
1.616,42.92325583,-60.06094,-115.85299,55.79205
1.617,42.98865997,-60.1633,-115.8674,55.7041
1.618,43.05417072,-60.223583,-116.10429,55.880707
1.619,43.11978812,-60.253662,-116.21069,55.957028
1.62,43.1855122,-60.266754,-116.48929,56.222536
1.621,43.251343,-60.194641,-116.28159,56.086949
1.622,43.31728053,-60.072067,-116.13387,56.061803
1.623,43.38332484,-60.209312,-116.53946,56.330148
1.624,43.44947594,-60.258751,-116.55129,56.292539
1.625,43.51573387,-60.311771,-116.68036,56.368589
1.626,43.58209863,-60.254787,-116.62596,56.371173
1.627,43.64857025,-60.231506,-116.69053,56.459024
1.628,43.71514875,-60.1422,-116.81284,56.67064
1.629,43.78183414,-60.357433,-117.21576,56.858327
1.63,43.84862643,-60.178406,-117.31844,57.140034
1.631,43.91552564,-60.277916,-117.2337,56.955784
1.632,43.98253176,-60.31575,-117.3899,57.07415
1.633,44.04964481,-60.459278,-117.359,56.899722
1.634,44.11686478,-60.250671,-117.35051,57.099839
1.635,44.18419169,-60.404972,-117.50876,57.103788
1.636,44.25162552,-60.452877,-117.68719,57.234313
1.637,44.31916628,-60.185402,-117.5062,57.320798
1.638,44.38681395,-60.353054,-117.76467,57.411616
1.639,44.45456852,-60.524132,-117.93272,57.408588
1.64,44.52242999,-60.147091,-117.83325,57.686159
1.641,44.59039835,-60.342781,-118.08611,57.743329
1.642,44.65847356,-60.389515,-118.05917,57.669655
1.643,44.72665562,-60.4203,-118.30621,57.88591
1.644,44.7949445,-60.273838,-118.13237,57.858532
1.645,44.86334018,-60.337303,-118.44331,58.106007
1.646,44.93184264,-60.391209,-118.61838,58.227171
1.647,45.00045183,-60.359852,-118.49618,58.136328
1.648,45.06916773,-60.298801,-118.58791,58.289109
1.649,45.1379903,-60.343971,-118.81121,58.467239
1.65,45.20691951,-60.300587,-118.80345,58.502863
1.651,45.27595532,-60.361279,-118.83159,58.470311
1.652,45.34509767,-60.403564,-119.04595,58.642386
1.653,45.41434653,-60.373032,-119.02956,58.656528
1.654,45.48370185,-60.33427,-119.05461,58.72034
1.655,45.55316357,-60.46072,-119.16731,58.70659
1.656,45.62273164,-60.318882,-119.14465,58.825768
1.657,45.692406,-60.329899,-119.27969,58.949791
1.658,45.76218659,-60.313637,-119.33264,59.019003
1.659,45.83207334,-60.261196,-119.38915,59.127954
1.66,45.9020662,-60.501373,-119.53168,59.030307
1.661,45.97216509,-60.26022,-119.56996,59.30974
1.662,46.04236993,-60.352154,-119.56789,59.215736
1.663,46.11268066,-60.278332,-119.77728,59.498948
1.664,46.18309719,-60.447319,-119.76392,59.316601
1.665,46.25361945,-60.354271,-119.78559,59.431319
1.666,46.32424734,-60.455925,-119.96111,59.505185
1.667,46.39498078,-60.327995,-120.07404,59.746045
1.668,46.46581967,-60.550323,-120.22979,59.679467
1.669,46.53676393,-60.458931,-120.21251,59.753579
1.67,46.60781345,-60.493389,-120.63247,60.139081
1.671,46.67896814,-60.502651,-120.46656,59.963909
1.672,46.75022788,-60.550056,-120.47451,59.924454
1.673,46.82159258,-60.449341,-120.63143,60.182089
1.674,46.89306212,-60.610874,-120.78871,60.177836
1.675,46.96463638,-60.411194,-120.7181,60.306906
1.676,47.03631526,-60.589176,-120.77175,60.182574
1.677,47.10809862,-60.405148,-121.03584,60.630692
1.678,47.17998635,-60.53685,-121.1458,60.60895
1.679,47.25197831,-60.551315,-121.28909,60.737775
1.68,47.32407437,-60.485634,-121.20241,60.716776
1.681,47.39627441,-60.310688,-121.21661,60.905922
1.682,47.46857827,-60.40155,-121.37216,60.97061
1.683,47.54098583,-60.581642,-121.46738,60.885738
1.684,47.61349692,-60.411549,-121.55421,61.142661
1.685,47.68611142,-60.285789,-121.5543,61.268511
1.686,47.75882915,-60.612198,-121.79746,61.185262
1.687,47.83164997,-60.746597,-121.96458,61.217983
1.688,47.90457371,-60.665104,-121.77908,61.113976
1.689,47.97760021,-60.337101,-122.01484,61.677739
1.69,48.05072931,-60.473793,-121.90263,61.428837
1.691,48.12396083,-60.477276,-122.16879,61.691514
1.692,48.19729459,-60.68531,-122.27213,61.58682
1.693,48.27073043,-60.627438,-122.36157,61.734132
1.694,48.34426815,-60.664516,-122.54264,61.878124
1.695,48.41790757,-60.620163,-122.55925,61.939087
1.696,48.49164849,-60.594727,-122.61005,62.015323
1.697,48.56549074,-60.635414,-122.64087,62.005456
1.698,48.6394341,-60.528091,-122.76779,62.239699
1.699,48.71347837,-60.519245,-122.88268,62.363435
1.7,48.78762335,-60.47192,-122.8437,62.37178
1.701,48.86186883,-60.713253,-122.99205,62.278797
1.702,48.93621459,-60.597946,-123.076,62.478054
1.703,49.01066042,-60.754425,-123.25062,62.496195
1.704,49.0852061,-60.460945,-123.10419,62.643245
1.705,49.15985139,-60.736111,-123.3447,62.608589
1.706,49.23459607,-60.633926,-123.41401,62.780084
1.707,49.3094399,-60.698479,-123.53945,62.840971
1.708,49.38438264,-60.877079,-123.5816,62.704521
1.709,49.45942406,-60.742889,-123.93885,63.195961
1.71,49.5345639,-60.853947,-123.7803,62.926353
1.711,49.60980191,-60.582035,-123.83318,63.251145
1.712,49.68513784,-60.461609,-123.93768,63.476071
1.713,49.76057143,-60.668652,-124.12099,63.452338
1.714,49.83610242,-60.808876,-124.13406,63.325184
1.715,49.91173053,-60.786293,-124.16085,63.374557
1.716,49.98745549,-60.694836,-124.42205,63.727214
1.717,50.06327703,-60.738434,-124.35789,63.619456
1.718,50.13919486,-60.644402,-124.49534,63.850938
1.719,50.21520871,-60.78117,-124.47501,63.69384
1.72,50.29131827,-60.626194,-124.57864,63.952446
1.721,50.36752326,-60.777004,-124.58519,63.808186
1.722,50.44382337,-60.650085,-124.85777,64.207685
1.723,50.52021831,-60.758358,-124.78597,64.027612
1.724,50.59670776,-60.750858,-124.98363,64.232772
1.725,50.67329141,-60.642239,-125.04641,64.404171
1.726,50.74996894,-60.869705,-125.36996,64.500255
1.727,50.82674004,-60.610432,-125.10885,64.498418
1.728,50.90360438,-60.778152,-125.13954,64.361388
1.729,50.98056162,-60.840855,-125.42661,64.585755
1.73,51.05761144,-60.921791,-125.49203,64.570239
1.731,51.13475348,-60.904778,-125.52245,64.617672
1.732,51.21198741,-61.017071,-125.76336,64.746289
1.733,51.28931288,-60.92683,-125.88069,64.95386
1.734,51.36672953,-60.820026,-125.81145,64.991424
1.735,51.44423701,-60.695816,-125.62715,64.931334
1.736,51.52183495,-60.761116,-125.93056,65.169444
1.737,51.59952298,-60.839424,-125.92673,65.087306
1.738,51.67730074,-60.86758,-126.24029,65.37271
1.739,51.75516783,-60.838116,-126.27387,65.435754
1.74,51.83312389,-60.901348,-126.42214,65.520792
1.741,51.91116852,-60.842739,-126.34096,65.498221
1.742,51.98930133,-60.977131,-126.60594,65.628809
1.743,52.06752193,-61.072472,-126.65556,65.583088
1.744,52.14582991,-60.841209,-126.70706,65.865851
1.745,52.22422486,-61.111103,-126.73095,65.619847
1.746,52.30270638,-60.83144,-126.66355,65.83211
1.747,52.38127405,-61.153797,-127.02592,65.872123
1.748,52.45992745,-60.973194,-127.08042,66.107226
1.749,52.53866615,-61.022236,-126.85893,65.836694
1.75,52.61748972,-61.14893,-127.29864,66.14971
1.751,52.69639773,-61.084812,-127.29231,66.207498
1.752,52.77538973,-61.083694,-127.36512,66.281426
1.753,52.85446527,-61.02087,-127.52113,66.50026
1.754,52.93362392,-61.152447,-127.52433,66.371883
1.755,53.0128652,-60.942043,-127.76231,66.820267
1.756,53.09218867,-60.934093,-127.78127,66.847177
1.757,53.17159385,-61.337116,-127.92951,66.592394
1.758,53.25108027,-61.329628,-128.05215,66.722522
1.759,53.33064747,-61.210484,-128.05814,66.847656
1.76,53.41029494,-61.148602,-128.19849,67.049888
1.761,53.49002222,-61.063702,-128.17731,67.113608
1.762,53.56982881,-61.137856,-128.16464,67.026784
1.763,53.64971422,-61.047291,-128.24765,67.200359
1.764,53.72967793,-61.062351,-128.41946,67.357109
1.765,53.80971945,-61.214924,-128.405,67.190076
1.766,53.88983827,-61.240898,-128.60504,67.364142
1.767,53.97003386,-61.224976,-128.80013,67.575154
1.768,54.05030572,-61.186138,-128.81213,67.625992
1.769,54.1306533,-61.03212,-128.74518,67.71306
1.77,54.21107608,-61.073914,-129.01332,67.939406
1.771,54.29157352,-61.352428,-129.11659,67.764162
1.772,54.37214508,-61.196884,-129.25539,68.058506
1.773,54.45279021,-61.246689,-129.23058,67.983891
1.774,54.53350836,-61.224388,-129.34537,68.120982
1.775,54.61429898,-61.166264,-129.39017,68.223906
1.776,54.69516149,-61.369858,-129.60698,68.237122
1.777,54.77609534,-61.315018,-129.77419,68.459172
1.778,54.85709995,-61.302013,-129.68913,68.387117
1.779,54.93817473,-61.189411,-129.65573,68.466319
1.78,55.01931912,-61.23344,-129.7639,68.53046
1.781,55.10053251,-61.322342,-129.89902,68.576678
1.782,55.18181433,-61.445271,-130.11232,68.667049
1.783,55.26316395,-61.431549,-130.15746,68.725911
1.784,55.3445808,-61.290401,-130.05508,68.764679
1.785,55.42606424,-61.359928,-130.14493,68.785002
1.786,55.50761368,-61.538002,-130.27449,68.736488
1.787,55.58922849,-61.49712,-130.53093,69.03381
1.788,55.67090805,-61.438393,-130.41231,68.973917
1.789,55.75265172,-61.370644,-130.59525,69.224606
1.79,55.83445888,-61.56271,-130.74736,69.18465
1.791,55.91632888,-61.625095,-130.66122,69.036125
1.792,55.99826108,-61.623875,-130.91161,69.287735
1.793,56.08025483,-61.555325,-130.92139,69.366065
1.794,56.16230947,-61.687695,-131.19757,69.509875
1.795,56.24442435,-61.588528,-131.26321,69.674682
1.796,56.32659879,-61.627232,-131.30595,69.678718
1.797,56.40883213,-61.557373,-131.27983,69.722457
1.798,56.49112369,-61.615238,-131.39525,69.780012
1.799,56.5734728,-61.601799,-131.61221,70.010411
1.8,56.65587876,-61.680946,-131.60667,69.925724
1.801,56.73834089,-61.802231,-131.78339,69.981159
1.802,56.82085848,-61.899895,-131.84924,69.949345
1.803,56.90343085,-61.520485,-131.92783,70.407345
1.804,56.98605728,-61.714134,-132.02826,70.314126
1.805,57.06873706,-61.621464,-132.13333,70.511866
1.806,57.15146948,-61.780079,-132.28235,70.502271
1.807,57.23425381,-61.714954,-132.38191,70.666956
1.808,57.31708933,-61.781563,-132.35907,70.577507
1.809,57.39997532,-61.865894,-132.67783,70.811936
1.81,57.48291102,-61.850636,-132.40111,70.550474
1.811,57.56589572,-61.862751,-132.5502,70.687449
1.812,57.64892864,-61.89249,-132.75008,70.85759
1.813,57.73200906,-61.724243,-132.75894,71.034697
1.814,57.81513621,-61.874802,-133.00102,71.126218
1.815,57.89830933,-61.942585,-133.07431,71.131725
1.816,57.98152766,-61.837841,-133.17268,71.334839
1.817,58.06479043,-62.016273,-133.21385,71.197577
1.818,58.14809686,-61.846256,-133.25949,71.413234
1.819,58.23144617,-61.994335,-133.34424,71.349905
1.82,58.31483759,-61.837555,-133.57047,71.732915
1.821,58.39827031,-61.805206,-133.45024,71.645034
1.822,58.48174355,-61.823029,-133.63876,71.815731
1.823,58.56525652,-61.945515,-133.68359,71.738075
1.824,58.64880839,-61.816452,-133.75565,71.939198
1.825,58.73239838,-61.927872,-133.82579,71.897918
1.826,58.81602566,-61.900692,-133.99138,72.090688
1.827,58.89968943,-62.11264,-134.02594,71.9133
1.828,58.98338885,-62.199692,-133.97815,71.778458
1.829,59.0671231,-61.870995,-134.1111,72.240105
1.83,59.15089136,-61.981251,-134.26276,72.281509
1.831,59.23469278,-61.952568,-134.32071,72.368142
1.832,59.31852654,-61.928799,-134.53365,72.604851
1.833,59.40239177,-61.969357,-134.38744,72.418083
1.834,59.48628765,-62.081631,-134.48906,72.407429
1.835,59.5702133,-62.30817,-134.95718,72.64901
1.836,59.65416788,-62.120926,-134.77493,72.654004
1.837,59.73815053,-62.053219,-134.90363,72.850411
1.838,59.82216038,-62.354164,-135.17978,72.825616
1.839,59.90619656,-62.147511,-135.04968,72.902169
1.84,59.99025819,-62.245544,-135.17067,72.925126
1.841,60.0743444,-62.119644,-135.27019,73.150546
1.842,60.15845431,-62.371437,-135.48399,73.112553
1.843,60.24258702,-62.362659,-135.6429,73.280241
1.844,60.32674166,-62.189796,-135.33601,73.146214
1.845,60.41091731,-62.280972,-135.60104,73.320068
1.846,60.4951131,-62.55439,-135.92572,73.37133
1.847,60.5793281,-62.559238,-135.89377,73.334532
1.848,60.66356142,-62.433365,-136.07135,73.637985
1.849,60.74781215,-62.389893,-136.01427,73.624377
1.85,60.83207937,-62.212265,-136.03738,73.825115
1.851,60.91636216,-62.363228,-136.13152,73.768292
1.852,61.00065961,-62.401512,-136.30629,73.904778
1.853,61.08497078,-62.598816,-136.36351,73.764694
1.854,61.16929475,-62.357601,-136.35255,73.994949
1.855,61.25363058,-62.454357,-136.55823,74.103873
1.856,61.33797734,-62.50399,-136.51549,74.0115
1.857,61.42233408,-62.599667,-136.95129,74.351623
1.858,61.50669987,-62.532364,-136.91498,74.382616
1.859,61.59107376,-62.641884,-136.99263,74.350746
1.86,61.67545479,-62.825741,-137.26512,74.439379
1.861,61.75984202,-62.741203,-137.20927,74.468067
1.862,61.84423448,-62.513302,-137.18303,74.669728
1.863,61.92863121,-62.64991,-137.24249,74.59258
1.864,62.01303125,-62.649174,-137.2973,74.648126
1.865,62.09743364,-62.75481,-137.51563,74.76082
1.866,62.1818374,-62.681896,-137.56725,74.885354
1.867,62.26624156,-62.801815,-137.81436,75.012545
1.868,62.35064514,-62.760334,-137.75919,74.998856
1.869,62.43504716,-62.677094,-137.74088,75.063786
1.87,62.51944665,-62.855293,-138.12791,75.272617
1.871,62.60384261,-62.842659,-138.16606,75.323401
1.872,62.68823406,-63.005222,-138.34723,75.342008
1.873,62.77262001,-63.071873,-138.27562,75.203747
1.874,62.85699946,-62.940079,-138.30423,75.364151
1.875,62.94137142,-62.786228,-138.39703,75.610802
1.876,63.02573488,-62.976276,-138.56241,75.586134
1.877,63.11008885,-62.892574,-138.50146,75.608886
1.878,63.19443232,-63.056526,-138.77504,75.718514
1.879,63.27876429,-63.279831,-138.76384,75.484009
1.88,63.36308374,-63.324516,-139.03836,75.713844
1.881,63.44738967,-62.975273,-138.95107,75.975797
1.882,63.53168106,-63.250484,-139.14816,75.897676
1.883,63.61595689,-63.090076,-139.18733,76.097254
1.884,63.70021614,-63.055626,-139.14029,76.084664
1.885,63.78445781,-63.303097,-139.40646,76.103363
1.886,63.86868085,-63.284626,-139.72311,76.438484
1.887,63.95288425,-63.358036,-139.49921,76.141174
1.888,64.03706698,-63.202438,-139.69402,76.491582
1.889,64.12122802,-63.201401,-139.9109,76.709499
1.89,64.20536632,-63.287945,-139.86395,76.576005
1.891,64.28948087,-63.51833,-139.96825,76.44992
1.892,64.37357062,-63.425385,-139.99854,76.573155
1.893,64.45763454,-63.344635,-140.01422,76.669585
1.894,64.5416716,-63.562542,-140.20494,76.642398
1.895,64.62568074,-63.480408,-140.55275,77.072342
1.896,64.70966094,-63.750957,-140.52313,76.772173
1.897,64.79361115,-63.604923,-140.50319,76.898267
1.898,64.87753033,-63.594582,-140.64754,77.052958
1.899,64.96141743,-63.587254,-140.74835,77.161096
1.9,65.04527141,-63.578415,-140.75394,77.175525
1.901,65.12909122,-63.592762,-140.78441,77.191648
1.902,65.21287581,-63.637691,-141.07269,77.434999
1.903,65.29662414,-63.665676,-141.18565,77.519974
1.904,65.38033514,-63.893143,-141.09041,77.197267
1.905,65.46400778,-63.760662,-141.28676,77.526098
1.906,65.54764099,-63.707851,-141.42525,77.717399
1.907,65.63123373,-63.962769,-141.42752,77.464751
1.908,65.71478494,-63.97361,-141.61703,77.64342
