"Freq [GHz]","ang_deg(S(4,2)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(4,3)) [deg]"
1.501,158.418361599297,-177.09250530141,-165.574186646677
1.502,158.281869981886,-177.216875714711,-165.656854530718
1.503,158.14534973627,-177.341294805895,-165.739457139283
1.504,158.008800751358,-177.465762764579,-165.821994431876
1.505,157.872222915829,-177.590279780742,-165.904466368566
1.506,157.735616118135,-177.714846044721,-165.986872909989
1.507,157.598980246499,-177.839461747214,-166.06921401736
1.508,157.462315188914,-177.964127079275,-166.151489652483
1.509,157.325620833146,-178.088842232312,-166.233699777759
1.51,157.188897066731,-178.213607398087,-166.315844356197
1.511,157.052143776978,-178.338422768717,-166.397923351421
1.512,156.915360850969,-178.463288536665,-166.479936727683
1.513,156.778548175554,-178.588204894748,-166.56188444987
1.514,156.641705637358,-178.713172036125,-166.643766483517
1.515,156.504833122778,-178.838190154305,-166.725582794814
1.516,156.367930517983,-178.96325944314,-166.807333350617
1.517,156.230997708914,-179.088380096824,-166.889018118458
1.518,156.094034581285,-179.213552309892,-166.970637066557
1.519,155.957041020583,-179.338776277219,-167.052190163831
1.52,155.820016912067,-179.464052194017,-167.133677379902
1.521,155.68296214077,-179.589380255835,-167.215098685114
1.522,155.545876591498,-179.714760658554,-167.296454050536
1.523,155.408760148831,-179.84019359839,-167.377743447979
1.524,155.271612697121,-179.965679271889,-167.458966850004
1.525,155.134434120496,179.908782124072,-167.540124229933
1.526,154.997224302857,179.783190392291,-167.621215561859
1.527,154.85998312788,179.657545335238,-167.702240820661
1.528,154.722710479014,179.531846755061,-167.783199982011
1.529,154.585406239484,179.406094453582,-167.864093022388
1.53,154.44807029229,179.280288232306,-167.944919919088
1.531,154.310702520207,179.154427892415,-168.025680650236
1.532,154.173302805786,179.028513234778,-168.106375194799
1.533,154.035871031353,178.902544059945,-168.187003532595
1.534,153.898407079009,178.776520168153,-168.267565644307
1.535,153.760910830635,178.650441359327,-168.348061511495
1.536,153.623382167886,178.524307433082,-168.428491116607
1.537,153.485820972193,178.398118188725,-168.508854442989
1.538,153.348227124766,178.271873425253,-168.589151474905
1.539,153.210600506593,178.145572941363,-168.669382197539
1.54,153.072940998438,178.019216535445,-168.749546597015
1.541,152.935248480845,177.892804005588,-168.829644660408
1.542,152.797522834135,177.766335149582,-168.909676375755
1.543,152.659763938409,177.63980976492,-168.989641732066
1.544,152.521971673546,177.513227648796,-169.069540719345
1.545,152.384145919207,177.386588598114,-169.149373328591
1.546,152.246286554831,177.259892409483,-169.229139551823
1.547,152.108393459638,177.13313887922,-169.308839382085
1.548,151.970466512628,177.006327803357,-169.388472813462
1.549,151.832505592584,176.879458977637,-169.468039841093
1.55,151.694510578069,176.752532197517,-169.547540461187
1.551,151.556481347428,176.625547258173,-169.626974671033
1.552,151.41841777879,176.498503954498,-169.706342469014
1.553,151.280319750066,176.371402081107,-169.785643854623
1.554,151.14218713895,176.244241432337,-169.864878828476
1.555,151.00401982292,176.117021802247,-169.944047392327
1.556,150.865817679239,175.989742984627,-170.023149549079
1.557,150.727580584953,175.862404772989,-170.102185302799
1.558,150.589308416897,175.735006960581,-170.181154658738
1.559,150.451001051687,175.607549340378,-170.260057623337
1.56,150.31265836573,175.480031705093,-170.338894204246
1.561,150.174280235215,175.352453847171,-170.417664410339
1.562,150.035866536123,175.224815558796,-170.496368251729
1.563,149.89741714422,175.097116631894,-170.575005739778
1.564,149.758931935061,174.969356858128,-170.653576887118
1.565,149.62041078399,174.841536028907,-170.732081707665
1.566,149.481853566143,174.713653935386,-170.810520216629
1.567,149.343260156442,174.585710368466,-170.888892430537
1.568,149.204630429603,174.457705118797,-170.967198367242
1.569,149.065964260132,174.329637976781,-171.045438045941
1.57,148.927261522328,174.201508732573,-171.123611487191
1.571,148.788522090282,174.073317176084,-171.201718712924
1.572,148.649745837878,173.945063096979,-171.279759746462
1.573,148.510932638795,173.816746284687,-171.357734612537
1.574,148.372082366506,173.688366528394,-171.435643337298
1.575,148.23319489428,173.55992361705,-171.513485948339
1.576,148.094270095181,173.431417339371,-171.591262474704
1.577,147.95530784207,173.30284748384,-171.668972946912
1.578,147.816308007607,173.174213838708,-171.746617396966
1.579,147.677270464248,173.045516191997,-171.824195858377
1.58,147.538195084248,172.916754331504,-171.901708366174
1.581,147.399081739665,172.787928044799,-171.979154956924
1.582,147.259930302354,172.65903711923,-172.056535668749
1.583,147.120740643971,172.530081341923,-172.133850541342
1.584,146.981512635977,172.401060499788,-172.211099615982
1.585,146.842246149634,172.271974379515,-172.288282935556
1.586,146.702941056008,172.142822767581,-172.365400544572
1.587,146.563597225968,172.013605450249,-172.442452489178
1.588,146.424214530192,171.884322213574,-172.519438817179
1.589,146.284792839159,171.754972843399,-172.596359578053
1.59,146.145332023161,171.625557125363,-172.673214822973
1.591,146.005831952293,171.496074844898,-172.75000460482
1.592,145.866292496461,171.366525787237,-172.826728978201
1.593,145.726713525382,171.236909737409,-172.903387999472
1.594,145.587094908581,171.107226480247,-172.97998172675
1.595,145.447436515396,170.977475800387,-173.056510219933
1.596,145.307738214978,170.847657482272,-173.132973540721
1.597,145.167999876292,170.717771310152,-173.209371752629
1.598,145.028221368115,170.587817068086,-173.285704921009
1.599,144.888402559042,170.457794539947,-173.361973113069
1.6,144.748543317484,170.327703509421,-173.438176397888
1.601,144.608643511669,170.197543760012,-173.514314846438
1.602,144.468703009645,170.067315075041,-173.590388531602
1.603,144.328721679278,169.93701723765,-173.666397528189
1.604,144.188699388255,169.806650030803,-173.74234191296
1.605,144.048636004086,169.676213237291,-173.81822176464
1.606,143.908531394104,169.545706639731,-173.894037163942
1.607,143.768385425465,169.415130020566,-173.969788193583
1.608,143.628197965151,169.284483162076,-174.045474938304
1.609,143.487968879969,169.153765846371,-174.121097484892
1.61,143.347698036555,169.022977855395,-174.196655922193
1.611,143.207385301373,168.892118970934,-174.27215034114
1.612,143.067030540719,168.76118897461,-174.347580834765
1.613,142.926633620716,168.63018764789,-174.422947498223
1.614,142.786194407323,168.499114772083,-174.498250428809
1.615,142.645712766331,168.367970128344,-174.573489725981
1.616,142.505188563366,168.23675349768,-174.648665491376
1.617,142.364621663891,168.105464660945,-174.723777828835
1.618,142.224011933204,167.974103398847,-174.798826844415
1.619,142.083359236446,167.842669491951,-174.87381264642
1.62,141.942663438593,167.711162720676,-174.948735345409
1.621,141.801924404467,167.579582865304,-175.023595054228
1.622,141.66114199873,167.447929705975,-175.09839188802
1.623,141.520316085889,167.316203022695,-175.173125964252
1.624,141.379446530297,167.184402595337,-175.247797402735
1.625,141.238533196153,167.052528203641,-175.32240632564
1.626,141.097575947506,166.920579627217,-175.396952857523
1.627,140.956574648253,166.788556645549,-175.471437125343
1.628,140.815529162143,166.656459037996,-175.545859258485
1.629,140.674439352779,166.524286583792,-175.620219388778
1.63,140.533305083618,166.392039062054,-175.694517650518
1.631,140.392126217971,166.259716251779,-175.76875418049
1.632,140.250902619008,166.127317931846,-175.842929117982
1.633,140.109634149758,165.994843881024,-175.917042604815
1.634,139.968320673111,165.862293877968,-175.991094785359
1.635,139.826962051817,165.729667701225,-176.065085806554
1.636,139.685558148493,165.596965129233,-176.139015817933
1.637,139.54410882562,165.464185940328,-176.212884971642
1.638,139.402613945544,165.331329912741,-176.28669342246
1.639,139.261073370483,165.198396824606,-176.360441327822
1.64,139.119486962523,165.065386453955,-176.434128847843
1.641,138.977854583625,164.932298578729,-176.507756145331
1.642,138.836176095621,164.799132976772,-176.581323385817
1.643,138.69445136022,164.665889425839,-176.654830737572
1.644,138.552680239009,164.532567703596,-176.728278371629
1.645,138.410862593453,164.399167587622,-176.801666461804
1.646,138.268998284899,164.265688855413,-176.874995184719
1.647,138.127087174576,164.132131284383,-176.948264719823
1.648,137.9851291236,163.998494651866,-177.021475249412
1.649,137.843123992971,163.86477873512,-177.094626958653
1.65,137.701071643579,163.730983311328,-177.167720035604
1.651,137.558971936204,163.5971081576,-177.240754671234
1.652,137.416824731519,163.463153050977,-177.313731059448
1.653,137.27462989009,163.329117768432,-177.386649397107
1.654,137.132387272382,163.195002086873,-177.459509884051
1.655,136.990096738756,163.060805783144,-177.532312723115
1.656,136.847758149474,162.926528634031,-177.60505812016
1.657,136.705371364701,162.792170416259,-177.677746284085
1.658,136.562936244506,162.657730906499,-177.750377426857
1.659,136.420452648865,162.523209881369,-177.822951763525
1.66,136.277920437664,162.388607117434,-177.89546951225
1.661,136.135339470697,162.253922391213,-177.967930894317
1.662,135.992709607674,162.119155479178,-178.040336134166
1.663,135.850030708219,161.984306157756,-178.112685459405
1.664,135.707302631872,161.849374203336,-178.184979100841
1.665,135.564525238097,161.714359392264,-178.257217292491
1.666,135.421698386275,161.579261500854,-178.329400271613
1.667,135.278821935715,161.444080305381,-178.401528278721
1.668,135.13589574565,161.308815582094,-178.473601557611
1.669,134.992919675244,161.17346710721,-178.545620355378
1.67,134.849893583591,161.038034656918,-178.617584922442
1.671,134.70681732972,160.902518007388,-178.689495512566
1.672,134.563690772593,160.766916934762,-178.761352382879
1.673,134.420513771114,160.631231215169,-178.833155793898
1.674,134.277286184126,160.495460624716,-178.904906009546
1.675,134.134007870416,160.359604939501,-178.976603297178
1.676,133.990678688716,160.223663935606,-179.048247927597
1.677,133.847298497709,160.087637389108,-179.11984017508
1.678,133.703867156025,159.951525076073,-179.191380317397
1.679,133.560384522251,159.815326772567,-179.262868635829
1.68,133.416850454928,159.679042254652,-179.334305415195
1.681,133.273264812558,159.542671298392,-179.405690943869
1.682,133.129627453602,159.406213679855,-179.477025513799
1.683,132.985938236486,159.269669175116,-179.548309420535
1.684,132.842197019604,159.133037560255,-179.61954296324
1.685,132.698403661317,158.996318611368,-179.69072644472
1.686,132.554558019962,158.859512104563,-179.761860171435
1.687,132.410659953847,158.722617815963,-179.83294445353
1.688,132.26670932126,158.585635521713,-179.903979604846
1.689,132.122705980471,158.448564997978,-179.974965942945
1.69,131.978649789731,158.311406020947,179.954096210871
1.691,131.834540607278,158.174158366838,179.883206531539
1.692,131.690378291342,158.036821811897,179.812364690216
1.693,131.546162700142,157.899396132402,179.741570354261
1.694,131.401893691894,157.761881104668,179.670823187211
1.695,131.257571124812,157.624276505045,179.600122848765
1.696,131.113194857111,157.486582109926,179.529468994763
1.697,130.968764747012,157.348797695744,179.458861277167
1.698,130.824280652741,157.210923038981,179.388299344041
1.699,130.679742432536,157.072957916165,179.317782839534
1.7,130.535149944649,156.934902103875,179.247311403859
1.701,130.390503047349,156.796755378745,179.176884673276
1.702,130.245801598924,156.658517517465,179.106502280069
1.703,130.101045457686,156.520188296786,179.036163852536
1.704,129.956234481973,156.381767493517,178.96586901496
1.705,129.811368530154,156.243254884535,178.895617387599
1.706,129.666447460631,156.104650246784,178.825408586665
1.707,129.521471131841,155.965953357278,178.755242224306
1.708,129.376439402263,155.827163993105,178.685117908589
1.709,129.231352130418,155.688281931427,178.61503524348
1.71,129.086209174873,155.549306949487,178.544993828831
1.711,128.941010394248,155.410238824608,178.474993260359
1.712,128.795755647214,155.271077334198,178.405033129631
1.713,128.650444792499,155.131822255752,178.335113024047
1.714,128.505077688894,154.992473366855,178.265232526822
1.715,128.359654195254,154.853030445187,178.195391216972
1.716,128.214174170499,154.71349326852,178.125588669295
1.717,128.068637473624,154.573861614728,178.055824454357
1.718,127.923043963698,154.434135261786,177.986098138477
1.719,127.777393499868,154.294313987772,177.916409283708
1.72,127.631685941366,154.154397570873,177.846757447824
1.721,127.485921147508,154.014385789386,177.777142184306
1.722,127.340098977701,153.874278421722,177.707563042325
1.723,127.194219291448,153.734075246407,177.638019566728
1.724,127.048281948347,153.593776042087,177.568511298024
1.725,126.9022868081,153.453380587531,177.499037772368
1.726,126.756233730513,153.312888661632,177.429598521551
1.727,126.610122575505,153.172300043412,177.360193072983
1.728,126.463953203104,153.031614512024,177.290820949678
1.729,126.31772547346,152.890831846756,177.221481670248
1.73,126.171439246842,152.749951827033,177.152174748883
1.731,126.025094383646,152.60897423242,177.08289969534
1.732,125.878690744399,152.467898842626,177.013656014933
1.733,125.73222818976,152.326725437507,176.944443208519
1.734,125.585706580527,152.185453797068,176.875260772487
1.735,125.439125777643,152.044083701466,176.806108198747
1.736,125.292485642194,151.902614931017,176.736984974716
1.737,125.14578603542,151.761047266193,176.667890583311
1.738,124.999026818715,151.61938048763,176.598824502938
1.739,124.852207853633,151.477614376128,176.529786207477
1.74,124.705329001893,151.335748712657,176.460775166278
1.741,124.558390125381,151.193783278358,176.391790844149
1.742,124.411391086157,151.051717854548,176.322832701345
1.743,124.264331746459,150.909552222721,176.253900193562
1.744,124.117211968705,150.767286164552,176.184992771928
1.745,123.970031615503,150.624919461903,176.11610988299
1.746,123.822790549649,150.482451896822,176.047250968715
1.747,123.675488634137,150.339883251549,175.978415466472
1.748,123.528125732159,150.197213308519,175.909602809035
1.749,123.380701707115,150.054441850365,175.840812424567
1.75,123.233216422613,149.911568659919,175.77204373662
1.751,123.085669742476,149.76859352022,175.703296164126
1.752,122.938061530747,149.625516214514,175.634569121391
