"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
3.786,-426.807394243196,-727.979471093561
3.787,-426.938214034794,-728.17072357555
3.788,-427.069212173334,-728.361885192763
3.789,-427.200385899903,-728.552956568378
3.79,-427.331732486837,-728.743938323629
3.791,-427.463249237408,-728.934831077761
3.792,-427.594933485535,-729.12563544799
3.793,-427.726782595476,-729.316352049467
3.794,-427.858793961538,-729.506981495233
3.795,-427.990965007779,-729.697524396185
3.796,-428.123293187717,-729.887981361038
3.797,-428.255775984039,-730.078352996286
3.798,-428.388410908311,-730.268639906169
3.799,-428.521195500695,-730.458842692634
3.8,-428.654127329658,-730.648961955307
3.801,-428.787203991694,-730.838998291452
3.802,-428.920423111042,-731.028952295944
3.803,-429.053782339404,-731.218824561234
3.804,-429.187279355674,-731.408615677319
3.805,-429.320911865658,-731.59832623171
3.806,-429.454677601803,-731.787956809404
3.807,-429.588574322928,-731.977507992855
3.808,-429.722599813953,-732.166980361943
3.809,-429.856751885631,-732.356374493949
3.81,-429.99102837429,-732.545690963527
3.811,-430.125427141562,-732.734930342681
3.812,-430.259946074129,-732.924093200735
3.813,-430.394583083461,-733.113180104308
3.814,-430.529336105564,-733.302191617296
3.815,-430.66420310072,-733.491128300843
3.816,-430.799182053239,-733.679990713321
3.817,-430.934270971209,-733.868779410307
3.818,-431.069467886247,-734.057494944562
3.819,-431.204770853252,-734.246137866011
3.82,-431.340177950165,-734.434708721722
3.821,-431.475687277723,-734.623208055888
3.822,-431.611296959223,-734.811636409806
3.823,-431.747005140283,-734.999994321863
3.824,-431.882809988605,-735.188282327514
3.825,-432.018709693745,-735.376500959271
3.826,-432.15470246688,-735.564650746679
3.827,-432.290786540577,-735.752732216309
3.828,-432.42696016857,-735.940745891737
3.829,-432.56322162553,-736.128692293532
3.83,-432.699569206845,-736.316571939245
3.831,-432.836001228399,-736.504385343388
3.832,-432.972516026352,-736.692133017433
3.833,-433.109111956921,-736.879815469787
3.834,-433.245787396169,-737.067433205793
3.835,-433.382540739789,-737.254986727712
3.836,-433.519370402893,-737.442476534713
3.837,-433.656274819804,-737.629903122866
3.838,-433.79325244385,-737.817266985133
3.839,-433.930301747155,-738.004568611354
3.84,-434.067421220437,-738.191808488247
3.841,-434.204609372811,-738.378987099395
3.842,-434.341864731582,-738.56610492524
3.843,-434.479185842056,-738.753162443078
3.844,-434.616571267335,-738.94016012705
3.845,-434.754019588133,-739.127098448141
3.846,-434.891529402575,-739.31397787417
3.847,-435.029099326015,-739.500798869789
3.848,-435.166727990843,-739.687561896478
3.849,-435.304414046299,-739.874267412541
3.85,-435.44215615829,-740.060915873101
3.851,-435.579953009209,-740.247507730103
3.852,-435.717803297749,-740.434043432304
3.853,-435.855705738728,-740.62052342528
3.854,-435.993659062912,-740.806948151415
3.855,-436.131662016839,-740.993318049908
3.856,-436.269713362641,-741.17963355677
3.857,-436.407811877878,-741.365895104822
3.858,-436.545956355367,-741.552103123697
3.859,-436.684145603008,-741.73825803984
3.86,-436.822378443624,-741.924360276512
3.861,-436.960653714792,-742.110410253785
3.862,-437.09897026868,-742.296408388553
3.863,-437.237326971887,-742.482355094526
3.864,-437.375722705279,-742.668250782237
3.865,-437.514156363836,-742.854095859043
3.866,-437.652626856489,-743.039890729131
3.867,-437.791133105972,-743.22563579352
3.868,-437.92967404866,-743.411331450063
3.869,-438.068248634424,-743.596978093457
3.87,-438.206855826477,-743.782576115242
3.871,-438.345494601225,-743.968125903809
3.872,-438.484163948122,-744.153627844404
3.873,-438.62286286952,-744.339082319137
3.874,-438.76159038053,-744.524489706983
3.875,-438.900345508875,-744.709850383794
3.876,-439.039127294751,-744.895164722298
3.877,-439.177934790685,-745.080433092116
3.878,-439.316767061399,-745.265655859759
3.879,-439.455623183672,-745.450833388644
3.88,-439.594502246204,-745.635966039096
3.881,-439.733403349484,-745.821054168358
3.882,-439.872325605653,-746.0060981306
3.883,-440.011268138379,-746.191098276927
3.884,-440.150230082722,-746.376054955389
3.885,-440.289210585009,-746.560968510986
3.886,-440.428208802703,-746.745839285684
3.887,-440.567223904283,-746.930667618418
3.888,-440.706255069115,-747.115453845106
3.889,-440.845301487329,-747.300198298656
3.89,-440.9843623597,-747.484901308981
3.891,-441.123436897527,-747.669563203003
3.892,-441.262524322511,-747.85418430467
3.893,-441.401623866642,-748.038764934962
3.894,-441.540734772078,-748.223305411904
3.895,-441.679856291031,-748.40780605058
3.896,-441.818987685654,-748.592267163138
3.897,-441.958128227929,-748.77668905881
3.898,-442.097277199551,-748.961072043914
3.899,-442.236433891824,-749.145416421877
3.9,-442.375597605545,-749.329722493238
3.901,-442.514767650901,-749.513990555665
3.902,-442.65394334736,-749.698220903967
3.903,-442.793124023566,-749.882413830107
3.904,-442.932309017235,-750.066569623212
3.905,-443.071497675049,-750.25068856959
3.906,-443.210689352557,-750.434770952742
3.907,-443.349883414071,-750.618817053373
3.908,-443.489079232569,-750.802827149407
3.909,-443.628276189594,-750.986801516003
3.91,-443.767473675156,-751.170740425565
3.911,-443.906671087635,-751.354644147757
3.912,-444.045867833688,-751.538512949518
3.913,-444.185063328151,-751.722347095076
3.914,-444.324256993945,-751.90614684596
3.915,-444.46344826199,-752.089912461018
3.916,-444.602636571102,-752.273644196427
3.917,-444.741821367914,-752.457342305712
3.918,-444.881002106779,-752.641007039758
3.919,-445.020178249683,-752.824638646824
3.92,-445.15934926616,-753.008237372561
3.921,-445.298514633202,-753.191803460025
3.922,-445.437673835174,-753.375337149689
3.923,-445.576826363732,-753.558838679464
3.924,-445.715971717735,-753.742308284712
3.925,-445.855109403165,-753.925746198258
3.926,-445.994238933044,-754.109152650409
3.927,-446.133359827353,-754.292527868968
3.928,-446.272471612953,-754.47587207925
3.929,-446.411573823502,-754.659185504097
3.93,-446.550665999383,-754.842468363893
3.931,-446.68974768762,-755.025720876581
3.932,-446.828818441804,-755.208943257679
3.933,-446.967877822019,-755.392135720293
3.934,-447.106925394764,-755.575298475134
3.935,-447.245960732881,-755.758431730538
3.936,-447.384983415479,-755.941535692474
3.937,-447.523993027865,-756.124610564567
3.938,-447.662989161471,-756.307656548108
3.939,-447.801971413781,-756.490673842078
3.94,-447.940939388263,-756.673662643153
3.941,-448.079892694302,-756.856623145731
3.942,-448.218830947125,-757.03955554194
3.943,-448.357753767738,-757.222460021659
3.944,-448.49666078286,-757.405336772532
3.945,-448.635551624854,-757.588185979983
3.946,-448.774425931659,-757.771007827235
3.947,-448.913283346733,-757.953802495324
3.948,-449.052123518982,-758.136570163117
3.949,-449.190946102698,-758.319311007325
3.95,-449.329750757499,-758.502025202524
3.951,-449.468537148265,-758.684712921165
3.952,-449.607304945076,-758.867374333595
3.953,-449.746053823155,-759.050009608074
3.954,-449.884783462803,-759.232618910786
3.955,-450.023493549343,-759.415202405859
3.956,-450.162183773063,-759.59776025538
3.957,-450.300853829153,-759.780292619412
3.958,-450.439503417653,-759.962799656009
3.959,-450.578132243393,-760.145281521233
3.96,-450.716740015938,-760.327738369171
3.961,-450.855326449534,-760.510170351948
3.962,-450.993891263051,-760.692577619746
3.963,-451.132434179931,-760.874960320818
3.964,-451.270954928132,-761.057318601508
3.965,-451.409453240079,-761.239652606261
3.966,-451.547928852608,-761.421962477644
3.967,-451.686381506915,-761.60424835636
3.968,-451.824810948506,-761.786510381263
3.969,-451.963216927148,-761.968748689378
3.97,-452.101599196813,-762.15096341591
3.971,-452.239957515635,-762.333154694266
3.972,-452.37829164586,-762.51532265607
3.973,-452.516601353794,-762.697467431174
3.974,-452.654886409758,-762.87958914768
3.975,-452.793146588042,-763.061687931951
3.976,-452.931381666855,-763.243763908631
3.977,-453.069591428281,-763.425817200657
3.978,-453.207775658233,-763.607847929274
3.979,-453.345934146408,-763.789856214055
3.98,-453.484066686241,-763.971842172914
3.981,-453.622173074864,-764.153805922119
3.982,-453.760253113059,-764.335747576311
3.983,-453.898306605217,-764.51766724852
3.984,-454.036333359292,-764.699565050175
3.985,-454.174333186765,-764.881441091126
3.986,-454.312305902597,-765.063295479654
3.987,-454.450251325189,-765.245128322488
3.988,-454.588169276343,-765.426939724823
3.989,-454.72605958122,-765.60872979033
3.99,-454.863922068299,-765.790498621173
3.991,-455.001756569342,-765.972246318025
3.992,-455.13956291935,-766.153972980084
3.993,-455.277340956528,-766.335678705083
3.994,-455.415090522246,-766.51736358931
3.995,-455.552811460999,-766.699027727621
3.996,-455.690503620373,-766.880671213451
3.997,-455.828166851009,-767.062294138835
3.998,-455.96580100656,-767.24389659442
3.999,-456.103405943665,-767.425478669476
4,-456.240981521905,-767.607040451916
4.001,-456.37852760377,-767.788582028305
4.002,-456.516044054628,-767.970103483879
4.003,-456.653530742686,-768.151604902558
4.004,-456.790987538958,-768.333086366956
4.005,-456.928414317232,-768.514547958402
4.006,-457.065810954035,-768.695989756949
4.007,-457.203177328601,-768.877411841389
4.008,-457.340513322841,-769.058814289269
4.009,-457.477818821305,-769.240197176901
4.01,-457.615093711156,-769.421560579379
4.011,-457.752337882136,-769.602904570594
4.012,-457.889551226536,-769.784229223241
4.013,-458.026733639163,-769.96553460884
4.014,-458.163885017313,-770.146820797746
4.015,-458.301005260739,-770.328087859162
4.016,-458.438094271622,-770.509335861152
4.017,-458.575151954539,-770.690564870658
4.018,-458.712178216441,-770.871774953509
4.019,-458.849172966615,-771.052966174436
4.02,-458.986136116663,-771.234138597085
4.021,-459.123067580472,-771.415292284029
4.022,-459.259967274183,-771.596427296784
4.023,-459.396835116169,-771.777543695815
4.024,-459.533671027005,-771.958641540559
4.025,-459.670474929438,-772.139720889427
4.026,-459.807246748369,-772.320781799825
4.027,-459.943986410819,-772.501824328162
4.028,-460.080693845906,-772.682848529863
4.029,-460.21736898482,-772.863854459382
4.03,-460.354011760797,-773.044842170215
4.031,-460.490622109093,-773.225811714912
4.032,-460.627199966963,-773.406763145088
4.033,-460.763745273631,-773.587696511437
4.034,-460.900257970272,-773.76861186374
4.035,-461.03673799998,-773.949509250884
4.036,-461.173185307753,-774.130388720866
4.037,-461.309599840466,-774.31125032081
4.038,-461.445981546846,-774.492094096978
4.039,-461.582330377451,-774.67292009478
4.04,-461.718646284648,-774.853728358786
4.041,-461.854929222592,-775.034518932739
4.042,-461.991179147197,-775.215291859565
4.043,-462.127396016124,-775.396047181383
4.044,-462.263579788752,-775.576784939522
4.045,-462.39973042616,-775.757505174523
4.046,-462.535847891105,-775.938207926159
4.047,-462.671932148002,-776.118893233442
4.048,-462.807983162901,-776.299561134633
4.049,-462.94400090347,-776.480211667254
4.05,-463.079985338972,-776.6608448681
4.051,-463.215936440247,-776.841460773248
4.052,-463.351854179692,-777.022059418068
4.053,-463.487738531239,-777.202640837237
4.054,-463.623589470339,-777.383205064742
4.055,-463.759406973943,-777.563752133898
4.056,-463.89519102048,-777.744282077354
4.057,-464.030941589841,-777.924794927104
4.058,-464.166658663361,-778.1052907145
4.059,-464.302342223797,-778.285769470257
4.06,-464.437992255316,-778.466231224469
4.061,-464.57360874347,-778.646676006613
4.062,-464.709191675188,-778.827103845565
4.063,-464.844741038747,-779.007514769602
4.064,-464.980256823764,-779.187908806423
4.065,-465.115739021175,-779.368285983146
4.066,-465.25118762322,-779.548646326327
4.067,-465.386602623424,-779.728989861966
4.068,-465.521984016583,-779.909316615516
4.069,-465.657331798744,-780.089626611895
4.07,-465.792645967197,-780.26991987549
4.071,-465.927926520447,-780.450196430173
4.072,-466.06317345821,-780.630456299306
4.073,-466.198386781392,-780.810699505751
4.074,-466.333566492072,-780.990926071878
4.075,-466.468712593489,-781.171136019577
4.076,-466.603825090031,-781.351329370264
4.077,-466.73890398721,-781.531506144889
4.078,-466.873949291659,-781.711666363951
4.079,-467.00896101111,-781.891810047497
4.08,-467.143939154379,-782.071937215139
4.081,-467.278883731359,-782.252047886059
4.082,-467.413794752998,-782.432142079017
4.083,-467.548672231291,-782.61221981236
4.084,-467.683516179261,-782.792281104031
4.085,-467.818326610952,-782.972325971577
4.086,-467.953103541409,-783.152354432156
4.087,-468.087846986668,-783.332366502548
4.088,-468.222556963745,-783.512362199159
4.089,-468.357233490618,-783.692341538032
4.09,-468.491876586218,-783.872304534854
4.091,-468.626486270414,-784.052251204964
4.092,-468.761062564005,-784.23218156336
4.093,-468.895605488699,-784.412095624708
4.094,-469.030115067111,-784.59199340335
4.095,-469.164591322744,-784.771874913308
4.096,-469.299034279978,-784.951740168295
4.097,-469.43344396406,-785.131589181723
4.098,-469.567820401093,-785.311421966707
4.099,-469.702163618021,-785.491238536077
4.1,-469.836473642619,-785.671038902378
4.101,-469.970750503485,-785.850823077885
4.102,-470.104994230023,-786.030591074607
4.103,-470.239204852436,-786.210342904292
4.104,-470.373382401715,-786.390078578436
4.105,-470.507526909627,-786.569798108291
4.106,-470.641638408703,-786.74950150487
4.107,-470.77571693223,-786.929188778954
4.108,-470.90976251424,-787.108859941099
4.109,-471.043775189499,-787.288515001644
4.11,-471.177754993497,-787.468153970715
4.111,-471.311701962437,-787.647776858233
4.112,-471.445616133227,-787.827383673923
4.113,-471.579497543468,-788.006974427315
4.114,-471.713346231448,-788.186549127753
4.115,-471.847162236126,-788.366107784405
4.116,-471.980945597129,-788.545650406262
4.117,-472.114696354738,-788.72517700215
4.118,-472.248414549882,-788.904687580735
4.119,-472.382100224124,-789.084182150525
4.12,-472.51575341966,-789.263660719882
4.121,-472.6493741793,-789.443123297025
4.122,-472.782962546467,-789.622569890034
4.123,-472.916518565186,-789.802000506861
4.124,-473.050042280071,-789.98141515533
4.125,-473.183533736324,-790.160813843146
4.126,-473.316992979721,-790.340196577901
4.127,-473.450420056603,-790.519563367079
4.128,-473.583815013873,-790.698914218059
4.129,-473.717177898982,-790.878249138125
4.13,-473.850508759925,-791.057568134468
4.131,-473.98380764523,-791.236871214192
4.132,-474.117074603953,-791.416158384322
4.133,-474.250309685667,-791.595429651805
4.134,-474.383512940455,-791.774685023518
4.135,-474.516684418906,-791.953924506274
4.136,-474.649824172101,-792.133148106824
4.137,-474.782932251611,-792.312355831864
4.138,-474.916008709486,-792.49154768804
4.139,-475.04905359825,-792.670723681953
4.14,-475.182066970894,-792.849883820163
4.141,-475.315048880865,-793.029028109195
4.142,-475.447999382063,-793.208156555543
4.143,-475.580918528833,-793.387269165675
4.144,-475.713806375956,-793.566365946037
4.145,-475.846662978644,-793.745446903061
4.146,-475.979488392534,-793.924512043164
4.147,-476.112282673679,-794.103561372757
4.148,-476.245045878543,-794.282594898247
4.149,-476.377778063995,-794.461612626045
4.15,-476.510479287299,-794.640614562564
4.151,-476.643149606112,-794.81960071423
4.152,-476.775789078475,-794.998571087485
4.153,-476.908397762807,-795.177525688785
4.154,-477.0409757179,-795.356464524612
4.155,-477.173523002912,-795.535387601477
4.156,-477.30603967736,-795.714294925918
4.157,-477.438525801116,-795.893186504512
4.158,-477.5709814344,-796.072062343874
4.159,-477.703406637773,-796.250922450662
4.16,-477.835801472135,-796.429766831581
4.161,-477.968165998714,-796.60859549339
4.162,-478.100500279064,-796.787408442899
4.163,-478.232804375058,-796.966205686981
4.164,-478.365078348883,-797.144987232567
4.165,-478.497322263037,-797.323753086659
4.166,-478.629536180315,-797.502503256326
4.167,-478.761720163816,-797.681237748712
4.168,-478.893874276927,-797.859956571036
4.169,-479.025998583324,-798.038659730602
4.17,-479.158093146964,-798.217347234794
4.171,-479.290158032082,-798.396019091086
4.172,-479.422193303182,-798.574675307042
4.173,-479.554199025039,-798.753315890321
4.174,-479.686175262684,-798.93194084868
4.175,-479.818122081411,-799.110550189978
4.176,-479.950039546761,-799.289143922175
4.177,-480.081927724526,-799.467722053343
4.178,-480.213786680737,-799.646284591661
4.179,-480.345616481666,-799.824831545424
4.18,-480.477417193816,-800.003362923043
4.181,-480.60918888392,-800.181878733051
4.182,-480.740931618934,-800.360378984101
4.183,-480.872645466033,-800.538863684973
4.184,-481.00433049261,-800.717332844577
4.185,-481.135986766266,-800.895786471955
4.186,-481.26761435481,-801.074224576282
4.187,-481.399213326253,-801.252647166872
4.188,-481.530783748803,-801.431054253178
4.189,-481.662325690864,-801.609445844798
4.19,-481.793839221026,-801.787821951472
4.191,-481.92532440807,-801.966182583095
4.192,-482.056781320953,-802.144527749705
4.193,-482.188210028813,-802.322857461501
4.194,-482.319610600961,-802.501171728833
4.195,-482.450983106877,-802.679470562213
4.196,-482.582327616208,-802.857753972313
4.197,-482.713644198761,-803.036021969969
4.198,-482.844932924504,-803.214274566183
4.199,-482.976193863558,-803.392511772126
4.2,-483.107427086195,-803.570733599139
4.201,-483.238632662834,-803.748940058739
4.202,-483.369810664038,-803.927131162615
4.203,-483.50096116051,-804.105306922635
4.204,-483.63208422309,-804.28346735085
4.205,-483.76317992275,-804.46161245949
4.206,-483.894248330591,-804.63974226097
4.207,-484.025289517844,-804.817856767892
4.208,-484.156303555858,-804.995955993047
4.209,-484.287290516103,-805.174039949417
4.21,-484.418250470168,-805.352108650176
4.211,-484.549183489751,-805.530162108694
4.212,-484.680089646663,-805.708200338536
4.213,-484.810969012818,-805.886223353468
4.214,-484.941821660236,-806.064231167455
4.215,-485.072647661037,-806.242223794665
4.216,-485.203447087438,-806.420201249471
4.217,-485.334220011749,-806.598163546453
4.218,-485.464966506372,-806.776110700396
4.219,-485.595686643799,-806.954042726299
4.22,-485.726380496604,-807.131959639369
4.221,-485.857048137444,-807.309861455029
4.222,-485.987689639058,-807.487748188915
4.223,-486.11830507426,-807.665619856882
4.224,-486.248894515935,-807.843476475
4.225,-486.379458037045,-808.021318059563
4.226,-486.509995710614,-808.199144627083
4.227,-486.640507609737,-808.376956194298
4.228,-486.770993807567,-808.554752778167
4.229,-486.90145437732,-808.732534395879
4.23,-487.031889392271,-808.910301064848
4.231,-487.162298925746,-809.088052802717
4.232,-487.292683051127,-809.265789627362
4.233,-487.423041841844,-809.443511556888
4.234,-487.553375371373,-809.621218609635
4.235,-487.683683713239,-809.798910804175
4.236,-487.813966941007,-809.97658815932
4.237,-487.944225128281,-810.154250694116
4.238,-488.074458348704,-810.331898427847
4.239,-488.204666675955,-810.50953138004
4.24,-488.334850183744,-810.68714957046
4.241,-488.465008945813,-810.864753019115
4.242,-488.595143035932,-811.042341746256
4.243,-488.725252527896,-811.21991577238
4.244,-488.855337495526,-811.397475118227
4.245,-488.985398012662,-811.575019804785
4.246,-489.115434153165,-811.75254985329
4.247,-489.245445990913,-811.930065285227
4.248,-489.375433599799,-812.10756612233
4.249,-489.505397053729,-812.285052386584
4.25,-489.63533642662,-812.462524100226
4.251,-489.765251792398,-812.639981285747
4.252,-489.895143224995,-812.817423965889
4.253,-490.025010798347,-812.994852163652
4.254,-490.154854586396,-813.172265902288
4.255,-490.284674663082,-813.34966520531
4.256,-490.414471102344,-813.527050096484
4.257,-490.544243978119,-813.704420599837
4.258,-490.673993364338,-813.881776739653
4.259,-490.803719334926,-814.059118540478
4.26,-490.933421963798,-814.236446027117
4.261,-491.06310132486,-814.413759224636
4.262,-491.192757492005,-814.591058158366
4.263,-491.32239053911,-814.768342853896
4.264,-491.452000540038,-814.945613337083
4.265,-491.581587568634,-815.122869634046
4.266,-491.711151698724,-815.30011177117
4.267,-491.840693004109,-815.477339775103
4.268,-491.970211558573,-815.654553672764
4.269,-492.099707435871,-815.831753491332
4.27,-492.229180709732,-816.00893925826
4.271,-492.35863145386,-816.186111001265
4.272,-492.488059741926,-816.363268748332
4.273,-492.617465647571,-816.540412527719
4.274,-492.746849244403,-816.717542367949
4.275,-492.876210605998,-816.894658297816
4.276,-493.005549805893,-817.071760346388
4.277,-493.134866917589,-817.248848542999
4.278,-493.264162014548,-817.425922917257
4.279,-493.39343517019,-817.602983499042
4.28,-493.522686457895,-817.780030318505
4.281,-493.651915950999,-817.95706340607
4.282,-493.781123722793,-818.134082792435
4.283,-493.910309846522,-818.311088508569
4.284,-494.039474395382,-818.488080585719
4.285,-494.168617442522,-818.6650590554
4.286,-494.297739061038,-818.842023949406
4.287,-494.426839323977,-819.018975299804
4.288,-494.55591830433,-819.195913138935
4.289,-494.684976075034,-819.372837499417
4.29,-494.814012708973,-819.549748414143
4.291,-494.943028278969,-819.72664591628
4.292,-495.072022857789,-819.903530039272
4.293,-495.200996518138,-820.080400816839
4.294,-495.329949332663,-820.257258282978
4.295,-495.458881373945,-820.434102471961
4.296,-495.587792714504,-820.610933418337
4.297,-495.716683426795,-820.787751156931
4.298,-495.845553583204,-820.964555722848
4.299,-495.974403256055,-821.141347151464
4.3,-496.103232517599,-821.318125478439
4.301,-496.23204144002,-821.494890739704
4.302,-496.36083009543,-821.671642971472
4.303,-496.489598555871,-821.848382210229
4.304,-496.61834689331,-822.025108492742
4.305,-496.747075179641,-822.201821856052
4.306,-496.875783486683,-822.37852233748
4.307,-497.004471886177,-822.555209974623
4.308,-497.133140449789,-822.731884805355
4.309,-497.261789249106,-822.908546867828
4.31,-497.390418355634,-823.085196200471
4.311,-497.5190278408,-823.261832841989
4.312,-497.647617775949,-823.438456831367
4.313,-497.776188232343,-823.615068207865
4.314,-497.904739281163,-823.791667011018
4.315,-498.0332709935,-823.968253280642
4.316,-498.161783440366,-824.144827056828
4.317,-498.290276692682,-824.321388379942
4.318,-498.418750821283,-824.497937290627
4.319,-498.547205896915,-824.674473829805
4.32,-498.675641990235,-824.85099803867
4.321,-498.804059171811,-825.027509958696
4.322,-498.932457512118,-825.204009631629
4.323,-499.060837081538,-825.380497099493
4.324,-499.189197950363,-825.556972404586
4.325,-499.31754018879,-825.733435589483
4.326,-499.445863866919,-825.909886697031
4.327,-499.574169054758,-826.086325770353
4.328,-499.702455822215,-826.262752852848
4.329,-499.830724239103,-826.439167988186
4.33,-499.958974375136,-826.615571220313
4.331,-500.087206299929,-826.791962593448
4.332,-500.215420082998,-826.968342152082
4.333,-500.343615793756,-827.144709940981
4.334,-500.471793501518,-827.321066005182
4.335,-500.599953275493,-827.497410389995
4.336,-500.728095184791,-827.673743141001
4.337,-500.856219298415,-827.850064304052
4.338,-500.984325685264,-828.026373925274
4.339,-501.112414414133,-828.20267205106
4.34,-501.240485553711,-828.378958728077
4.341,-501.368539172578,-828.555234003259
4.342,-501.496575339209,-828.731497923811
4.343,-501.624594121969,-828.907750537206
4.344,-501.752595589115,-829.083991891188
4.345,-501.880579808795,-829.260222033767
4.346,-502.008546849044,-829.43644101322
4.347,-502.136496777789,-829.612648878096
4.348,-502.264429662844,-829.788845677205
4.349,-502.39234557191,-829.965031459627
4.35,-502.520244572576,-830.141206274708
4.351,-502.648126732316,-830.317370172057
4.352,-502.775992118492,-830.493523201549
4.353,-502.903840798348,-830.669665413325
4.354,-503.031672839015,-830.845796857788
4.355,-503.159488307505,-831.021917585604
4.356,-503.287287270717,-831.198027647702
4.357,-503.415069795428,-831.374127095276
4.358,-503.542835948301,-831.550215979777
4.359,-503.670585795876,-831.72629435292
4.36,-503.798319404578,-831.902362266679
4.361,-503.92603684071,-832.078419773291
4.362,-504.053738170454,-832.254466925248
4.363,-504.181423459872,-832.430503775303
4.364,-504.309092774904,-832.606530376466
4.365,-504.436746181369,-832.782546782006
4.366,-504.56438374496,-832.958553045447
4.367,-504.692005531251,-833.13454922057
4.368,-504.819611605688,-833.310535361412
4.369,-504.947202033597,-833.486511522263
4.37,-505.074776880177,-833.66247775767
4.371,-505.202336210499,-833.83843412243
4.372,-505.329880089514,-834.014380671595
4.373,-505.45740858204,-834.19031746047
4.374,-505.584921752774,-834.366244544608
4.375,-505.712419666282,-834.542161979816
4.376,-505.839902387002,-834.718069822149
4.377,-505.967369979246,-834.893968127912
4.378,-506.094822507195,-835.069856953658
4.379,-506.222260034902,-835.245736356188
4.38,-506.34968262629,-835.42160639255
4.381,-506.47709034515,-835.597467120038
4.382,-506.604483255144,-835.773318596192
4.383,-506.731861419804,-835.949160878796
4.384,-506.859224902526,-836.124994025879
4.385,-506.986573766578,-836.300818095711
4.386,-507.113908075095,-836.476633146806
4.387,-507.241227891077,-836.652439237919
4.388,-507.368533277392,-836.828236428045
4.389,-507.495824296774,-837.004024776421
4.39,-507.623101011823,-837.179804342521
4.391,-507.750363485003,-837.355575186057
4.392,-507.877611778645,-837.53133736698
4.393,-508.004845954944,-837.707090945476
4.394,-508.132066075958,-837.882835981966
4.395,-508.259272203609,-838.058572537109
4.396,-508.386464399684,-838.234300671795
4.397,-508.513642725831,-838.410020447148
4.398,-508.640807243561,-838.585731924522
4.399,-508.767958014248,-838.761435165507
4.4,-508.895095099127,-838.937130231918
4.401,-509.022218559296,-839.112817185803
4.402,-509.149328455712,-839.288496089436
4.403,-509.276424849193,-839.464167005321
4.404,-509.403507800419,-839.639829996188
4.405,-509.530577369929,-839.81548512499
4.406,-509.657633618123,-839.991132454908
4.407,-509.784676605256,-840.166772049345
4.408,-509.911706391448,-840.342403971927
4.409,-510.038723036674,-840.518028286504
4.41,-510.165726600767,-840.693645057144
4.411,-510.29271714342,-840.869254348135
4.412,-510.419694724183,-841.044856223986
4.413,-510.546659402463,-841.220450749422
4.414,-510.673611237524,-841.396037989386
4.415,-510.800550288487,-841.571618009037
4.416,-510.927476614329,-841.747190873747
4.417,-511.054390273883,-841.922756649104
4.418,-511.18129132584,-842.098315400909
4.419,-511.308179828743,-842.273867195172
4.42,-511.435055840992,-842.449412098116
4.421,-511.561919420842,-842.624950176174
4.422,-511.688770626404,-842.800481495987
4.423,-511.81560951564,-842.976006124401
4.424,-511.942436146368,-843.151524128474
4.425,-512.06925057626,-843.327035575464
4.426,-512.196052862842,-843.502540532837
4.427,-512.322843063491,-843.67803906826
4.428,-512.449621235438,-843.853531249603
4.429,-512.576387435769,-844.029017144937
4.43,-512.703141721418,-844.204496822534
4.431,-512.829884149175,-844.379970350863
4.432,-512.956614775681,-844.55543779859
4.433,-513.083333657427,-844.730899234582
4.434,-513.210040850756,-844.906354727896
4.435,-513.336736411864,-845.081804347786
4.436,-513.463420396797,-845.257248163699
4.437,-513.590092861449,-845.432686245274
4.438,-513.716753861569,-845.60811866234
4.439,-513.843403452752,-845.783545484917
4.44,-513.970041690446,-845.958966783212
4.441,-514.096668629947,-846.13438262762
4.442,-514.223284326401,-846.309793088721
4.443,-514.349888834803,-846.485198237282
4.444,-514.476482209997,-846.660598144253
4.445,-514.603064506677,-846.835992880764
4.446,-514.729635779385,-847.01138251813
4.447,-514.856196082509,-847.186767127843
4.448,-514.982745470288,-847.362146781576
4.449,-515.109283996809,-847.537521551179
4.45,-515.235811716005,-847.712891508676
4.451,-515.362328681658,-847.88825672627
4.452,-515.488834947396,-848.063617276335
4.453,-515.615330566695,-848.238973231418
4.454,-515.741815592877,-848.414324664239
4.455,-515.868290079113,-848.589671647686
4.456,-515.994754078417,-848.765014254815
4.457,-516.121207643653,-848.940352558854
4.458,-516.247650827529,-849.115686633191
4.459,-516.374083682599,-849.291016551384
4.46,-516.500506261263,-849.466342387151
4.461,-516.626918615767,-849.641664214376
4.462,-516.753320798202,-849.816982107099
4.463,-516.879712860504,-849.992296139524
4.464,-517.006094854455,-850.16760638601
4.465,-517.132466831681,-850.342912921076
4.466,-517.258828843653,-850.518215819394
4.467,-517.385180941685,-850.693515155792
4.468,-517.511523176938,-850.868811005249
4.469,-517.637855600416,-851.044103442897
4.47,-517.764178262967,-851.219392544019
4.471,-517.890491215281,-851.394678384044
4.472,-518.016794507896,-851.56996103855
4.473,-518.143088191188,-851.745240583262
4.474,-518.269372315382,-851.920517094047
4.475,-518.395646930542,-852.095790646916
4.476,-518.521912086576,-852.271061318025
4.477,-518.648167833237,-852.446329183665
4.478,-518.774414220118,-852.62159432027
4.479,-518.900651296656,-852.796856804411
4.48,-519.02687911213,-852.972116712792
4.481,-519.153097715662,-853.147374122255
4.482,-519.279307156214,-853.322629109774
