Freq [GHz],VSWR_HFSS,VSWR_measured_stub_matching,VSWR_measured_unmatched
3.095,3.828526886,1.5542924,2.8973422
3.096,3.872099869,1.5256366,2.9004261
3.097,3.915980286,1.4960526,2.8942456
3.098,3.960167755,1.4671271,2.8655889
3.099,4.004661878,1.4388806,2.8765926
3.1,4.049462241,1.4166027,2.8737535
3.101,4.094568411,1.3840173,2.8611791
3.102,4.139979937,1.3612963,2.8623023
3.103,4.185696354,1.3334584,2.8453739
3.104,4.231717177,1.3102444,2.8460867
3.105,4.278041908,1.2860556,2.8410747
3.106,4.324670031,1.2617681,2.8279099
3.107,4.371601014,1.2406986,2.8309793
3.108,4.418834311,1.2188345,2.828932
3.109,4.466369359,1.1992577,2.8230009
3.11,4.51420558,1.1766396,2.8238232
3.111,4.562342383,1.1577028,2.8237069
3.112,4.610779159,1.13907,2.8168607
3.113,4.659515288,1.1218123,2.822582
3.114,4.708550134,1.1089011,2.8271625
3.115,4.757883046,1.0975207,2.827122
3.116,4.80751336,1.0907238,2.8214068
3.117,4.857440401,1.0874432,2.8179879
3.118,4.907663476,1.090197,2.8243742
3.119,4.958181881,1.0973254,2.817169
3.12,5.008994901,1.1085488,2.8200166
3.121,5.060101804,1.1232344,2.8252137
3.122,5.111501848,1.1377258,2.8306303
3.123,5.163194279,1.1545522,2.8049238
3.124,5.215178328,1.171677,2.807466
3.125,5.267453218,1.1912882,2.8083022
3.126,5.320018156,1.2151909,2.8332138
3.127,5.37287234,1.2329943,2.8200235
3.128,5.426014955,1.254367,2.8205097
3.129,5.479445176,1.2780291,2.8152187
3.13,5.533162165,1.2999842,2.8229694
3.131,5.587165074,1.3241785,2.8266189
3.132,5.641453045,1.3483057,2.8378365
3.133,5.696025207,1.3744293,2.8272674
3.134,5.750880681,1.3988059,2.8540702
3.135,5.806018575,1.424174,2.8326578
3.136,5.86143799,1.4487748,2.8517485
3.137,5.917138013,1.4758204,2.8405023
3.138,5.973117723,1.5020198,2.8660252
3.139,6.029376191,1.5303841,2.8732815
3.14,6.085912475,1.5590075,2.8885272
3.141,6.142725626,1.5875199,2.8694987
3.142,6.199814683,1.6169105,2.8789279
3.143,6.257178678,1.6478488,2.8800569
3.144,6.314816634,1.6774012,2.9012914
3.145,6.372727563,1.7032406,2.894274
3.146,6.43091047,1.7346402,2.8837235
3.147,6.48936435,1.7645119,2.9139163
3.148,6.548088189,1.7952486,2.9004178
3.149,6.607080967,1.8260772,2.9385831
3.15,6.666341653,1.8547438,2.9186523
3.151,6.725869208,1.8948152,2.9315472
3.152,6.785662587,1.931228,2.9364841
3.153,6.845720733,1.9646235,2.9483509
3.154,6.906042586,1.9911723,2.9415357
3.155,6.966627073,2.0332825,2.9738715
3.156,7.027473118,2.0676455,2.9535224
3.157,7.088579634,2.1089673,2.9794612
3.158,7.149945527,2.1497464,2.9912553
3.159,7.211569697,2.1800265,2.9937792
3.16,7.273451036,2.2147803,2.9992471
3.161,7.335588428,2.2615654,3.0086179
3.162,7.39798075,2.2954845,3.0297191
3.163,7.460626874,2.3275795,3.0243988
3.164,7.523525661,2.3713148,3.0365722
3.165,7.586675969,2.4072039,3.0326447
3.166,7.650076647,2.4386446,3.0427003
3.167,7.713726538,2.4773488,3.0612702
3.168,7.777624478,2.5211,3.078835
3.169,7.841769298,2.559459,3.0819774
3.17,7.906159819,2.6030447,3.1062262
3.171,7.97079486,2.63464,3.1116815
3.172,8.035673231,2.6812806,3.1092298
3.173,8.100793736,2.731082,3.1207347
3.174,8.166155173,2.781678,3.1177032
3.175,8.231756334,2.8387825,3.1638649
3.176,8.297596005,2.8929379,3.1651974
3.177,8.363672967,2.9385755,3.1720636
3.178,8.429985994,2.9528127,3.1826203
3.179,8.496533854,3.0138652,3.1897106
3.18,8.563315309,3.0616603,3.2226062
3.181,8.630329117,3.1137555,3.21263
3.182,8.697574029,3.1484377,3.2278297
3.183,8.765048792,3.1907563,3.2374558
3.184,8.832752145,3.2345192,3.2557395
3.185,8.900682823,3.2705801,3.2711182
3.186,8.968839556,3.3340292,3.2906251
3.187,9.037221069,3.3869014,3.3112898
3.188,9.10582608,3.4247937,3.3408806
3.189,9.174653303,3.4795125,3.3463111
3.19,9.243701448,3.5249646,3.3508565
3.191,9.312969217,3.5741925,3.3502247
3.192,9.382455311,3.6154871,3.3844903
3.193,9.452158421,3.6879685,3.4054759
3.194,9.522077238,3.7519114,3.413871
3.195,9.592210445,3.7756855,3.4190307
3.196,9.662556721,3.8514464,3.4120078
3.197,9.733114742,3.8783865,3.429529
3.198,9.803883176,3.9608219,3.4818032
3.199,9.874860689,3.9714153,3.4837952
3.2,9.946045941,4.024292,3.4989541
3.201,10.01743759,4.1167216,3.5097535
3.202,10.08903428,4.1780105,3.5062513
3.203,10.16083467,4.2192073,3.5463064
3.204,10.2328374,4.2764473,3.5582671
3.205,10.3050411,4.2899461,3.5593688
3.206,10.37744441,4.3514514,3.5742972
3.207,10.45004596,4.4211602,3.6199522
3.208,10.52284437,4.5053473,3.6261058
3.209,10.59583827,4.5549469,3.622771
3.21,10.66902627,4.599937,3.6388507
3.211,10.74240698,4.6552944,3.6463547
3.212,10.81597902,4.7628865,3.7313206
3.213,10.88974099,4.8152275,3.717329
3.214,10.9636915,4.8359394,3.7166381
3.215,11.03782912,4.8973808,3.7150431
3.216,11.11215247,4.9618464,3.7525969
3.217,11.18666013,4.9951668,3.7646132
3.218,11.26135069,5.0793328,3.7961421
3.219,11.33622273,5.1488152,3.8049939
3.22,11.41127482,5.1895747,3.8173645
3.221,11.48650554,5.2699666,3.8242044
3.222,11.56191346,5.3171725,3.8313475
3.223,11.63749715,5.3222933,3.8553889
3.224,11.71325517,5.4450803,3.8986866
3.225,11.78918608,5.4795432,3.9031613
3.226,11.86528844,5.493773,3.915741
3.227,11.9415608,5.5483575,3.9003673
3.228,12.01800171,5.6669559,3.9438944
3.229,12.09460972,5.7041926,3.947747
3.23,12.17138336,5.825768,3.9761236
3.231,12.24832119,5.833683,4.0260839
3.232,12.32542173,5.9460411,4.0468836
3.233,12.40268352,6.0350065,4.0523291
3.234,12.48010508,6.0168462,4.0496354
3.235,12.55768495,6.1490273,4.1264367
3.236,12.63542164,6.1908455,4.1195107
3.237,12.71331368,6.2834029,4.1366515
3.238,12.79135959,6.3563414,4.1843982
3.239,12.86955787,6.359179,4.1975584
3.24,12.94790704,6.3492975,4.1903238
3.241,13.02640561,6.4145069,4.1939993
3.242,13.10505208,6.620749,4.2515812
3.243,13.18384496,6.6700983,4.2587695
3.244,13.26278273,6.7316842,4.2681775
3.245,13.34186391,6.7811751,4.2928972
3.246,13.42108698,6.9318962,4.2750087
3.247,13.50045043,6.8701997,4.3132896
3.248,13.57995275,7.1437674,4.3864393
3.249,13.65959243,7.2058988,4.4275537
3.25,13.73936795,7.1738143,4.3522973
3.251,13.81927778,7.178791,4.4620361
3.252,13.89932041,7.2006798,4.5076542
3.253,13.97949431,7.2530794,4.5111318
3.254,14.05979795,7.5186834,4.5053191
3.255,14.14022981,7.4853258,4.5650582
3.256,14.22078834,7.5648026,4.5707717
3.257,14.30147201,7.6003604,4.5638056
3.258,14.38227929,7.5082731,4.5816698
3.259,14.46320863,7.8394117,4.6079698
3.26,14.54425849,7.7484021,4.63094
3.261,14.62542732,7.8216577,4.5919485
3.262,14.70671358,7.9297795,4.640439
3.263,14.78811572,8.0177555,4.6839495
3.264,14.86963218,8.1558294,4.7357869
3.265,14.95126142,8.2448368,4.7377238
3.266,15.03300186,8.0850763,4.7351384
3.267,15.11485196,8.3078785,4.7706571
3.268,15.19681016,8.2220211,4.7756934
3.269,15.27887488,8.3952541,4.8134494
3.27,15.36104457,8.3842773,4.7903714
3.271,15.44331766,8.4847326,4.8410897
3.272,15.52569257,8.6348848,4.8807793
3.273,15.60816774,8.7008467,4.8903375
3.274,15.6907416,8.8682556,4.9674511
3.275,15.77341256,8.7548904,4.8909168
3.276,15.85617905,8.9444561,4.9862351
3.277,15.9390395,9.0320024,5.0194254
3.278,16.02199231,8.9539003,4.932384
3.279,16.10503591,9.1834383,5.0339971
3.28,16.18816871,9.4084692,5.035315
3.281,16.27138913,9.3467617,5.0184531
3.282,16.35469558,9.2917633,5.0469103
3.283,16.43808647,9.2355642,5.1184845
3.284,16.5215602,9.3513546,5.107306
3.285,16.60511519,9.4869471,5.1068692
3.286,16.68874984,9.6100464,5.2193227
3.287,16.77246255,9.6405249,5.1591969
3.288,16.85625172,9.6601362,5.1893768
3.289,16.94011576,9.7724009,5.171382
3.29,17.02405307,9.6756878,5.1304073
3.291,17.10806203,9.8947458,5.2813706
3.292,17.19214106,9.9144869,5.2713604
3.293,17.27628854,9.9282274,5.3376122
3.294,17.36050287,9.9554806,5.2313423
3.295,17.44478244,10.270321,5.3685746
3.296,17.52912563,10.476578,5.2947192
3.297,17.61353085,10.510091,5.3790579
3.298,17.69799648,10.690436,5.40903
3.299,17.7825209,10.812572,5.4920797
3.3,17.8671025,10.729697,5.4210396
3.301,17.95173967,10.723799,5.479239
3.302,18.03643079,10.712072,5.4332089
3.303,18.12117424,10.958273,5.5129128
3.304,18.20596841,11.038538,5.5091887
3.305,18.29081167,10.973749,5.5089974
3.306,18.37570241,11.021021,5.5705085
3.307,18.46063901,11.200853,5.5463929
3.308,18.54561983,11.149736,5.555263
3.309,18.63064326,11.173217,5.5769181
3.31,18.71570768,11.465232,5.6431017
3.311,18.80081146,11.634018,5.6594901
3.312,18.88595298,11.64338,5.7183318
3.313,18.9711306,11.434391,5.6495862
3.314,19.0563427,11.490634,5.6631851
3.315,19.14158766,11.839686,5.7471757
3.316,19.22686385,11.700375,5.7116728
3.317,19.31216963,11.799698,5.7546039
3.318,19.39750338,12.2796,5.8256035
3.319,19.48286347,11.791291,5.6933751
3.32,19.56824826,12.076765,5.8749719
3.321,19.65365613,12.110682,5.8206367
3.322,19.73908545,12.081331,5.8387341
3.323,19.82453458,12.292235,5.8698397
3.324,19.91000189,12.594653,5.7992544
3.325,19.99548574,12.413908,5.8342218
3.326,20.08098452,12.535802,5.8881569
3.327,20.16649657,12.380285,5.8389497
3.328,20.25202028,12.475454,5.9248276
3.329,20.33755399,12.741816,5.9776053
3.33,20.42309609,12.827403,5.9913473
3.331,20.50864494,12.56627,5.9851804
3.332,20.5941989,12.932593,6.0302868
3.333,20.67975634,12.852292,5.9759626
3.334,20.76531563,12.83185,6.0246086
3.335,20.85087512,12.94959,6.0395627
3.336,20.9364332,13.227612,6.0106616
3.337,21.02198821,13.081704,6.0917239
3.338,21.10753854,13.324325,6.0588937
3.339,21.19308254,12.94446,5.9783449
3.34,21.27861858,13.042083,6.0526938
3.341,21.36414503,13.100366,6.0545754
3.342,21.44966026,13.458485,6.1309242
3.343,21.53516262,13.366306,6.2000594
3.344,21.6206505,13.450206,6.1594071
3.345,21.70612226,13.514986,6.1548619
3.346,21.79157626,13.075721,6.1558876
3.347,21.87701088,13.965255,6.2920299
3.348,21.96242448,13.660007,6.2075171
3.349,22.04781543,13.538578,6.1844449
3.35,22.13318211,13.73105,6.2784333
3.351,22.21852288,13.799863,6.3456588
3.352,22.30383612,13.871943,6.2771072
3.353,22.3891202,14.132217,6.3953338
3.354,22.47437348,14.172549,6.2871981
3.355,22.55959435,13.975019,6.3107963
3.356,22.64478118,13.979877,6.2933025
3.357,22.72993234,14.403483,6.3911114
3.358,22.81504621,14.052657,6.440752
3.359,22.90012117,14.342096,6.4168572
3.36,22.98515559,14.228103,6.3696513
3.361,23.07014785,13.950265,6.4137359
3.362,23.15509633,14.838679,6.4631381
3.363,23.23999942,14.653573,6.46982
3.364,23.32485549,14.08861,6.4635592
3.365,23.40966292,14.639844,6.5410457
3.366,23.49442011,14.848186,6.5556178
3.367,23.57912543,14.594423,6.5577121
3.368,23.66377727,15.059824,6.6492944
3.369,23.74837402,14.67408,6.54984
3.37,23.83291407,14.794169,6.5641913
3.371,23.9173958,15.292376,6.6245489
3.372,24.00181762,14.983869,6.6659837
3.373,24.08617791,15.224313,6.6596532
3.374,24.17047506,15.438914,6.633533
3.375,24.25470748,15.705702,6.6864924
3.376,24.33887356,15.096969,6.653379
3.377,24.42297169,15.22717,6.7216129
3.378,24.50700028,15.34591,6.8719244
3.379,24.59095774,15.443526,6.7222161
3.38,24.67484246,15.688687,6.7860537
3.381,24.75865285,15.088495,6.7466722
3.382,24.84238732,15.52209,6.8040171
3.383,24.92604428,15.899051,6.778131
3.384,25.00962213,15.664088,6.7467718
3.385,25.09311929,16.086491,6.8055887
3.386,25.17653418,15.588593,6.8355932
3.387,25.25986521,15.446512,6.8049674
3.388,25.3431108,15.201582,6.7921004
3.389,25.42626937,15.833714,6.8848867
3.39,25.50933935,15.693002,6.8133488
3.391,25.59231915,15.616835,6.9294686
3.392,25.67520721,15.960814,6.8827114
3.393,25.75800195,15.858224,6.853435
3.394,25.84070181,15.595773,6.9658437
3.395,25.92330521,15.809369,7.0129371
3.396,26.00581061,16.206518,7.0764747
3.397,26.08821642,16.402258,7.1504602
3.398,26.1705211,16.142822,7.110641
3.399,26.25272309,16.751774,6.9769864
3.4,26.33482083,16.013508,7.1240907
3.401,26.41681277,16.419289,7.0572705
3.402,26.49869736,16.031952,7.0802169
3.403,26.58047305,16.103382,7.120307
3.404,26.6621383,16.625116,7.1835027
3.405,26.74369158,16.875807,7.098496
3.406,26.82513133,16.096188,7.0932469
3.407,26.90645602,16.71339,7.2163262
3.408,26.98766413,16.931623,7.1551366
3.409,27.06875411,16.671572,7.2191272
3.41,27.14972444,17.019815,7.2057204
3.411,27.2305736,17.112146,7.2453461
3.412,27.31130007,17.45439,7.280519
3.413,27.39190232,16.918282,7.2812357
3.414,27.47237884,16.784027,7.3887281
3.415,27.55272811,17.033047,7.2821331
3.416,27.63294864,16.861937,7.3337741
3.417,27.7130389,17.171263,7.3636489
3.418,27.7929974,16.955769,7.3585973
3.419,27.87282264,16.308311,7.3818688
3.42,27.95251311,17.520287,7.3243461
3.421,28.03206733,16.733078,7.3078671
3.422,28.11148381,17.008606,7.371511
3.423,28.19076106,16.740816,7.298419
3.424,28.26989759,16.931486,7.3014665
3.425,28.34889192,16.825315,7.3641081
3.426,28.42774258,16.970762,7.3342557
3.427,28.5064481,17.022978,7.4244328
3.428,28.585007,17.365072,7.4189324
3.429,28.66341782,16.776495,7.3826632
3.43,28.74167909,17.059963,7.3511653
3.431,28.81978937,16.94986,7.3709602
3.432,28.89774718,17.193762,7.4333515
3.433,28.97555109,17.977175,7.5109477
3.434,29.05319965,17.192314,7.499773
3.435,29.1306914,17.142862,7.4767408
3.436,29.20802491,17.49168,7.6044874
3.437,29.28519875,17.266432,7.5015168
3.438,29.36221148,17.131924,7.5044513
3.439,29.43906168,17.56822,7.4161911
3.44,29.51574792,17.878586,7.5355716
3.441,29.59226878,16.69865,7.4166675
3.442,29.66862285,17.553148,7.4991684
3.443,29.74480871,17.625513,7.6365356
3.444,29.82082496,17.97406,7.6066484
3.445,29.8966702,18.553267,7.6504288
3.446,29.97234301,17.389475,7.6895695
3.447,30.04784202,17.08519,7.4848733
3.448,30.12316583,17.349329,7.603281
3.449,30.19831306,17.363287,7.5135922
3.45,30.27328232,17.726765,7.4943194
3.451,30.34807223,17.229296,7.559865
3.452,30.42268143,17.885878,7.6619315
3.453,30.49710855,17.347265,7.6158032
3.454,30.57135222,17.674774,7.6855454
3.455,30.64541108,17.884935,7.5811868
3.456,30.71928378,17.450985,7.6329446
3.457,30.79296897,17.232027,7.6849508
3.458,30.8664653,17.463417,7.6996684
3.459,30.93977144,16.812683,7.586246
3.46,31.01288605,17.580791,7.6122737
3.461,31.0858078,18.13273,7.6165161
3.462,31.15853537,17.507128,7.6317172
3.463,31.23106742,17.372637,7.4947386
3.464,31.30340265,17.474623,7.686584
3.465,31.37553975,18.42009,7.7287669
3.466,31.44747741,17.404966,7.6001668
3.467,31.51921433,17.341003,7.6458478
3.468,31.59074921,18.131742,7.6723509
3.469,31.66208076,17.45528,7.7370372
3.47,31.73320771,17.810167,7.7471099
3.471,31.80412875,17.713022,7.6542797
3.472,31.87484263,17.587671,7.6080027
3.473,31.94534807,17.118608,7.6656146
3.474,32.01564381,17.308462,7.561738
3.475,32.08572859,17.700365,7.6262531
3.476,32.15560115,17.558664,7.7913599
3.477,32.22526024,17.896618,7.7160411
3.478,32.29470463,17.491568,7.7921152
3.479,32.36393307,17.893188,7.8168273
3.48,32.43294433,17.764288,7.6855235
3.481,32.50173718,17.62278,7.7278576
3.482,32.57031041,17.368759,7.7106719
3.483,32.6386628,18.167061,7.7357817
3.484,32.70679313,17.576199,7.7367611
3.485,32.77470021,17.914162,7.7507601
3.486,32.84238283,17.699764,7.7233067
3.487,32.9098398,17.412889,7.6215968
3.488,32.97706994,18.425501,7.7763691
3.489,33.04407206,17.948578,7.7755785
3.49,33.11084498,18.014561,7.8940382
3.491,33.17738754,18.071045,7.7280374
3.492,33.24369858,17.702196,7.7469311
3.493,33.30977692,17.411396,7.7149324
3.494,33.37562143,17.532057,7.8327694
3.495,33.44123096,18.564442,7.7489424
3.496,33.50660436,17.15276,7.6878867
3.497,33.5717405,18.504469,7.8355055
3.498,33.63663825,17.390371,7.7684574
3.499,33.7012965,18.401806,7.7817755
3.5,33.76571411,17.645773,7.7277074
3.501,33.82988999,17.128336,7.6784272
3.502,33.89382304,17.472383,7.6175032
3.503,33.95751214,18.021093,7.7640204
3.504,34.02095622,17.498507,7.7110643
3.505,34.08415418,17.279064,7.6235723
3.506,34.14710495,17.529922,7.7426248
3.507,34.20980745,17.4186,7.6568723
3.508,34.27226062,17.531494,7.7126913
3.509,34.3344634,17.459097,7.6487823
3.51,34.39641473,17.493917,7.7184582
3.511,34.45811358,17.010118,7.6841741
3.512,34.51955889,18.151531,7.7232909
3.513,34.58074963,17.97846,7.6756163
3.514,34.64168477,17.648888,7.7294168
3.515,34.7023633,17.611355,7.7364521
3.516,34.7627842,17.168005,7.7328954
3.517,34.82294647,17.131098,7.7185111
3.518,34.88284909,16.655886,7.6792269
3.519,34.94249107,17.169428,7.643364
3.52,35.00187143,17.171783,7.6017137
3.521,35.06098919,17.503811,7.6685777
3.522,35.11984336,17.774704,7.6664886
3.523,35.17843299,17.016214,7.60958
3.524,35.23675711,16.567141,7.6438198
3.525,35.29481476,17.342129,7.612854
3.526,35.352605,17.625418,7.6818204
3.527,35.41012689,17.14782,7.5565104
3.528,35.46737949,17.037025,7.612371
3.529,35.52436187,17.11484,7.5403714
3.53,35.58107312,17.54089,7.6787791
3.531,35.63751232,17.051146,7.6111994
3.532,35.69367856,16.283037,7.4335794
3.533,35.74957095,16.644331,7.5243521
3.534,35.80518858,17.188515,7.6252699
3.535,35.86053059,16.486498,7.5301671
3.536,35.91559608,16.744196,7.5733743
3.537,35.97038418,17.074396,7.564507
3.538,36.02489403,17.095192,7.586648
3.539,36.07912478,16.246651,7.5747399
3.54,36.13307557,16.842697,7.5746331
3.541,36.18674555,16.868708,7.5739255
3.542,36.2401339,16.867899,7.5514984
3.543,36.29323978,17.128973,7.6327829
3.544,36.34606236,17.063959,7.5386214
3.545,36.39860085,16.58474,7.5537243
3.546,36.45085442,16.305485,7.4303193
3.547,36.50282227,16.546188,7.4650698
3.548,36.55450362,16.656115,7.5035391
3.549,36.60589768,16.401785,7.4258814
3.55,36.65700366,16.015415,7.428618
3.551,36.7078208,16.089226,7.4468565
3.552,36.75834834,16.53558,7.4279089
3.553,36.8085855,16.11367,7.4854565
3.554,36.85853156,16.428865,7.4420352
3.555,36.90818575,16.083801,7.3862753
3.556,36.95754735,15.87467,7.4275751
3.557,37.00661564,16.235178,7.4411111
3.558,37.05538988,16.402317,7.4677348
3.559,37.10386937,16.066654,7.4254804
3.56,37.1520534,16.674906,7.3622923
3.561,37.19994127,16.344776,7.4050503
3.562,37.24753229,16.055677,7.4462814
3.563,37.29482579,16.397587,7.5790453
3.564,37.34182107,16.176216,7.4060678
3.565,37.38851748,15.765306,7.4405079
3.566,37.43491436,16.310436,7.4265161
3.567,37.48101104,16.055368,7.5269833
3.568,37.52680689,16.021898,7.3889122
3.569,37.57230127,16.603722,7.4757233
3.57,37.61749354,15.757889,7.4494877
3.571,37.66238308,15.381469,7.2956123
3.572,37.70696928,15.575,7.3166637
3.573,37.75125153,15.683396,7.3211951
3.574,37.79522922,15.201067,7.2890253
3.575,37.83890176,15.982849,7.436779
3.576,37.88226858,15.434924,7.2670431
3.577,37.92532908,15.166762,7.2905054
3.578,37.9680827,15.215099,7.4283051
3.579,38.01052888,15.687262,7.4261613
3.58,38.05266706,15.611701,7.3221297
3.581,38.09449669,15.822596,7.3933735
3.582,38.13601724,15.023062,7.2732816
3.583,38.17722816,15.545076,7.4137392
3.584,38.21812895,15.09542,7.3358417
3.585,38.25871907,14.762818,7.2055535
3.586,38.29899801,14.968138,7.2840462
3.587,38.33896529,15.371701,7.3561473
3.588,38.3786204,14.93583,7.2535911
3.589,38.41796285,15.582094,7.3223615
3.59,38.45699217,14.518271,7.2429814
3.591,38.49570789,15.133698,7.2919765
3.592,38.53410954,14.889896,7.2314601
3.593,38.57219666,15.021278,7.3835425
3.594,38.60996881,14.61788,7.2284441
3.595,38.64742555,14.635163,7.1844721
3.596,38.68456644,14.771658,7.2640324
3.597,38.72139106,14.509689,7.2431493
3.598,38.75789898,14.423674,7.2140598
3.599,38.79408981,14.698704,7.2542148
3.6,38.82996313,14.461548,7.2780409
3.601,38.86551856,14.790088,7.2801704
3.602,38.9007557,14.843759,7.2860432
3.603,38.93567418,14.712799,7.3032579
3.604,38.97027362,13.931242,7.1776547
3.605,39.00455366,14.463375,7.2410817
3.606,39.03851395,14.373066,7.1499643
3.607,39.07215413,14.255354,7.218977
3.608,39.10547386,14.933869,7.299428
3.609,39.13847281,14.267906,7.2645726
3.61,39.17115066,13.959265,7.1696711
3.611,39.20350708,14.22471,7.1928482
3.612,39.23554177,14.200752,7.2119417
3.613,39.26725442,14.131606,7.2378144
3.614,39.29864474,13.708295,7.1841636
3.615,39.32971244,13.656258,7.114222
3.616,39.36045723,13.914351,7.1674056
3.617,39.39087886,13.902938,7.1666985
3.618,39.42097704,13.941086,7.1791282
3.619,39.45075153,13.557849,7.1537514
3.62,39.48020208,13.812471,7.1314664
3.621,39.50932844,13.24188,7.084578
3.622,39.53813038,13.509046,7.1247911
3.623,39.56660767,13.753766,7.1302505
3.624,39.59476009,13.319992,7.1099215
3.625,39.62258744,13.390038,7.1740332
3.626,39.6500895,13.563061,7.1706152
3.627,39.67726609,13.374716,7.2013464
3.628,39.70411701,12.916684,7.0841141
3.629,39.73064207,13.275322,7.1266603
3.63,39.75684112,12.908711,7.0306344
3.631,39.78271398,13.327688,7.1282449
3.632,39.80826048,13.124844,7.1252055
3.633,39.83348049,12.671387,7.0373549
3.634,39.85837386,13.178432,7.1313915
3.635,39.88294044,13.101826,7.1773238
3.636,39.90718012,12.734296,7.0719252
3.637,39.93109277,12.729219,7.0959473
3.638,39.95467827,12.83229,7.1075277
3.639,39.97793652,13.017837,7.2001095
3.64,40.00086743,12.627799,7.0341601
3.641,40.02347089,12.801353,7.1478167
3.642,40.04574683,12.617902,7.067656
3.643,40.06769517,12.668006,7.0693245
3.644,40.08931583,12.881,7.0511408
3.645,40.11060877,12.423012,7.0204425
3.646,40.13157391,12.690708,7.1326652
3.647,40.15221122,12.480818,6.9764638
3.648,40.17252065,12.648193,7.0404978
3.649,40.19250218,12.337041,6.9935031
3.65,40.21215577,12.263453,6.9623008
3.651,40.2314814,12.183752,7.0590801
3.652,40.25047908,12.447665,7.1285353
3.653,40.26914879,12.609371,7.026567
3.654,40.28749054,12.186114,7.0424876
3.655,40.30550433,12.051419,6.973897
3.656,40.32319019,12.252579,6.9766002
3.657,40.34054814,12.026449,7.0414686
3.658,40.35757822,11.954624,6.9548402
3.659,40.37428045,11.544745,6.8726039
3.66,40.3906549,12.085815,7.0942779
3.661,40.40670161,11.771434,7.0284886
3.662,40.42242065,11.523396,6.9148884
3.663,40.43781208,11.601339,7.0273485
3.664,40.45287597,11.733855,6.9973025
3.665,40.46761242,11.753654,6.9527531
3.666,40.4820215,11.988611,7.0579944
3.667,40.49610332,11.520483,6.9204803
3.668,40.50985798,11.761754,6.9732766
3.669,40.52328558,11.46699,6.9028277
3.67,40.53638625,11.574997,6.9366198
3.671,40.54916011,11.398133,6.8986135
3.672,40.56160729,11.335942,6.958849
3.673,40.57372793,11.461278,6.9361601
3.674,40.58552217,11.445275,6.9920535
3.675,40.59699016,11.385307,6.9714971
3.676,40.60813207,11.072781,6.8777695
3.677,40.61894806,11.301381,6.9140339
3.678,40.62943829,10.843722,6.8546357
3.679,40.63960296,11.24246,6.9167523
3.68,40.64944223,11.274101,6.9128466
3.681,40.65895632,10.889923,6.8096461
3.682,40.66814541,10.752191,6.9092474
3.683,40.67700971,10.955903,6.8948636
3.684,40.68554943,10.780631,6.821681
3.685,40.6937648,11.014563,6.8518538
3.686,40.70165603,10.864791,6.8630376
3.687,40.70922336,10.759384,6.8708401
3.688,40.71646703,10.707296,6.8920655
3.689,40.72338729,10.564314,6.7926888
3.69,40.72998438,10.439079,6.7131624
3.691,40.73625856,10.612694,6.8589044
3.692,40.7422101,10.47898,6.8401408
3.693,40.74783927,10.541529,6.8486433
3.694,40.75314635,10.402726,6.8171473
3.695,40.75813162,10.447652,6.8170085
3.696,40.76279537,10.342297,6.8681269
3.697,40.76713789,10.390083,6.9116621
3.698,40.7711595,10.063336,6.8317742
3.699,40.7748605,10.118585,6.7847886
3.7,40.7782412,9.9598913,6.7607369
3.701,40.78130193,9.9745865,6.7806959
3.702,40.78404302,10.235626,6.904603
3.703,40.7864648,10.003996,6.8769054
3.704,40.7885676,9.7672205,6.7219377
3.705,40.79035179,9.7081919,6.7744217
3.706,40.7918177,9.7194252,6.8268995
3.707,40.7929657,9.8074207,6.8966022
3.708,40.79379615,9.8149252,6.828124
3.709,40.79430943,9.7637892,6.8545585
3.71,40.7945059,9.6011982,6.8525128
3.711,40.79438596,9.4845934,6.8017626
3.712,40.79394999,9.5451279,6.8284349
3.713,40.79319839,9.369585,6.7879438
3.714,40.79213155,9.3752203,6.8590002
3.715,40.79074989,9.3776751,6.8363042
3.716,40.78905381,9.3757725,6.8275404
3.717,40.78704374,9.1946392,6.7964411
3.718,40.78472009,9.1045427,6.7713447
3.719,40.7820833,9.1672335,6.8223348
3.72,40.77913381,8.910553,6.7021656
3.721,40.77587204,9.0061293,6.8422589
3.722,40.77229846,8.8699522,6.7147489
3.723,40.7684135,8.9977951,6.7960758
3.724,40.76421764,8.9802408,6.8320818
3.725,40.75971133,8.929635,6.7661934
3.726,40.75489504,8.9318447,6.8163829
3.727,40.74976925,8.7899179,6.8333373
3.728,40.74433444,8.847374,6.7982197
3.729,40.73859109,8.7428837,6.7825346
3.73,40.73253969,8.7320623,6.8281765
3.731,40.72618074,8.6805143,6.781579
3.732,40.71951474,8.5718756,6.7763467
3.733,40.7125422,8.4975691,6.7502937
3.734,40.70526363,8.3692265,6.704886
3.735,40.69767955,8.5817032,6.8499069
3.736,40.68979047,8.4686909,6.7828345
3.737,40.68159694,8.6320648,6.8344731
3.738,40.67309948,8.4269867,6.8182011
3.739,40.66429863,8.2901859,6.8040843
3.74,40.65519493,8.4246311,6.8608255
3.741,40.64578894,8.3164015,6.8014984
3.742,40.6360812,8.2396078,6.8150296
3.743,40.62607227,8.2350206,6.8524284
3.744,40.61576273,8.1156263,6.7764473
3.745,40.60515313,8.0856857,6.7302136
3.746,40.59424405,8.0299349,6.7681913
3.747,40.58303607,8.0031767,6.7701941
3.748,40.57152977,8.0638485,6.8323078
3.749,40.55972574,7.9741454,6.7930884
3.75,40.54762457,7.9223237,6.8534236
