Freq(Hz),S21 Phase_HFSS,S21 Phase_milled,S21 Phase_z0lver
3999000000,-24.13547888,73.966682,43.72982657
4000000000,-24.29724994,73.91584,43.59063885
4001000000,-24.45898821,73.70977,43.45148998
4002000000,-24.62069391,73.517166,43.3123654
4003000000,-24.78236723,73.469727,43.17320197
4004000000,-24.94400838,73.146217,43.03407253
4005000000,-25.10561755,73.053841,42.8950111
4006000000,-25.26719495,72.860718,42.75591566
4007000000,-25.42874079,72.741821,42.61682508
4008000000,-25.59025527,72.443443,42.4778705
4009000000,-25.75173861,72.410362,42.33885277
4010000000,-25.91319101,72.057693,42.19986419
4011000000,-26.07461269,72.093842,42.06085618
4012000000,-26.23600386,71.922028,41.92198417
4013000000,-26.39736474,71.64949,41.78306844
4014000000,-26.55869554,71.547531,41.644109
4015000000,-26.71999649,71.449158,41.50524185
4016000000,-26.88126781,71.107826,41.3663844
4017000000,-27.04250972,70.910301,41.2275901
4018000000,-27.20372244,70.915665,41.08877152
4019000000,-27.36490621,70.586075,40.95002579
4020000000,-27.52606125,70.650002,40.81124606
4021000000,-27.68718779,70.127762,40.67251975
4022000000,-27.84828608,69.972427,40.53383716
4023000000,-28.00935633,70.13343,40.39509386
4024000000,-28.1703988,69.942741,40.25647198
4025000000,-28.33141371,69.719048,40.11784039
4026000000,-28.49240133,69.748619,39.97918695
4027000000,-28.65336187,69.346413,39.84061364
4028000000,-28.81429561,69.23774,39.70202091
4029000000,-28.97520278,68.820396,39.5634136
4030000000,-29.13608363,68.780594,39.42487186
4031000000,-29.29693842,68.597488,39.28635441
4032000000,-29.45776742,68.579529,39.14790982
4033000000,-29.61857086,68.402626,39.00940937
4034000000,-29.77934903,68.430298,38.87093806
4035000000,-29.94010217,68.071426,38.73245218
4036000000,-30.10083057,67.814079,38.59407315
4037000000,-30.26153449,67.888687,38.45564556
4038000000,-30.4222142,67.324387,38.31734667
4039000000,-30.58286998,67.101532,38.17899922
4040000000,-30.74350211,67.16481,38.04068091
4041000000,-30.90411086,67.113632,37.90234559
4042000000,-31.06469653,66.904549,37.76418513
4043000000,-31.2252594,66.657051,37.62582796
4044000000,-31.38579977,66.712982,37.48765779
4045000000,-31.54631792,66.475761,37.34937348
4046000000,-31.70681416,66.174606,37.21117173
4047000000,-31.86728879,65.997864,37.07305742
4048000000,-32.0277421,65.998672,36.93490667
4049000000,-32.18817442,65.764214,36.79676078
4050000000,-32.34858605,65.766693,36.65859061
4051000000,-32.5089773,65.502365,36.52058557
4052000000,-32.6693485,65.331795,36.38242269
4053000000,-32.82969997,65.001907,36.24447351
4054000000,-32.99003204,65.042511,36.10646362
4055000000,-33.15034503,64.846481,35.96842215
4056000000,-33.31063928,64.53244,35.83048269
4057000000,-33.47091514,64.418625,35.69255051
4058000000,-33.63117294,64.341431,35.55459162
4059000000,-33.79141303,64.143509,35.41664487
4060000000,-33.95163577,63.946548,35.27871512
4061000000,-34.11184151,63.992481,35.14083393
4062000000,-34.27203061,63.812443,35.00303532
4063000000,-34.43220344,63.447029,34.86515171
4064000000,-34.59236037,63.331768,34.72731425
4065000000,-34.75250178,63.371532,34.58949864
4066000000,-34.91262805,63.040569,34.45175102
4067000000,-35.07273955,62.996372,34.31401555
4068000000,-35.23283669,62.906193,34.17625823
4069000000,-35.39291987,62.670715,34.03857133
4070000000,-35.55298947,62.484402,33.90084072
4071000000,-35.71304592,62.23719,33.76319267
4072000000,-35.87308962,62.216965,33.62553734
4073000000,-36.033121,62.028214,33.48791116
4074000000,-36.19314047,61.890591,33.3503384
4075000000,-36.35314848,61.560726,33.21274378
4076000000,-36.51314545,61.613579,33.07522445
4077000000,-36.67313184,61.308399,32.93762012
4078000000,-36.83310809,61.224026,32.80006679
4079000000,-36.99307466,61.174435,32.66256445
4080000000,-37.15303202,60.728661,32.52509126
4081000000,-37.31298064,60.679928,32.38759136
4082000000,-37.47292099,60.514774,32.25017645
4083000000,-37.63285356,60.433105,32.1127664
4084000000,-37.79277884,60.303638,31.97535878
4085000000,-37.95269735,60.109245,31.83798759
4086000000,-38.11260957,60.081028,31.70063582
4087000000,-38.27251604,59.743023,31.56326463
4088000000,-38.43241728,59.586658,31.42600758
4089000000,-38.59231381,59.581989,31.2886631
4090000000,-38.75220619,59.354557,31.15140362
4091000000,-38.91209496,59.003567,31.01406157
4092000000,-39.07198069,58.962975,30.87682637
4093000000,-39.23186394,59.041187,30.73962032
4094000000,-39.39174529,58.658142,30.60241426
4095000000,-39.55162533,58.731255,30.46531749
4096000000,-39.71150467,58.541573,30.32806772
4097000000,-39.8713839,58.219372,30.19096609
4098000000,-40.03126364,58.075623,30.05382318
4099000000,-40.19114454,58.012856,29.91679441
4100000000,-40.35102722,57.650597,29.77965149
4101000000,-40.51091235,57.806919,29.64261786
4102000000,-40.67080058,57.463501,29.50554052
4103000000,-40.83069259,57.144855,29.3685676
4104000000,-40.99058906,57.368038,29.23148783
4105000000,-41.15049071,57.18771,29.09454649
4106000000,-41.31039823,57.054382,28.95767314
4107000000,-41.47031237,56.812199,28.82063465
4108000000,-41.63023384,56.789402,28.6837783
4109000000,-41.79016342,56.627644,28.54677624
4110000000,-41.95010186,56.533039,28.40999518
4111000000,-42.11004996,56.105629,28.2731024
4112000000,-42.27000849,56.199532,28.13620477
4113000000,-42.42997828,55.952068,27.9994237
4114000000,-42.58996016,55.843395,27.86260135
4115000000,-42.74995497,55.578571,27.72582515
4116000000,-42.90996356,55.190548,27.58910722
4117000000,-43.06998682,55.470615,27.45235044
4118000000,-43.23002564,55.113247,27.31558638
4119000000,-43.39008093,55.104271,27.17893888
4120000000,-43.55015362,55.017998,27.0422671
4121000000,-43.71024466,54.734055,26.90555646
4122000000,-43.87035503,54.422508,26.76886525
4123000000,-44.03048571,54.617832,26.63227118
4124000000,-44.19063771,54.243275,26.49564797
4125000000,-44.35081206,54.089859,26.35902233
4126000000,-44.51100981,53.744656,26.22249383
4127000000,-44.67123205,53.776073,26.08596776
4128000000,-44.83147986,53.532612,25.94941983
4129000000,-44.99175437,53.53751,25.81290348
4130000000,-45.15205672,53.377728,25.67643326
4131000000,-45.31238808,53.025749,25.53998733
4132000000,-45.47274966,52.883698,25.40350497
4133000000,-45.63314267,52.82851,25.26706633
4134000000,-45.79356836,52.67535,25.1306544
4135000000,-45.95402802,52.471279,24.99431047
4136000000,-46.11452294,52.447464,24.85784268
4137000000,-46.27505447,52.352013,24.72152546
4138000000,-46.43562398,52.178532,24.58520824
4139000000,-46.59623285,51.983116,24.44880117
4140000000,-46.75688253,51.75206,24.31253737
4141000000,-46.91757448,51.703976,24.17627844
4142000000,-47.07831021,51.418312,24.04001951
4143000000,-47.23909124,51.298603,23.90383585
4144000000,-47.39991914,51.204834,23.76746764
4145000000,-47.56079554,51.00095,23.6312767
4146000000,-47.72172208,50.809898,23.49507119
4147000000,-47.88270044,50.601673,23.35890211
4148000000,-48.04373237,50.611248,23.22278403
4149000000,-48.20481964,50.619308,23.08660767
4150000000,-48.36596407,50.191368,22.95051873
4151000000,-48.52716752,50.323288,22.8144565
4152000000,-48.68843191,50.084091,22.67843313
4153000000,-48.8497592,49.881542,22.54234419
4154000000,-49.0111514,49.779968,22.40630868
4155000000,-49.17261058,49.49176,22.27031446
4156000000,-49.33413887,49.291565,22.13430809
4157000000,-49.49573843,49.313515,21.998377
4158000000,-49.65741149,49.072857,21.86236577
4159000000,-49.81916037,48.678085,21.72645897
4160000000,-49.9809874,48.761124,21.59047203
4161000000,-50.14289502,48.665237,21.45450452
4162000000,-50.3048857,48.383968,21.31868757
4163000000,-50.46696201,48.25209,21.18273463
4164000000,-50.62912658,47.992058,21.04693226
4165000000,-50.7913821,47.771759,20.91112017
4166000000,-50.95373135,47.888721,20.77540522
4167000000,-51.11617719,48.003731,20.63951785
4168000000,-51.27872256,47.650719,20.5036839
4169000000,-51.44137049,47.516411,20.36797867
4170000000,-51.6041241,47.310287,20.23228558
4171000000,-51.76698658,47.201344,20.09651113
4172000000,-51.92996124,47.133427,19.96088239
4173000000,-52.09305148,46.72821,19.82509216
4174000000,-52.25626081,46.72459,19.68948528
4175000000,-52.41959284,46.70285,19.55377641
4176000000,-52.58305128,46.311737,19.41820595
4177000000,-52.74663999,46.108143,19.28267193
4178000000,-52.91036291,46.160774,19.14699462
4179000000,-53.07422413,45.95879,19.01148124
4180000000,-53.23822786,45.806076,18.87591929
4181000000,-53.40237846,45.631863,18.74036584
4182000000,-53.5666804,45.573601,18.60481603
4183000000,-53.73113834,45.462929,18.46923586
4184000000,-53.89575706,45.357136,18.33376619
4185000000,-54.0605415,44.971867,18.19835967
4186000000,-54.22549678,45.054516,18.06295435
4187000000,-54.3906282,44.633137,17.92749683
4188000000,-54.55594121,44.645657,17.79208302
4189000000,-54.72144149,44.415382,17.65664735
4190000000,-54.88713487,44.496109,17.52127603
4191000000,-55.05302743,44.008888,17.38593629
4192000000,-55.21912544,44.094814,17.25059412
4193000000,-55.38543539,43.870224,17.11525073
4194000000,-55.55196403,43.74147,16.98002392
4195000000,-55.71871833,43.645058,16.84473396
4196000000,-55.88570553,43.560329,16.70943671
4197000000,-56.05293314,43.055763,16.57416982
4198000000,-56.22040895,43.102581,16.43891508
4199000000,-56.38814103,42.917938,16.30380969
4200000000,-56.55613779,42.807728,16.16856223
4201000000,-56.72440793,42.48941,16.03340341
4202000000,-56.89296053,42.558815,15.89830045
4203000000,-57.06180498,42.384075,15.76300442
4204000000,-57.23095109,42.186928,15.62800345
4205000000,-57.40040904,41.809807,15.49281428
4206000000,-57.57018942,41.927197,15.35772953
4207000000,-57.74030328,41.732365,15.2226727
4208000000,-57.9107621,41.609005,15.08762195
4209000000,-58.08157787,41.449852,14.95266592
4210000000,-58.25276307,41.140129,14.8175666
4211000000,-58.42433071,41.152107,14.68262513
4212000000,-58.5962944,40.984051,14.54754524
4213000000,-58.7686683,40.762657,14.41260013
4214000000,-58.94146724,40.639194,14.27761859
4215000000,-59.11470669,40.536484,14.14271841
4216000000,-59.28840283,40.46484,14.0077393
4217000000,-59.46257258,40.232048,13.87296418
4218000000,-59.63723366,39.938839,13.73806764
4219000000,-59.81240461,39.84811,13.60324517
4220000000,-59.98810486,39.656494,13.46836563
4221000000,-60.16435476,39.670868,13.33351402
4222000000,-60.34117567,39.474701,13.19871341
4223000000,-60.51859002,39.298759,13.06391522
4224000000,-60.69662131,39.113258,12.92912068
4225000000,-60.87529429,38.885571,12.79438928
4226000000,-61.05463495,38.737625,12.65960931
4227000000,-61.23467062,38.655556,12.52485727
4228000000,-61.41543009,38.31097,12.39023758
4229000000,-61.59694368,38.497482,12.25559724
4230000000,-61.77924335,38.081856,12.12089741
4231000000,-61.96236282,38.241917,11.98626801
4232000000,-62.14633768,37.782505,11.85153904
4233000000,-62.33120552,37.699245,11.71694363
4234000000,-62.5170061,37.506744,11.58236887
4235000000,-62.70378146,37.452515,11.44774554
4236000000,-62.89157615,37.288136,11.31328492
4237000000,-63.08043736,37.14856,11.17864823
4238000000,-63.27041515,37.055275,11.04418761
4239000000,-63.46156268,36.894615,10.90963227
4240000000,-63.65393641,36.806679,10.77522751
4241000000,-63.84759642,36.610218,10.64066489
4242000000,-64.04260666,36.331059,10.50615934
4243000000,-64.23903529,36.260811,10.37174729
4244000000,-64.436955,36.228409,10.23737288
4245000000,-64.63644344,36.017456,10.10288372
4246000000,-64.83758363,35.90023,9.968498991
4247000000,-65.04046441,35.766792,9.8342029
4248000000,-65.24518099,35.448845,9.699838812
4249000000,-65.45183551,35.315948,9.565519651
4250000000,-65.66053771,35.069458,9.431072386
4251000000,-65.8714056,35.219456,9.296793902
4252000000,-66.0845663,35.021564,9.162557311
4253000000,-66.30015695,34.879597,9.028283077
4254000000,-66.51832562,34.666199,8.894020379
4255000000,-66.73923256,34.447933,8.75979168
4256000000,-66.96305134,34.339252,8.625537482
4257000000,-67.18997037,34.042549,8.491274177
4258000000,-67.42019445,34.07674,8.35707887
4259000000,-67.65394662,33.986721,8.222959454
4260000000,-67.89147025,33.618137,8.08875079
4261000000,-68.13303134,33.621933,7.954690873
4262000000,-68.3789213,33.366264,7.820550207
4263000000,-68.62945998,33.511719,7.686383435
4264000000,-68.88499925,33.542904,7.552359339
4265000000,-69.14592712,33.092529,7.418298207
4266000000,-69.41267245,32.959057,7.284260753
4267000000,-69.68571049,32.712105,7.150216621
4268000000,-69.96556931,32.663334,7.016238059
4269000000,-70.25283732,32.478985,6.882153856
4270000000,-70.54817214,32.456238,6.748229329
4271000000,-70.85231102,32.10165,6.614179125
4272000000,-71.16608325,31.95031,6.480280704
4273000000,-71.49042496,31.939632,6.346259036
4274000000,-71.82639681,31.789486,6.212408577
4275000000,-72.17520537,31.591801,6.078529584
4276000000,-72.53822894,31.352583,5.944659698
4277000000,-72.91704915,31.098057,5.810817132
4278000000,-73.3134897,31.174814,5.676913854
4279000000,-73.72966428,31.178181,5.54310893
4280000000,-74.16803626,30.875834,5.409226901
4281000000,-74.63149368,30.56719,5.275542796
4282000000,-75.12344429,30.357227,5.141620697
4283000000,-75.64793705,30.311256,5.007877093
4284000000,-76.20981917,30.426035,4.874148971
4285000000,-76.81494122,30.135904,4.74036985
4286000000,-77.47042815,29.892658,4.606702744
4287000000,-78.18504225,29.868547,4.472958534
4288000000,-78.96967578,29.647007,4.339308428
4289000000,-79.83803001,29.373144,4.205679267
4290000000,-80.80756693,29.283855,4.071946288
4291000000,-81.90086706,29.316818,3.938337467
4292000000,-83.14760576,29.009651,3.804778734
4293000000,-84.58749107,28.919449,3.671179627
4294000000,-86.27473266,28.864082,3.53743663
4295000000,-88.28500408,28.640293,3.403890039
4296000000,-90.72655295,28.550013,3.270311878
4297000000,-93.75831005,28.398668,3.136802929
4298000000,-97.61976135,28.179579,3.00324966
4299000000,-102.6795317,28.017349,2.869743747
4300000000,-109.5074587,27.979403,2.736251797
4301000000,-118.944441,27.598022,2.602774116
4302000000,-132.0003177,27.83832,2.469302961
4303000000,-149.0696329,27.312992,2.335787941
4304000000,-168.3369922,27.34252,2.202408765
4305000000,173.9368274,27.040003,2.068978136
4306000000,160.0904074,26.886833,1.935680468
4307000000,150.0307406,26.72254,1.802146475
4308000000,142.7727301,26.824528,1.668851083
4309000000,137.4232865,26.470917,1.535548558
4310000000,133.3641755,26.182665,1.402197311
4311000000,130.1941415,26.176491,1.268905486
4312000000,127.6532173,26.146309,1.135562739
4313000000,125.5696908,25.979076,1.002375188
4314000000,123.8272061,25.769724,0.869041699
4315000000,122.3448223,25.609282,0.735906741
4316000000,121.0648207,25.387753,0.602701053
4317000000,119.9450969,25.421516,0.469383577
4318000000,118.9543017,25.094812,0.3362246
4319000000,118.0686601,24.941315,0.202972485
4320000000,117.2698416,24.910097,0.069799586
4321000000,116.5435018,24.652597,-0.063306576
4322000000,115.878265,24.369059,-0.196440908
4323000000,115.2650003,24.662123,-0.329547255
4324000000,114.6962976,24.097935,-0.462616567
4325000000,114.1660834,24.134401,-0.595736727
4326000000,113.669334,23.950268,-0.728870053
4327000000,113.2018598,23.808077,-0.861885407
4328000000,112.7601393,23.807335,-0.994833521
4329000000,112.341192,23.51663,-1.127962332
4330000000,111.9424789,23.479984,-1.26095765
4331000000,111.5618237,23.420588,-1.39391047
4332000000,111.1973506,23.128963,-1.52691444
4333000000,110.8474345,23.041668,-1.659913401
4334000000,110.5106603,22.775837,-1.792847248
4335000000,110.1857905,22.870518,-1.925724481
4336000000,109.871738,22.613096,-2.058655292
4337000000,109.567544,22.541744,-2.191561818
4338000000,109.2723599,22.466677,-2.324448764
4339000000,108.9854315,22.012039,-2.457239329
4340000000,108.7060868,21.939983,-2.590125516
4341000000,108.4337247,21.923981,-2.722904394
4342000000,108.1678061,21.761843,-2.855713931
4343000000,107.907846,21.560797,-2.988493719
4344000000,107.653407,21.363241,-3.121277454
4345000000,107.4040937,21.281965,-3.25415074
4346000000,107.1595475,21.007595,-3.386835816
4347000000,106.9194427,21.060549,-3.519606193
4348000000,106.6834826,20.788124,-3.652332251
4349000000,106.4513966,20.673307,-3.784971185
4350000000,106.222937,20.578684,-3.917680547
4351000000,105.997877,20.351614,-4.05032707
4352000000,105.7760086,20.093651,-4.182982397
4353000000,105.5571403,20.155807,-4.315679312
4354000000,105.3410956,19.914322,-4.448319461
4355000000,105.127712,19.654974,-4.580909825
4356000000,104.916839,19.818291,-4.713373907
4357000000,104.7083376,19.569637,-4.845924504
4358000000,104.5020787,19.589321,-4.978630223
4359000000,104.2979426,19.080408,-5.111155017
4360000000,104.0958181,19.089931,-5.243626688
4361000000,103.8956015,19.05472,-5.376123251
4362000000,103.6971964,18.947899,-5.508706633
4363000000,103.5005128,18.913319,-5.641099377
4364000000,103.3054665,18.699755,-5.773524299
4365000000,103.111979,18.572763,-5.906082182
4366000000,102.9199765,18.310938,-6.038426963
4367000000,102.7293902,17.981848,-6.170933847
4368000000,102.5401551,17.971643,-6.303300485
4369000000,102.3522107,17.783722,-6.435605803
4370000000,102.1654996,17.688816,-6.568019796
4371000000,101.9799682,17.585424,-6.700438647
4372000000,101.7955658,17.313814,-6.832726965
4373000000,101.6122446,17.427809,-6.964961249
4374000000,101.4299597,16.990435,-7.097363707
4375000000,101.2486685,17.264898,-7.229624704
4376000000,101.0683309,17.070463,-7.361843202
4377000000,100.8889088,16.697596,-7.494186162
4378000000,100.7103663,16.698744,-7.626366411
4379000000,100.5326693,16.577173,-7.758683264
4380000000,100.3557855,16.515543,-7.890917548
4381000000,100.1796843,16.161842,-8.02304862
4382000000,100.0043367,16.180368,-8.155321153
4383000000,99.82971501,15.85008,-8.287447368
4384000000,99.65579299,16.050436,-8.419603939
4385000000,99.48254569,15.678378,-8.551798152
4386000000,99.30994937,15.658542,-8.683952902
4387000000,99.13798139,15.511913,-8.815875122
4388000000,98.96662022,15.465761,-8.948018337
4389000000,98.7958453,15.246923,-9.080099017
4390000000,98.62563704,14.946662,-9.212159662
4391000000,98.45597673,14.962005,-9.344112846
4392000000,98.28684651,14.683449,-9.476248775
4393000000,98.11822931,14.401958,-9.60819103
4394000000,97.95010881,14.560859,-9.740221319
4395000000,97.7824694,14.267241,-9.872118039
4396000000,97.61529616,13.981815,-10.00412404
4397000000,97.44857478,14.0841,-10.13605112
4398000000,97.28229157,13.806826,-10.26794298
4399000000,97.11643341,13.608928,-10.39987431
4400000000,96.95098772,13.653368,-10.53182507
4401000000,96.78594242,13.308257,-10.66369689
4402000000,96.62128593,13.218782,-10.79548008
4403000000,96.45700714,13.176093,-10.92731427
4404000000,96.29309538,13.068669,-11.05914967
4405000000,96.12954037,13.036737,-11.1910385
4406000000,95.96633227,12.710989,-11.32279618
4407000000,95.80346159,12.716603,-11.4546753
4408000000,95.6409192,12.691617,-11.58645849
4409000000,95.47869634,12.326954,-11.71814453
4410000000,95.31678454,12.249563,-11.84985001
4411000000,95.15517569,12.015756,-11.98168905
4412000000,94.99386193,11.913261,-12.11336053
4413000000,94.83283571,12.03778,-12.24494094
4414000000,94.67208974,11.843649,-12.37669741
4415000000,94.51161701,11.656729,-12.50828632
4416000000,94.35141074,11.442848,-12.63993229
4417000000,94.19146438,11.42988,-12.77153456
4418000000,94.03177163,11.460026,-12.90316475
4419000000,93.87232638,11.218938,-13.03476944
4420000000,93.71312276,11.237273,-13.16633163
4421000000,93.55415506,11.022451,-13.29781611
4422000000,93.3954178,10.865772,-13.42942445
4423000000,93.23690564,10.59804,-13.56101336
4424000000,93.07861345,10.787938,-13.69243591
4425000000,92.92053626,10.804761,-13.82395196
4426000000,92.76266925,10.462249,-13.9554243
4427000000,92.60500775,10.379829,-14.08679828
4428000000,92.44754726,10.26471,-14.21826455
4429000000,92.2902834,9.8985224,-14.34973567
4430000000,92.13321194,9.868721,-14.48118494
4431000000,91.97632878,9.6849136,-14.61264392
4432000000,91.81962994,9.6389179,-14.74403005
4433000000,91.66311157,9.6496811,-14.87541982
4434000000,91.50676992,9.3372679,-15.00680473
4435000000,91.35060137,9.4959221,-15.13807429
4436000000,91.19460239,9.1611271,-15.26934506
4437000000,91.03876958,9.0833807,-15.4007324
4438000000,90.88309962,8.8820448,-15.53199588
4439000000,90.72758928,8.9702101,-15.66324601
4440000000,90.57223544,8.6873121,-15.79455078
4441000000,90.41703506,8.7277851,-15.92572199
4442000000,90.2619852,8.4383364,-16.05701826
4443000000,90.10708297,8.5685101,-16.18820039
4444000000,89.9523256,8.2494974,-16.3194493
4445000000,89.79771038,7.9308648,-16.45058529
4446000000,89.64323466,7.9606199,-16.58178321
4447000000,89.48889588,7.6652951,-16.71293498
4448000000,89.33469154,7.5380411,-16.84398962
4449000000,89.18061922,7.3974819,-16.97510982
4450000000,89.02667656,7.4415903,-17.10620817
4451000000,88.87286124,7.2882352,-17.23732473
4452000000,88.71917104,7.0049677,-17.36833444
4453000000,88.56560377,7.0192103,-17.49944614
4454000000,88.4121573,6.8370132,-17.6305287
4455000000,88.25882956,6.6124439,-17.7614097
4456000000,88.10561853,6.6077089,-17.89242183
4457000000,87.95252225,6.4619994,-18.02351532
4458000000,87.79953879,6.3547773,-18.15446189
4459000000,87.64666629,6.1186323,-18.28532953
4460000000,87.49390292,6.0063901,-18.41639145
4461000000,87.34124691,6.0038247,-18.54731373
4462000000,87.18869651,6.072278,-18.67819108
4463000000,87.03625004,5.7849946,-18.80903443
4464000000,86.88390583,5.7845025,-18.93996886
4465000000,86.73166228,5.4368553,-19.07083528
4466000000,86.57951781,5.3225107,-19.20171385
4467000000,86.42747089,5.2685504,-19.33250013
4468000000,86.27552,5.4210525,-19.46330706
4469000000,86.12366368,5.318481,-19.59424148
4470000000,85.9719005,5.053555,-19.72487963
4471000000,85.82022906,4.9630113,-19.85563191
4472000000,85.66864798,4.8464022,-19.98625306
4473000000,85.51715593,4.6472573,-20.11709277
4474000000,85.36575159,4.4909816,-20.24775398
4475000000,85.2144337,4.3520508,-20.37847227
4476000000,85.06320099,4.2745986,-20.50922819
4477000000,84.91205224,4.399951,-20.63986755
4478000000,84.76098626,4.1154428,-20.77046077
4479000000,84.61000188,4.1962862,-20.90104184
4480000000,84.45909793,3.8434794,-21.0316642
4481000000,84.30827332,3.8117249,-21.16231085
4482000000,84.15752692,3.5352497,-21.29285064
4483000000,84.00685768,3.6064587,-21.42354828
4484000000,83.85626453,3.4154544,-21.55409536
4485000000,83.70574644,3.1390936,-21.68461329
4486000000,83.55530241,2.9685571,-21.81510451
4487000000,83.40493144,3.1272917,-21.94553259
4488000000,83.25463257,2.9515991,-22.07600195
4489000000,83.10440484,2.673012,-22.20646888
4490000000,82.95424732,2.5279112,-22.3369771
4491000000,82.80415909,2.2806146,-22.46729833
4492000000,82.65413927,2.3043604,-22.59776526
4493000000,82.50418698,2.1529756,-22.72815205
4494000000,82.35430134,1.9344865,-22.85852913
4495000000,82.20448153,1.8047518,-22.98895964
4496000000,82.05472671,1.6428524,-23.11908172
4497000000,81.90503606,1.5647868,-23.24958023
4498000000,81.7554088,1.2162828,-23.37990145
4499000000,81.60584413,1.2339778,-23.51023725
4500000000,81.4563413,1.293489,-23.64049776
4501000000,81.30689954,1.0593619,-23.77069999
4502000000,81.15751811,0.96711171,-23.90101878
4503000000,81.0081963,0.8580749,-24.03121615
4504000000,80.85893337,1.0513686,-24.16137466
4505000000,80.70972864,0.86086404,-24.29145789
4506000000,80.56058142,0.69275588,-24.42171112
4507000000,80.41149102,0.58450282,-24.55187935
4508000000,80.26245678,0.51427484,-24.68203057
4509000000,80.11347805,0.47260571,-24.8121308
4510000000,79.96455419,0.417689,-24.94232332
4511000000,79.81568456,0.18535195,-25.07247697
4512000000,79.66686855,0.15419368,-25.2024242
4513000000,79.51810554,0.27160567,-25.33248072
4514000000,79.36939493,-0.32827911,-25.46255424
4515000000,79.22073613,-0.26065254,-25.59250633
4516000000,79.07212856,-0.32542074,-25.72265027
4517000000,78.92357165,-0.42873603,-25.85243965
4518000000,78.77506484,-0.48262468,-25.98250345
4519000000,78.62660757,-0.73956293,-26.11249439
4520000000,78.4781993,-0.84389341,-26.24239791
4521000000,78.3298395,-0.99901867,-26.37225286
4522000000,78.18152762,-1.0901233,-26.50223895
4523000000,78.03326317,-1.264942,-26.63196519
4524000000,77.88504561,-1.4172424,-26.76187842
4525000000,77.73687445,-1.6866289,-26.89170666
4526000000,77.5887492,-1.4822069,-27.02154218
4527000000,77.44066935,-1.7803617,-27.15138985
4528000000,77.29263444,-1.6929046,-27.2812108
4529000000,77.14464398,-1.7239535,-27.41090061
4530000000,76.99669751,-2.0794377,-27.54072156
4531000000,76.84879457,-2.1609545,-27.6704138
4532000000,76.70093469,-2.1057405,-27.80002832
4533000000,76.55311744,-2.3459854,-27.92975699
4534000000,76.40534237,-2.2247174,-28.05948323
4535000000,76.25760904,-2.754946,-28.18911961
4536000000,76.10991702,-2.8616154,-28.31874385
4537000000,75.96226589,-2.9489717,-28.44845309
4538000000,75.81465523,-3.1160707,-28.57797048
4539000000,75.66708463,-3.1433239,-28.70763357
4540000000,75.51955368,-3.08233,-28.83721167
4541000000,75.37206197,-3.6207201,-28.96679706
4542000000,75.22460912,-3.7062292,-29.09629501
4543000000,75.07719472,-3.4034183,-29.22578083
4544000000,74.92981839,-3.5414846,-29.35524722
4545000000,74.78247974,-3.7719946,-29.48477189
4546000000,74.63517841,-3.9027109,-29.61420185
4547000000,74.48791401,-4.3173237,-29.74372166
4548000000,74.34068617,-4.2295637,-29.87321234
4549000000,74.19349455,-4.2270355,-30.00255487
4550000000,74.04633876,-4.293911,-30.13193383
4551000000,73.89921846,-4.3568649,-30.26133708
4552000000,73.75213329,-4.630734,-30.39064318
4553000000,73.60508292,-4.6165152,-30.51996872
4554000000,73.45806699,-4.5990229,-30.64931611
4555000000,73.31108516,-4.8654099,-30.77850807
4556000000,73.1641371,-4.7346039,-30.90794775
4557000000,73.01722247,-4.933908,-31.03712514
4558000000,72.87034095,-5.1197395,-31.16647982
4559000000,72.72349221,-5.3853054,-31.29567421
4560000000,72.57667593,-5.3074226,-31.42488318
4561000000,72.42989179,-5.5985661,-31.55389058
4562000000,72.28313947,-5.5835881,-31.68313354
4563000000,72.13641867,-5.6802549,-31.81228179
4564000000,71.98972907,-5.3880119,-31.94125762
4565000000,71.84307037,-5.9678211,-32.07040587
4566000000,71.69644226,-6.1057916,-32.19946184
4567000000,71.54984444,-5.9762731,-32.32848138
4568000000,71.40327662,-6.131216,-32.45761507
4569000000,71.2567385,-6.4186859,-32.58672203
4570000000,71.11022978,-6.6679301,-32.71566386
4571000000,70.96375019,-6.5781636,-32.8446664
4572000000,70.81729943,-6.748528,-32.97372966
4573000000,70.67087722,-6.7837734,-33.10242378
4574000000,70.52448327,-7.1325922,-33.23157203
4575000000,70.37811732,-6.9227667,-33.36034144
4576000000,70.23177907,-7.2821283,-33.48925169
4577000000,70.08546825,-7.2291875,-33.61806481
4578000000,69.9391846,-7.4296894,-33.74690707
4579000000,69.79292784,-7.466454,-33.87567648
4580000000,69.6466977,-7.4902501,-34.0044046
4581000000,69.50049392,-7.4985328,-34.13314243
4582000000,69.35431623,-7.75176,-34.2620794
4583000000,69.20816437,-7.8704004,-34.3907541
4584000000,69.06203808,-7.9678578,-34.51955021
4585000000,68.9159371,-8.1041088,-34.64813019
4586000000,68.76986118,-8.0617294,-34.7769166
4587000000,68.62381005,-8.1903753,-34.90548929
4588000000,68.47778347,-8.4252205,-35.03405956
4589000000,68.33178118,-8.6047792,-35.16270511
4590000000,68.18580293,-8.5213709,-35.29119767
4591000000,68.03984848,-8.5773783,-35.41990393
4592000000,67.89391758,-8.4881754,-35.54844748
4593000000,67.74800998,-8.6490021,-35.67685747
4594000000,67.60212543,-8.874465,-35.80540831
4595000000,67.45626371,-9.0454626,-35.933862
4596000000,67.31042455,-9.0987616,-36.06237399
