Freq,Simulated,Measured,,
3.96,179.3105496,-0.35985214,,
3.961,179.3105021,-0.38855213,,
3.962,179.3104547,-0.37851551,,
3.963,179.3104074,-0.5810867,,
3.964,179.31036,-0.36252239,,
3.965,179.3103126,-0.55621457,,
3.966,179.3102653,-0.56040406,,
3.967,179.310218,-0.34655312,,
3.968,179.3101707,-0.68008488,,
3.969,179.3101235,-0.47914696,,
3.97,179.3100762,-0.54143155,,
3.971,179.310029,-0.48263767,,
3.972,179.3099818,-0.55798572,,
3.973,179.3099346,-0.44599852,,
3.974,179.3098874,-0.71108216,,
3.975,179.3098403,-0.37101531,,
3.976,179.3097932,-0.42023444,,
3.977,179.309746,-0.40303621,,
3.978,179.3096989,-0.50393385,,
3.979,179.3096518,-0.52962464,,
3.98,179.3096048,-0.62140793,,
3.981,179.3095577,-0.47683409,,
3.982,179.3095107,-0.4070507,,
3.983,179.3094637,-0.60120511,,
3.984,179.3094167,-0.46780229,,
3.985,179.3093697,-0.35416868,,
3.986,179.3093227,-0.466842,,
3.987,179.3092757,-0.45846492,,
3.988,179.3092288,-0.49638599,,
3.989,179.3091818,-0.3446734,,
3.99,179.3091349,-0.41691905,,
3.991,179.309088,-0.41237074,,
3.992,179.3090411,-0.52855361,,
3.993,179.3089942,-0.47433242,,
3.994,179.3089474,-0.46368715,,
3.995,179.3089005,-0.59730411,,
3.996,179.3088537,-0.36807725,,
3.997,179.3088068,-0.49491125,,
3.998,179.30876,-0.57392085,,
3.999,179.3087132,-0.36582124,,
4,179.3086664,-0.69024843,,
4.001,179.3086196,-0.46245712,,
4.002,179.3085729,-0.27204543,,
4.003,179.3085261,-0.45256397,,
4.004,179.3084793,-0.53995389,,
4.005,179.3084326,-0.56320518,,
4.006,179.3083859,-0.41603073,,
4.007,179.3083391,-0.45897618,,
4.008,179.3082924,-0.46822333,,
4.009,179.3082457,-0.50234592,,
4.01,179.308199,-0.67298514,,
4.011,179.3081523,-0.56420839,,
4.012,179.3081056,-0.4187237,,
4.013,179.3080589,-0.41550824,,
4.014,179.3080123,-0.4889113,,
4.015,179.3079656,-0.57995778,,
4.016,179.307919,-0.66974956,,
4.017,179.3078723,-0.59095436,,
4.018,179.3078257,-0.61276257,,
4.019,179.307779,-0.65718889,,
4.02,179.3077324,-0.49245575,,
4.021,179.3076858,-0.47738087,,
4.022,179.3076392,-0.48202205,,
4.023,179.3075926,-0.61216319,,
4.024,179.3075459,-0.37094906,,
4.025,179.3074993,-0.4972643,,
4.026,179.3074527,-0.42723069,,
4.027,179.3074062,-0.50214446,,
4.028,179.3073596,-0.75575548,,
4.029,179.307313,-0.53606719,,
4.03,179.3072664,-0.27070957,,
4.031,179.3072198,-0.44180101,,
4.032,179.3071732,-0.4359985,,
4.033,179.3071267,-0.46221322,,
4.034,179.3070801,-0.4239594,,
4.035,179.3070335,-0.4752056,,
4.036,179.306987,-0.66666812,,
4.037,179.3069404,-0.56299555,,
4.038,179.3068938,-0.56039524,,
4.039,179.3068473,-0.53578573,,
4.04,179.3068007,-0.29183608,,
4.041,179.3067541,-0.51464242,,
4.042,179.3067076,-0.64464903,,
4.043,179.306661,-0.62618715,,
4.044,179.3066145,-0.3285605,,
4.045,179.3065679,-0.42701966,,
4.046,179.3065213,-0.43578175,,
4.047,179.3064748,-0.65190095,,
4.048,179.3064282,-0.44068441,,
4.049,179.3063816,-0.48939011,,
4.05,179.3063351,-0.60423082,,
4.051,179.3062885,-0.62660038,,
4.052,179.3062419,-0.40615079,,
4.053,179.3061954,-0.39136708,,
4.054,179.3061488,-0.63480163,,
4.055,179.3061022,-0.60027516,,
4.056,179.3060556,-0.61815506,,
4.057,179.3060091,-0.42054597,,
4.058,179.3059625,-0.53600073,,
4.059,179.3059159,-0.38902164,,
4.06,179.3058693,-0.55669916,,
4.061,179.3058227,-0.48536551,,
4.062,179.3057761,-0.48518965,,
4.063,179.3057295,-0.56867921,,
4.064,179.3056829,-0.4247824,,
4.065,179.3056363,-0.40171084,,
4.066,179.3055896,-0.53367925,,
4.067,179.305543,-0.56826001,,
4.068,179.3054964,-0.39612219,,
4.069,179.3054498,-0.4835169,,
4.07,179.3054031,-0.66326207,,
4.071,179.3053565,-0.5431782,,
4.072,179.3053098,-0.42336413,,
4.073,179.3052631,-0.52309328,,
4.074,179.3052165,-0.45720538,,
4.075,179.3051698,-0.58497649,,
4.076,179.3051231,-0.42140731,,
4.077,179.3050764,-0.35208324,,
4.078,179.3050297,-0.3981553,,
4.079,179.304983,-0.48419586,,
4.08,179.3049363,-0.43124518,,
4.081,179.3048895,-0.56351823,,
4.082,179.3048428,-0.48428065,,
4.083,179.3047961,-0.45073837,,
4.084,179.3047493,-0.52192187,,
4.085,179.3047025,-0.45114297,,
4.086,179.3046558,-0.53587461,,
4.087,179.304609,-0.65218711,,
4.088,179.3045622,-0.48096773,,
4.089,179.3045154,-0.54807872,,
4.09,179.3044686,-0.57587767,,
4.091,179.3044217,-0.52822971,,
4.092,179.3043749,-0.62240726,,
4.093,179.304328,-0.40786281,,
4.094,179.3042812,-0.48142764,,
4.095,179.3042343,-0.50150698,,
4.096,179.3041874,-0.52068567,,
4.097,179.3041405,-0.54203373,,
4.098,179.3040936,-0.33567679,,
4.099,179.3040467,-0.67179638,,
4.1,179.3039997,-0.51798224,,
4.101,179.3039528,-0.53695482,,
4.102,179.3039058,-0.47574535,,
4.103,179.3038589,-0.43867624,,
4.104,179.3038119,-0.27732626,,
4.105,179.3037649,-0.48904592,,
4.106,179.3037178,-0.53473783,,
4.107,179.3036708,-0.37684491,,
4.108,179.3036238,-0.33161107,,
4.109,179.3035767,-0.50279683,,
4.11,179.3035296,-0.51037067,,
4.111,179.3034825,-0.45904192,,
4.112,179.3034354,-0.48051614,,
4.113,179.3033883,-0.45222679,,
4.114,179.3033411,-0.45455667,,
4.115,179.303294,-0.51813716,,
4.116,179.3032468,-0.45098251,,
4.117,179.3031996,-0.57119,,
4.118,179.3031524,-0.36420786,,
4.119,179.3031052,-0.50515485,,
4.12,179.3030579,-0.45333326,,
4.121,179.3030107,-0.54793066,,
4.122,179.3029634,-0.32375279,,
4.123,179.3029161,-0.27725285,,
4.124,179.3028688,-0.52734172,,
4.125,179.3028215,-0.47661206,,
4.126,179.3027741,-0.51924378,,
4.127,179.3027268,-0.58575141,,
4.128,179.3026794,-0.5444231,,
4.129,179.302632,-0.53738123,,
4.13,179.3025845,-0.3880401,,
4.131,179.3025371,-0.59819651,,
4.132,179.3024896,-0.43288344,,
4.133,179.3024422,-0.45672387,,
4.134,179.3023947,-0.32338199,,
4.135,179.3023471,-0.54272175,,
4.136,179.3022996,-0.37705451,,
4.137,179.302252,-0.42308614,,
4.138,179.3022044,-0.15521644,,
4.139,179.3021568,-0.4493897,,
4.14,179.3021092,-0.54046398,,
4.141,179.3020616,-0.34741592,,
4.142,179.3020139,-0.41210899,,
4.143,179.3019662,-0.24830446,,
4.144,179.3019185,-0.3117927,,
4.145,179.3018708,-0.51505542,,
4.146,179.301823,-0.49575153,,
4.147,179.3017752,-0.4969658,,
4.148,179.3017274,-0.44873309,,
4.149,179.3016796,-0.44786894,,
4.15,179.3016317,-0.38370895,,
4.151,179.3015839,-0.40341789,,
4.152,179.301536,-0.40104043,,
4.153,179.3014881,-0.49269667,,
4.154,179.3014401,-0.32291928,,
4.155,179.3013922,-0.40003854,,
4.156,179.3013442,-0.4890044,,
4.157,179.3012962,-0.60205466,,
4.158,179.3012481,-0.48960546,,
4.159,179.3012001,-0.42551643,,
4.16,179.301152,-0.41809025,,
4.161,179.3011039,-0.32920516,,
4.162,179.3010557,-0.50190508,,
4.163,179.3010076,-0.22797909,,
4.164,179.3009594,-0.16572323,,
4.165,179.3009112,-0.45742562,,
4.166,179.3008629,-0.33789581,,
4.167,179.3008147,-0.44539467,,
4.168,179.3007664,-0.43999431,,
4.169,179.3007181,-0.39611402,,
4.17,179.3006697,-0.24708885,,
4.171,179.3006214,-0.42295572,,
4.172,179.300573,-0.42811325,,
4.173,179.3005245,-0.28428954,,
4.174,179.3004761,-0.38134491,,
4.175,179.3004276,-0.27000627,,
4.176,179.3003791,-0.45787817,,
4.177,179.3003306,-0.29116663,,
4.178,179.300282,-0.2504288,,
4.179,179.3002334,-0.36522189,,
4.18,179.3001848,-0.27889103,,
4.181,179.3001362,-0.40629065,,
4.182,179.3000875,-0.3137784,,
4.183,179.3000388,-0.31325716,,
4.184,179.2999901,-0.24072295,,
4.185,179.2999413,-0.39010999,,
4.186,179.2998926,-0.3467142,,
4.187,179.2998437,-0.32200184,,
4.188,179.2997949,-0.27687576,,
4.189,179.299746,-0.25691241,,
4.19,179.2996971,-0.073089913,,
4.191,179.2996482,-0.42470011,,
4.192,179.2995992,-0.1338063,,
4.193,179.2995503,-0.25603244,,
4.194,179.2995012,-0.23332004,,
4.195,179.2994522,-0.27949291,,
4.196,179.2994031,-0.26593143,,
4.197,179.299354,-0.29191357,,
4.198,179.2993049,-0.27955604,,
4.199,179.2992557,-0.33617026,,
4.2,179.2992065,-0.24905781,,
4.201,179.2991573,-0.36361137,,
4.202,179.299108,-0.13460694,,
4.203,179.2990587,-0.37535805,,
4.204,179.2990094,-0.43863139,,
4.205,179.29896,-0.21756952,,
4.206,179.2989106,-0.32094413,,
4.207,179.2988612,-0.34120145,,
4.208,179.2988118,-0.1457274,,
4.209,179.2987623,-0.36914179,,
4.21,179.2987128,-0.090370059,,
4.211,179.2986632,-0.44389066,,
4.212,179.2986137,-0.40208393,,
4.213,179.2985641,-0.12383516,,
4.214,179.2985144,-0.071813449,,
4.215,179.2984647,-0.31173897,,
4.216,179.298415,-0.39799023,,
4.217,179.2983653,-0.25093529,,
4.218,179.2983155,-0.095737539,,
4.219,179.2982657,-0.24754097,,
4.22,179.2982159,-0.18189213,,
4.221,179.298166,-0.15386657,,
4.222,179.2981161,-0.3481763,,
4.223,179.2980662,-0.2516765,,
4.224,179.2980162,-0.3138833,,
4.225,179.2979662,-0.21537001,,
4.226,179.2979162,-0.25304428,,
4.227,179.2978661,-0.088102818,,
4.228,179.297816,-0.22999193,,
4.229,179.2977658,-0.24000877,,
4.23,179.2977157,-0.2835623,,
4.231,179.2976655,-0.25120097,,
4.232,179.2976152,-0.33779046,,
4.233,179.297565,-0.20954801,,
4.234,179.2975146,-0.2438354,,
4.235,179.2974643,-0.29763976,,
4.236,179.2974139,-0.024163675,,
4.237,179.2973635,-0.12057645,,
4.238,179.2973131,-0.16305961,,
4.239,179.2972626,-0.22228929,,
4.24,179.2972121,-0.30886367,,
4.241,179.2971615,-0.16569205,,
4.242,179.2971109,-0.28233814,,
4.243,179.2970603,-0.010799811,,
4.244,179.2970097,-0.24998046,,
4.245,179.296959,-0.2171938,,
4.246,179.2969082,-0.17808349,,
4.247,179.2968575,-0.001542336,,
4.248,179.2968067,-0.027578002,,
4.249,179.2967559,-0.14932615,,
4.25,179.296705,-0.19147627,,
4.251,179.2966541,-0.031769656,,
4.252,179.2966032,-0.30296513,,
4.253,179.2965522,-0.03487527,,
4.254,179.2965012,-0.076062918,,
4.255,179.2964501,-0.1108337,,
4.256,179.296399,-0.18507141,,
4.257,179.2963479,-0.38481325,,
4.258,179.2962968,-0.036684476,,
4.259,179.2962456,-0.34313858,,
4.26,179.2961944,-0.22046529,,
4.261,179.2961431,-0.12329572,,
4.262,179.2960918,0.037053283,,
4.263,179.2960405,-0.22930732,,
4.264,179.2959891,-0.14591517,,
4.265,179.2959377,-0.19862589,,
4.266,179.2958863,-0.18804346,,
4.267,179.2958348,-0.28212893,,
4.268,179.2957833,-0.09618675,,
4.269,179.2957317,-0.21924348,,
4.27,179.2956801,-0.11258554,,
4.271,179.2956285,-0.13840908,,
4.272,179.2955768,-0.310637,,
4.273,179.2955252,-0.1501987,,
4.274,179.2954734,-0.085348755,,
4.275,179.2954217,-0.17814453,,
4.276,179.2953698,-0.19140574,,
4.277,179.295318,-0.14154816,,
4.278,179.2952661,-0.041809868,,
4.279,179.2952142,-0.15459433,,
4.28,179.2951623,-0.132902,,
4.281,179.2951103,0.012022489,,
4.282,179.2950582,-0.22357558,,
4.283,179.2950062,-0.15488692,,
4.284,179.2949541,-0.14856902,,
4.285,179.2949019,-0.19224413,,
4.286,179.2948498,-0.24077351,,
4.287,179.2947976,-0.17171387,,
4.288,179.2947453,-0.15554647,,
4.289,179.294693,0.047451619,,
4.29,179.2946407,-0.1271379,,
4.291,179.2945884,0.011040658,,
4.292,179.294536,-0.037949897,,
4.293,179.2944835,-0.13502075,,
4.294,179.2944311,-0.096589521,,
4.295,179.2943786,-0.020515271,,
4.296,179.294326,-0.1546239,,
4.297,179.2942735,-0.11826375,,
4.298,179.2942208,-0.11068954,,
4.299,179.2941682,-0.18805833,,
4.3,179.2941155,0.012237443,,
4.301,179.2940628,-0.060622867,,
4.302,179.29401,-0.11085207,,
4.303,179.2939572,-0.11830499,,
4.304,179.2939044,-0.13960524,,
4.305,179.2938515,-0.11311182,,
4.306,179.2937986,-0.054841656,,
4.307,179.2937457,-0.15687123,,
4.308,179.2936927,-0.06715405,,
4.309,179.2936397,-0.17501336,,
4.31,179.2935866,-0.27121702,,
4.311,179.2935335,-0.1869061,,
4.312,179.2934804,-0.094334222,,
4.313,179.2934273,-0.18211402,,
4.314,179.2933741,-0.1288842,,
4.315,179.2933208,0.15966739,,
4.316,179.2932676,0.014528897,,
4.317,179.2932142,0.019595183,,
4.318,179.2931609,-0.11577097,,
4.319,179.2931075,-0.12832458,,
4.32,179.2930541,-0.07095471,,
4.321,179.2930007,-0.039370719,,
4.322,179.2929472,-0.22982341,,
4.323,179.2928937,-0.026993802,,
4.324,179.2928401,0.13814455,,
4.325,179.2927865,-0.055954546,,
4.326,179.2927329,-0.066711456,,
4.327,179.2926792,0.097213991,,
4.328,179.2926255,-0.042280603,,
4.329,179.2925718,0.005269721,,
4.33,179.292518,-0.046671748,,
4.331,179.2924642,0.041292049,,
4.332,179.2924104,-0.22600453,,
4.333,179.2923565,-0.13868152,,
4.334,179.2923026,-0.034681451,,
4.335,179.2922486,-0.073977292,,
4.336,179.2921946,-0.001040062,,
4.337,179.2921406,0.080509871,,
4.338,179.2920866,0.12020543,,
4.339,179.2920325,0.040913805,,
4.34,179.2919784,0.071492501,,
4.341,179.2919242,-0.16516279,,
4.342,179.29187,-0.068301402,,
4.343,179.2918158,-0.014982325,,
4.344,179.2917615,0.008261435,,
4.345,179.2917072,-0.11190306,,
4.346,179.2916529,0.1746361,,
4.347,179.2915986,-0.087830901,,
4.348,179.2915442,-0.18599999,,
4.349,179.2914897,0.033776946,,
4.35,179.2914353,0.049340688,,
4.351,179.2913808,-0.19279036,,
4.352,179.2913262,-0.10792053,,
4.353,179.2912717,0.040823836,,
4.354,179.2912171,0.11812776,,
4.355,179.2911625,0.054055776,,
4.356,179.2911078,-0.16276449,,
4.357,179.2910531,-0.10864671,,
4.358,179.2909984,0.19542512,,
4.359,179.2909436,-0.05811964,,
4.36,179.2908888,0.000850766,,
4.361,179.290834,-0.17106974,,
4.362,179.2907791,0.057685338,,
4.363,179.2907243,-0.055728186,,
4.364,179.2906693,0.097491823,,
4.365,179.2906144,0.054761801,,
4.366,179.2905594,-0.14206561,,
4.367,179.2905044,0.068678372,,
4.368,179.2904493,0.084112957,,
4.369,179.2903943,0.073441625,,
4.37,179.2903392,-0.012032689,,
4.371,179.290284,0.083315961,,
4.372,179.2902288,0.15289359,,
4.373,179.2901736,0.076152004,,
4.374,179.2901184,-0.15854222,,
4.375,179.2900632,0.12814727,,
4.376,179.2900079,-0.016943736,,
4.377,179.2899525,0.049997769,,
4.378,179.2898972,-0.060824104,,
4.379,179.2898418,-0.19226849,,
4.38,179.2897864,0.092794761,,
4.381,179.289731,0.1101324,,
4.382,179.2896755,0.17563875,,
4.383,179.28962,-0.074402519,,
4.384,179.2895645,0.089264534,,
4.385,179.2895089,0.026791928,,
4.386,179.2894533,0.10325919,,
4.387,179.2893977,-0.077483527,,
4.388,179.2893421,-0.16274507,,
4.389,179.2892864,-0.075102426,,
4.39,179.2892307,-0.016112601,,
4.391,179.289175,-0.024427364,,
4.392,179.2891192,-0.063717633,,
4.393,179.2890635,0.073408544,,
4.394,179.2890077,0.094624676,,
4.395,179.2889518,0.13958195,,
4.396,179.288896,0.050320804,,
4.397,179.2888401,0.009123039,,
4.398,179.2887842,0.018763816,,
4.399,179.2887283,0.02492298,,
4.4,179.2886723,0.019961542,,
4.401,179.2886163,0.11350545,,
4.402,179.2885603,0.091463841,,
4.403,179.2885043,-0.047080342,,
4.404,179.2884482,0.039909996,,
4.405,179.2883921,0.078810029,,
4.406,179.288336,-0.13404074,,
4.407,179.2882799,0.1366592,,
4.408,179.2882237,0.018880768,,
4.409,179.2881676,0.10286488,,
4.41,179.2881114,0.093235008,,
4.411,179.2880551,-0.076934934,,
4.412,179.2879989,0.10066438,,
4.413,179.2879426,0.14425345,,
4.414,179.2878863,-0.000157243,,
4.415,179.28783,0.12753384,,
4.416,179.2877737,0.064826585,,
4.417,179.2877173,0.10037831,,
4.418,179.2876609,-0.11611187,,
4.419,179.2876045,0.14983879,,
4.42,179.2875481,-0.01022292,,
4.421,179.2874917,0.14978088,,
4.422,179.2874352,-0.039579827,,
4.423,179.2873787,0.040675569,,
4.424,179.2873222,0.073349297,,
4.425,179.2872657,0.041301381,,
4.426,179.2872092,0.064043023,,
4.427,179.2871526,-0.04541884,,
4.428,179.2870961,0.12710485,,
4.429,179.2870395,0.15881552,,
4.43,179.2869829,0.071482383,,
4.431,179.2869262,0.069956116,,
4.432,179.2868696,0.12536851,,
4.433,179.2868129,0.054496374,,
4.434,179.2867562,0.17386532,,
4.435,179.2866995,-0.01689609,,
4.436,179.2866428,0.15115532,,
4.437,179.2865861,0.094905667,,
4.438,179.2865294,0.02013132,,
4.439,179.2864726,0.20750852,,
4.44,179.2864158,0.10177124,,
4.441,179.286359,0.11250263,,
4.442,179.2863022,0.10807527,,
4.443,179.2862454,-0.06053514,,
4.444,179.2861886,0.14730418,,
4.445,179.2861317,0.14561325,,
4.446,179.2860749,0.11007722,,
4.447,179.286018,0.068752587,,
4.448,179.2859611,0.1619924,,
4.449,179.2859042,0.12118487,,
4.45,179.2858473,0.11993381,,
4.451,179.2857904,0.23806083,,
4.452,179.2857335,0.017212596,,
4.453,179.2856766,-0.07572937,,
4.454,179.2856196,0.050730068,,
4.455,179.2855626,0.13567263,,
4.456,179.2855057,0.11900416,,
4.457,179.2854487,-0.017607924,,
4.458,179.2853917,0.10516927,,
4.459,179.2853347,0.11899377,,
4.46,179.2852777,0.067092687,,
4.461,179.2852207,-0.036758654,,
4.462,179.2851637,0.20083286,,
4.463,179.2851067,0.069935821,,
4.464,179.2850497,0.24510895,,
4.465,179.2849926,-0.036682405,,
4.466,179.2849356,0.32745773,,
4.467,179.2848785,0.099882402,,
4.468,179.2848215,0.14771456,,
4.469,179.2847644,0.081028379,,
4.47,179.2847074,-0.033389464,,
4.471,179.2846503,-0.068764433,,
4.472,179.2845932,0.13693871,,
4.473,179.2845362,0.25690702,,
4.474,179.2844791,0.15222953,,
4.475,179.284422,0.018029204,,
4.476,179.2843649,0.062752441,,
4.477,179.2843079,0.002943096,,
4.478,179.2842508,0.023327902,,
4.479,179.2841937,0.16027077,,
4.48,179.2841366,0.017858434,,
4.481,179.2840795,0.079063885,,
4.482,179.2840225,0.11995501,,
4.483,179.2839654,-0.002370525,,
4.484,179.2839083,0.19585843,,
4.485,179.2838512,0.10196202,,
4.486,179.2837942,0.2182208,,
4.487,179.2837371,0.19885784,,
4.488,179.28368,0.01241287,,
4.489,179.283623,0.10729185,,
4.49,179.2835659,0.031983085,,
4.491,179.2835089,0.079317771,,
4.492,179.2834518,0.14679596,,
4.493,179.2833948,0.13098113,,
4.494,179.2833377,0.14555737,,
4.495,179.2832807,0.12999626,,
4.496,179.2832237,0.25176895,,
4.497,179.2831667,0.30377883,,
4.498,179.2831097,0.10498799,,
4.499,179.2830527,-0.086287946,,
4.5,179.2829957,0.046483971,,
4.501,179.2829387,0.16999656,,
4.502,179.2828817,-0.055970907,,
4.503,179.2828248,0.11542544,,
4.504,179.2827678,0.013384948,,
4.505,179.2827109,0.18724875,,
4.506,179.282654,0.012456088,,
4.507,179.2825971,-0.035671953,,
4.508,179.2825402,0.087231934,,
4.509,179.2824833,0.12292909,,
4.51,179.2824264,-0.072067663,,
4.511,179.2823695,0.060394894,,
4.512,179.2823127,-0.028401231,,
4.513,179.2822559,0.10318487,,
4.514,179.2821991,0.12741998,,
4.515,179.2821423,0.044066802,,
4.516,179.2820855,0.2174546,,
4.517,179.2820287,0.045159485,,
4.518,179.281972,0.10765847,,
4.519,179.2819153,-0.10860372,,
4.52,179.2818586,0.095669791,,
4.521,179.2818019,0.013193055,,
4.522,179.2817452,0.10094247,,
4.523,179.2816886,0.054623891,,
4.524,179.281632,0.14323451,,
4.525,179.2815754,-0.049532313,,
4.526,179.2815188,0.038039174,,
4.527,179.2814622,-0.01518921,,
4.528,179.2814057,-0.059094585,,
4.529,179.2813492,0.051327914,,
4.53,179.2812927,0.06583263,,
4.531,179.2812363,-0.029720094,,
4.532,179.2811799,0.054812409,,
4.533,179.2811235,0.073456161,,
4.534,179.2810671,0.10239364,,
4.535,179.2810107,0.018336153,,
4.536,179.2809544,0.084352396,,
4.537,179.2808981,0.016597038,,
4.538,179.2808419,0.08433906,,
4.539,179.2807856,0.043150164,,
4.54,179.2807294,0.003567211,,
4.541,179.2806733,-0.001628108,,
4.542,179.2806171,-0.049330369,,
4.543,179.280561,0.13206756,,
4.544,179.280505,0.026277412,,
4.545,179.2804489,0.16003999,,
4.546,179.2803929,-0.074544616,,
4.547,179.280337,0.090487473,,
4.548,179.280281,0.087576926,,
4.549,179.2802251,-0.029122617,,
4.55,179.2801693,-0.056893621,,
4.551,179.2801135,-0.021734426,,
4.552,179.2800577,0.19954839,,
4.553,179.2800019,0.05796707,,
4.554,179.2799462,-0.003861482,,
4.555,179.2798906,-0.087524273,,
4.556,179.279835,0.076669373,,
4.557,179.2797794,-0.16565308,,
4.558,179.2797238,-0.012465049,,
4.559,179.2796683,0.038526274,,
4.56,179.2796129,-0.071497589,,
4.561,179.2795575,0.05070626,,
4.562,179.2795021,0.10824466,,
4.563,179.2794468,-0.15961792,,
4.564,179.2793915,-0.012678644,,
4.565,179.2793363,0.034387112,,
4.566,179.2792811,-0.009435003,,
4.567,179.279226,-0.06688606,,
4.568,179.2791709,-0.036653124,,
4.569,179.2791159,-0.20015374,,
4.57,179.2790609,-0.062703602,,
4.571,179.279006,-0.18004084,,
4.572,179.2789511,-0.035101816,,
4.573,179.2788963,-0.056940474,,
4.574,179.2788415,-0.093979314,,
4.575,179.2787868,-0.16298661,,
4.576,179.2787322,-0.055434983,,
4.577,179.2786776,-0.13876142,,
4.578,179.278623,-0.041834023,,
4.579,179.2785685,-0.16609107,,
4.58,179.2785141,-0.18484795,,
4.581,179.2784597,0.068664774,,
4.582,179.2784054,-0.027628263,,
4.583,179.2783511,-0.19156906,,
4.584,179.2782969,-0.19622475,,
4.585,179.2782428,-0.069549181,,
4.586,179.2781887,0.015445499,,
4.587,179.2781347,-0.037091039,,
4.588,179.2780808,0.10373943,,
4.589,179.2780269,-0.088885911,,
4.59,179.2779731,-0.19685997,,
4.591,179.2779193,-0.097994886,,
4.592,179.2778657,0.005286022,,
4.593,179.277812,-0.070268579,,
4.594,179.2777585,-0.059590153,,
4.595,179.277705,-0.043427411,,
4.596,179.2776516,-0.1440628,,
4.597,179.2775983,-0.14420719,,
4.598,179.277545,-0.080736622,,
4.599,179.2774918,-0.07975769,,
4.6,179.2774387,0.036427341,,
4.601,179.2773856,-0.24111526,,
4.602,179.2773327,-0.14583802,,
4.603,179.2772798,-0.24389446,,
4.604,179.277227,-0.11449766,,
4.605,179.2771742,-0.064262919,,
4.606,179.2771216,-0.071044266,,
4.607,179.277069,-0.1495357,,
4.608,179.2770165,-0.063143015,,
4.609,179.2769641,-0.072596326,,
4.61,179.2769117,-0.1507557,,
4.611,179.2768595,-0.041737653,,
4.612,179.2768073,-0.066964246,,
4.613,179.2767552,-0.15048929,,
4.614,179.2767032,-0.13946208,,
4.615,179.2766513,-0.11424964,,
4.616,179.2765994,-0.080280267,,
4.617,179.2765477,-0.09751045,,
4.618,179.276496,-0.16374525,,
4.619,179.2764445,-0.16246358,,
4.62,179.276393,-0.070763081,,
4.621,179.2763416,-0.15349992,,
4.622,179.2762903,-0.12601699,,
4.623,179.2762391,-0.28931704,,
4.624,179.276188,-0.32047376,,
4.625,179.276137,-0.15923038,,
4.626,179.276086,-0.22637096,,
4.627,179.2760352,-0.12992699,,
4.628,179.2759845,-0.10758427,,
4.629,179.2759339,-0.24329521,,
4.63,179.2758833,-0.18678997,,
4.631,179.2758329,0.030780362,,
4.632,179.2757826,-0.041981649,,
4.633,179.2757324,-0.079520702,,
4.634,179.2756823,-0.24011172,,
4.635,179.2756322,-0.24030961,,
4.636,179.2755823,-0.24512516,,
4.637,179.2755325,-0.10362182,,
4.638,179.2754828,-0.070658721,,
4.639,179.2754332,-0.18346409,,
4.64,179.2753837,-0.21218681,,
4.641,179.2753344,-0.23596884,,
4.642,179.2752851,-0.12231842,,
4.643,179.275236,-0.1558806,,
4.644,179.2751869,-0.26195434,,
4.645,179.275138,-0.22938718,,
4.646,179.2750892,-0.08716251,,
4.647,179.2750405,-0.25068393,,
4.648,179.2749919,-0.17519006,,
4.649,179.2749435,-0.091158926,,
4.65,179.2748951,-0.18604854,,
4.651,179.2748469,-0.085100286,,
4.652,179.2747988,-0.07784608,,
4.653,179.2747508,-0.18720442,,
4.654,179.274703,-0.025516149,,
4.655,179.2746552,-0.31162,,
4.656,179.2746076,-0.21960935,,
4.657,179.2745601,-0.27581018,,
4.658,179.2745128,-0.13503619,,
4.659,179.2744655,-0.27628893,,
4.66,179.2744184,-0.26431617,,
4.661,179.2743715,-0.27976057,,
4.662,179.2743246,-0.21911539,,
4.663,179.2742779,-0.33003557,,
4.664,179.2742313,-0.1985065,,
4.665,179.2741849,-0.111522,,
4.666,179.2741386,-0.26775917,,
4.667,179.2740924,-0.26958612,,
4.668,179.2740464,-0.26217961,,
4.669,179.2740005,-0.25478214,,
4.67,179.2739547,-0.20290753,,
4.671,179.2739091,-0.11386104,,
4.672,179.2738637,-0.22184031,,
4.673,179.2738183,-0.23319615,,
4.674,179.2737731,-0.18186057,,
4.675,179.2737281,-0.20647575,,
4.676,179.2736832,-0.28663141,,
4.677,179.2736384,-0.16768725,,
4.678,179.2735938,-0.2052424,,
4.679,179.2735494,-0.367475,,
4.68,179.2735051,-0.16155486,,
4.681,179.2734609,-0.17717701,,
4.682,179.2734169,-0.31705984,,
4.683,179.2733731,-0.25480619,,
4.684,179.2733294,-0.10962953,,
4.685,179.2732859,-0.37408984,,
4.686,179.2732425,-0.19117209,,
4.687,179.2731993,-0.23375045,,
4.688,179.2731562,-0.24266085,,
4.689,179.2731133,-0.24407575,,
4.69,179.2730706,-0.30946878,,
4.691,179.273028,-0.16014834,,
4.692,179.2729856,-0.16223767,,
4.693,179.2729434,-0.38179046,,
4.694,179.2729013,-0.3485164,,
4.695,179.2728594,-0.26213011,,
4.696,179.2728177,-0.21592161,,
4.697,179.2727761,-0.29973018,,
4.698,179.2727347,-0.21284743,,
4.699,179.2726935,-0.15720898,,
4.7,179.2726524,-0.21444228,,
4.701,179.2726115,-0.26627505,,
4.702,179.2725708,-0.23247451,,
4.703,179.2725303,-0.012076139,,
4.704,179.27249,-0.37326631,,
4.705,179.2724498,-0.13397013,,
4.706,179.2724098,-0.32315093,,
4.707,179.27237,-0.13723166,,
4.708,179.2723304,-0.24161643,,
4.709,179.272291,-0.27283213,,
